seed,hiddenCount,hiddenFraction,T,mode,eventGORelativeDeviation,postGORelativeDeviation,eventLORelativeDeviation,postPairRelativeDeviation,eventPairRelativeDeviation,eventInputMassRelativeDeviation,eventTurnTrackingError,postTurnTrackingError,eventFollowerLeaderError,controlEventGO,treatmentEventGO,controlPostPair,treatmentPostPair,eventGOLoss,postPairIncrease,eventActiveNeighbors,eventFreshNeighbors,meanPredictionError,p90PredictionError,recoveryTime,turnAngle
202,7,0.466666666666667,3,none,0.0423400224357726,0.0651111226742036,0.00300206489993462,0.00104262498570918,5.59961587167131e-05,0.466666666666666,0.954882723478086,1.0915798768607,1.39478708553853,0.17626288281515,0.183725857228137,0.249674859863663,0.24993517711086,-0.00746297441298742,0.000260317247197294,8,8,NaN,NaN,1.2,0.075
202,7,0.466666666666667,3,hold,0.00285482502923574,0.00559096223603711,0.000345889034609615,3.90632278507782e-05,2.49041919318357e-06,6.15159590552969e-17,0.95491044597718,1.09262008500853,1.4045284795213,0.17626288281515,0.176443438035936,0.249674859863663,0.249684612969602,-0.000180555220786383,9.75310593946538e-06,15,8,0.0457056686934619,0.0454603194165779,1.2,0.075
202,7,0.466666666666667,3,mean,0.00372625807612809,0.00412884410349036,9.89379153207247e-05,5.56631467365958e-05,5.93314121635541e-06,6.15159590552969e-17,0.9549104463576,1.09243495248592,1.40384141568916,0.17626288281515,0.176919683805762,0.249674859863663,0.249688757552024,-0.000656800990611572,1.38976883610301e-05,15,8,0.0329190896983733,0.0273822504283685,1.2,0.075
202,7,0.466666666666667,3,kalman,0.00372559301591143,0.00410455332210827,9.94088096065644e-05,5.40252134279808e-05,5.9329453079089e-06,1.23031918110594e-16,0.954910446387901,1.09243411290387,1.40384146367453,0.17626288281515,0.176919566580331,0.249674859863663,0.249688348601254,-0.000656683765180538,1.34887375917356e-05,15,8,0.0329191250220487,0.0273822504283685,1.2,0.075
202,7,0.466666666666667,3,kalman-gm,0.00154495345582456,0.00376541979838056,0.000210288862146339,2.13042159225941e-05,7.57313466064778e-07,1.53789897638242e-17,0.954910446146232,1.09257808963141,1.40473270463819,0.17626288281515,0.176283764205406,0.249674859863663,0.249680178990788,-2.08813902559224e-05,5.31912712497889e-06,15,8,0.0317987698579001,0.0219167430964187,1.2,0.075
202,7,0.466666666666667,6,none,0.0720515072880591,0.137856873418103,0.00650569458080892,0.00274984146058258,0.000192956619804277,0.466666666666666,0.992352235386464,1.0939003536786,1.39714235324985,0.170303632416306,0.182574265828533,0.250357809507245,0.251046253791809,-0.0122706334122265,0.000688444284563658,8,8,NaN,NaN,1.2,0.15
202,7,0.466666666666667,6,hold,0.00675034446978755,0.0235515307651163,0.00100082149115271,0.000106498545208415,7.93697923683977e-06,9.22739385829454e-17,0.992410446160673,1.09624213754231,1.41477380723658,0.170303632416306,0.170907716714936,0.250357809507245,0.250384472249739,-0.000604084298629409,2.66627424940871e-05,15,8,0.0758876496724511,0.0882647609450093,1.2,0.15
202,7,0.466666666666667,6,mean,0.00742356544521638,0.014248069152094,0.000273590697726089,0.000135733417792053,1.22865623739516e-05,6.9205453937209e-17,0.992410446735298,1.09587356358194,1.4139743720089,0.170303632416306,0.171471385957229,0.250357809507245,0.2503917914284,-0.00116775354092279,3.39819211553502e-05,15,8,0.0570056566434762,0.0470839397112095,1.2,0.15
202,7,0.466666666666667,6,kalman,0.00738894957349464,0.014254008318554,0.000273158018902204,0.000133036586885597,1.19374086910186e-05,8.45844437010333e-17,0.992410446805385,1.09587157167514,1.41399066709741,0.170303632416306,0.171481302374669,0.250357809507245,0.250391116255722,-0.00117766995836251,3.33067484769983e-05,15,8,0.0570057059853938,0.0471060309340343,1.2,0.15
202,7,0.466666666666667,6,kalman-gm,0.00474520441932426,0.0101692287653353,0.000347498890370428,2.79972235117249e-05,3.72396075752506e-06,4.61369692914727e-17,0.992410446428243,1.09608267775216,1.41502480569795,0.170303632416306,0.170761100371689,0.250357809507245,0.250355582816995,-0.00045746795538221,-2.22669024948108e-06,15,8,0.0506760667071145,0.0384590382198708,1.2,0.15
