seed,hiddenCount,hiddenFraction,T,durationSteps,mode,checkpointGO,eventGOLoss,postGOLoss,eventGOPreservation,eventMinGO,eventPairDistanceIncrease,postPairDistanceIncrease,eventInputMass,eventActiveNeighbors,eventFreshNeighbors,eventInputConcentration,meanPredictionError,p90PredictionError,predictionErrorCount,recoveryTime
205,7,0.466666666666667,3,10,none,0.70015870254017,-0.000826388877279505,-0.0037472264802151,1.00124127309731,0.666101655195597,1.7670015107385e-06,0.000110440876238984,0.09625452574583,8,8,0.446191070138136,NaN,NaN,0,1.2
205,7,0.466666666666667,3,10,hold,0.70015870254017,0.000403747115303255,-0.000282738201214994,0.999393553754023,0.662948881525099,3.8231986238535e-07,2.25706898889144e-05,0.180477235773431,15,8,0.464104486992623,0.0212780227264795,0.0318613956277909,1400,1.2
205,7,0.466666666666667,3,10,mean,0.70015870254017,-0.00037660843501891,-0.00371891467430896,1.00056568273299,0.665367271011902,3.36467697827081e-06,0.000180129488664672,0.180477235773431,15,8,0.468757375240877,0.0427279516589015,0.028310292758845,1400,1.2
205,7,0.466666666666667,3,10,kalman,0.70015870254017,-0.000397162880033985,-0.00372114529952526,1.00059655642978,0.66536739139279,3.31764288687975e-06,0.000179920053807509,0.180477235773431,15,8,0.468664139264092,0.0427279577556389,0.0283102783070666,1400,1.2
205,7,0.466666666666667,3,10,kalman-gm,0.70015870254017,9.90208108657575e-05,0.00155650402333395,0.999851266308174,0.664304695097048,-1.35031872562918e-06,-7.28964640253921e-05,0.180477235773431,15,8,0.464495996690595,0.0335784987300336,0.0194827968009479,1400,1.2
205,7,0.466666666666667,6,20,none,0.70015870254017,-0.00189913230221592,-0.0159246001176136,1.00285706697967,0.666070059277611,1.4928953817403e-05,0.000309997799742595,0.09625452574583,8,8,0.44690832495759,NaN,NaN,0,1.2
205,7,0.466666666666667,6,20,hold,0.70015870254017,0.000350685754605096,-0.00053464482606152,0.999472426071341,0.66185204735407,2.91478890112884e-06,4.50253210351503e-05,0.180477235773431,15,8,0.463893886173228,0.03588459394682,0.0555442425604427,2800,1.2
205,7,0.466666666666667,6,20,mean,0.70015870254017,-0.000420723764402953,-0.0042132694154705,1.00063293956584,0.663073085109521,1.06154635785283e-05,0.000198088072833131,0.180477235773431,15,8,0.467718454836961,0.0457555711954083,0.0489668549955766,2800,1.2
205,7,0.466666666666667,6,20,kalman,0.70015870254017,-0.000433011507633874,-0.00429176905784588,1.00065142532663,0.663128433281291,1.05541298115477e-05,0.000197662108165164,0.180477235773431,15,8,0.467307953217193,0.0457555204867267,0.0489668549955766,2800,1.2
205,7,0.466666666666667,6,20,kalman-gm,0.70015870254017,0.000173409145540487,0.00162085747588342,0.999739122154302,0.661523427059749,-5.54976951192138e-06,-7.8034873379984e-05,0.180477235773431,15,8,0.465918923123885,0.0519546411118929,0.0329832424409862,2800,1.2
205,7,0.466666666666667,10.2,34,none,0.70015870254017,-0.00339782108498185,-0.0342715883072281,1.00512490166757,0.665605935904122,5.37904232535421e-05,0.000875805506441546,0.09625452574583,8,8,0.44765126407793,NaN,NaN,0,1.2
205,7,0.466666666666667,10.2,34,hold,0.70015870254017,0.000917085379430595,0.00027690829260262,0.998616768725369,0.654624063608409,7.77533737028765e-06,0.000119679849069726,0.180477235773431,15,8,0.463228291287179,0.0553303229805679,0.0923047941245043,4760,1.2
205,7,0.466666666666667,10.2,34,mean,0.70015870254017,-0.00130491912150958,-0.00954036810143266,1.00196819726955,0.661888645046098,2.98979885756741e-05,0.000475167158663431,0.180477235773431,15,8,0.466609683100406,0.0650394108797507,0.0818926460626459,4760,1.2
205,7,0.466666666666667,10.2,34,kalman,0.70015870254017,-0.00153085861232379,-0.00831093147528125,1.00230897968401,0.662093710903581,2.81786997223761e-05,0.000382611179871806,0.180477235773431,15,8,0.465060681557943,0.0650359354529846,0.0818894267940204,4760,1.2
205,7,0.466666666666667,10.2,34,kalman-gm,0.70015870254017,0.000710703687270948,0.00163778823033103,0.99892805229559,0.657567054813656,-1.22444637531293e-05,-6.81184178132466e-05,0.180477235773431,15,8,0.464360614544228,0.0609318405432909,0.0570643993929245,4760,1.2
205,7,0.466666666666667,18,60,none,0.70015870254017,-0.00796737510047263,-0.072220442727061,1.01209462737786,0.665605935904122,0.000223805377801992,0.00249255391072011,0.09625452574583,8,8,0.449467325796346,NaN,NaN,0,1.2
205,7,0.466666666666667,18,60,hold,0.70015870254017,0.00325362003172426,0.00621722119059455,0.995060942729994,0.63588527535714,4.63502550818747e-05,0.000393159990240554,0.180477235773431,15,8,0.461733948465059,0.0886539601888392,0.160965157008103,8400,1.2
205,7,0.466666666666667,18,60,mean,0.70015870254017,-0.00469291055779035,-0.0146966316447191,1.00712392774262,0.660282429742855,0.000112280447690007,0.000708117014187302,0.180477235773431,15,8,0.462222666290012,0.098287230055297,0.147860455051405,8400,1.2
205,7,0.466666666666667,18,60,kalman,0.70015870254017,-0.0050971240609924,-0.0121072774960652,1.00773753155073,0.660879603094664,8.79856221779362e-05,0.000211016889263886,0.180477235773431,15,8,0.455489657618892,0.0982266929882914,0.147573137847232,8400,1.2
205,7,0.466666666666667,18,60,kalman-gm,0.70015870254017,0.00148673409820237,0.00367809964039174,0.997743109279911,0.644376441122698,-1.82224193014155e-05,1.6574451603191e-05,0.180477235773431,15,8,0.460020544719772,0.0756173333323619,0.105913306337537,8400,1.2
205,7,0.466666666666667,30,100,none,0.70015870254017,-0.0217335558825327,-0.105927963295309,1.03365478791764,0.665605935904122,0.000838154862810904,0.00589098395273339,0.09625452574583,8,8,0.454486507836951,NaN,NaN,0,NaN
205,7,0.466666666666667,30,100,hold,0.70015870254017,0.0100202507969617,0.0153453752196031,0.984483467994102,0.574589616037995,0.000194156771543905,0.00140517789558201,0.180477235773431,15,8,0.460327778970062,0.141745785007181,0.274199811227845,14000,1.2
205,7,0.466666666666667,30,100,mean,0.70015870254017,-0.0112855816212559,-0.00435604737904563,1.01747591871498,0.61815459801183,0.000337649664640618,0.000993553575716217,0.180477235773431,15,8,0.458875692551952,0.161408822646004,0.259821174826054,14000,1.2
205,7,0.466666666666667,30,100,kalman,0.70015870254017,-0.0105326058431042,-0.00328959068334795,1.01630992267375,0.620328889028699,0.00021527174746054,0.000534825589215741,0.180477235773431,15,8,0.434828449146015,0.161713497756994,0.261104038191355,14000,1.2
205,7,0.466666666666667,30,100,kalman-gm,0.70015870254017,0.00343364874334079,0.00972532227776996,0.994682935417224,0.588301209087318,2.1835153791265e-05,0.000525361283861995,0.180477235773431,15,8,0.457070991504844,0.11949575340774,0.209291299743021,14000,1.2
205,11,0.733333333333333,3,10,none,0.70015870254017,-0.00186386834758334,-0.00520631523670733,1.00279961371746,0.666224832698608,-4.89100438025303e-07,3.39187155653628e-05,0.048127262872915,4,4,0.514134448644235,NaN,NaN,0,1.2
205,11,0.733333333333333,3,10,hold,0.70015870254017,0.000603825573816219,-0.000266030329050386,0.999093026950321,0.663103206113288,8.692663394122e-07,3.43799371244832e-05,0.180477235773431,15,4,0.464497890543508,0.0189919764196927,0.0315482328561982,2200,1.2
205,11,0.733333333333333,3,10,mean,0.70015870254017,-0.000454708903833767,-0.00372535390623384,1.00068299313429,0.665366633920992,3.19699414899899e-06,0.000179485613859139,0.180477235773431,15,4,0.468834743147475,0.0307721878867287,0.024820540156024,2200,1.2
205,11,0.733333333333333,3,10,kalman,0.70015870254017,-0.000513632945072917,-0.00372912179780107,1.0007714996827,0.665366799750322,3.06677877624506e-06,0.000178925529521637,0.180477235773431,15,4,0.468697516683169,0.0307721672976278,0.0248205933363017,2200,1.2
205,11,0.733333333333333,3,10,kalman-gm,0.70015870254017,8.81913967130221e-05,0.00155435181969691,0.999867532573146,0.664304301688588,-1.46784174806236e-06,-7.31567849216266e-05,0.180477235773431,15,4,0.464737362913889,0.0243195980149084,0.0168780023214197,2200,1.2
205,11,0.733333333333333,6,20,none,0.70015870254017,-0.00417817231864079,-0.0194009529055401,1.00628566959398,0.666224832698608,4.98887022689631e-06,0.000314412658102263,0.048127262872915,4,4,0.514246933053527,NaN,NaN,0,1.2
205,11,0.733333333333333,6,20,hold,0.70015870254017,0.00165434771974804,-0.000592150731306867,0.997511188537273,0.658978627786224,7.69788352184969e-06,0.000108305164640271,0.180477235773431,15,4,0.464868648254906,0.0316280380660697,0.0547459469374265,4400,1.2
205,11,0.733333333333333,6,20,mean,0.70015870254017,-0.000460662612643387,-0.0042169890930061,1.00069302382873,0.663047877957158,1.02486196965387e-05,0.000195705131098152,0.180477235773431,15,4,0.467951228246353,0.0346285617355325,0.0419716339516236,4400,1.2
205,11,0.733333333333333,6,20,kalman,0.70015870254017,-0.000509646773232481,-0.00430626688236454,1.00076671591832,0.663218462861656,1.00375484331408e-05,0.000190477432654015,0.180477235773431,15,4,0.467340965660195,0.0346280387941387,0.0419720445383023,4400,1.2
205,11,0.733333333333333,6,20,kalman-gm,0.70015870254017,0.000191268890486929,0.0016380051717325,0.999712253837918,0.661426011269253,-5.99739355727907e-06,-7.86707510948975e-05,0.180477235773431,15,4,0.466490819443366,0.0377229111137887,0.0285086498988321,4400,1.2
205,11,0.733333333333333,10.2,34,none,0.70015870254017,-0.00713031447641103,-0.0432965462523724,1.0107545864354,0.666224832698608,3.57995193598964e-05,0.000966883306314035,0.048127262872915,4,4,0.514048613935431,NaN,NaN,0,1.2
205,11,0.733333333333333,10.2,34,hold,0.70015870254017,0.00280709477554561,0.000568044136379762,0.995766085283359,0.652760136114872,2.49317065803638e-05,0.000230975946186655,0.180477235773431,15,4,0.465025323052885,0.0488062541883212,0.0895542731534791,7480,1.2
205,11,0.733333333333333,10.2,34,mean,0.70015870254017,-0.00122014952335284,-0.00735947785930422,1.00184034007987,0.661471156291931,2.79693810459614e-05,0.000368425786345011,0.180477235773431,15,4,0.467008560196581,0.0498806449032204,0.0693884517216361,7480,1.2
205,11,0.733333333333333,10.2,34,kalman,0.70015870254017,-0.00163854905726994,-0.00706576040205232,1.00247140817188,0.661075843209152,2.49021947561939e-05,0.000273292114049397,0.180477235773431,15,4,0.464709933491807,0.0498756493460523,0.069475352370113,7480,1.2
205,11,0.733333333333333,10.2,34,kalman-gm,0.70015870254017,0.00107217674335661,0.00195271947792004,0.998382845876069,0.654704095309136,-1.25931742793021e-05,-4.93400604391983e-05,0.180477235773431,15,4,0.46543949943762,0.0462567034268167,0.049318525573451,7480,1.2
205,11,0.733333333333333,18,60,none,0.70015870254017,-0.0136356027478237,-0.0841595213714984,1.02069910506632,0.666224832698608,0.000205148094573466,0.00258874259100273,0.048127262872915,4,4,0.515735034950866,NaN,NaN,0,1.2
205,11,0.733333333333333,18,60,hold,0.70015870254017,0.00536871001946037,0.0049886066611588,0.991850195783889,0.632753134710071,9.49051283877761e-05,0.000587807532282678,0.180477235773431,15,4,0.46540603471706,0.0792820687986891,0.155869453595846,13200,1.2
205,11,0.733333333333333,18,60,mean,0.70015870254017,-0.0041188842991431,-0.0117594446594247,1.00625254493261,0.659117623628258,9.44878934386847e-05,0.000593766810333838,0.180477235773431,15,4,0.463245705721914,0.0781012305625417,0.122635617777323,13200,1.2
205,11,0.733333333333333,18,60,kalman,0.70015870254017,-0.00528113305085506,-0.0119830898586161,1.00801686070726,0.661075843209152,6.75302660848739e-05,-4.3369785093916e-05,0.180477235773431,15,4,0.453097739948721,0.0780621180564872,0.122635617777325,13200,1.2
205,11,0.733333333333333,18,60,kalman-gm,0.70015870254017,0.00290202383387689,0.00700196745445307,0.99559467246492,0.640150517256612,-9.3105370061163e-06,0.000131619703256881,0.180477235773431,15,4,0.462436166441988,0.0622015000867654,0.0953409812429875,13200,1.2
205,11,0.733333333333333,30,100,none,0.70015870254017,-0.0302604281750314,-0.127279767880446,1.04685879742974,0.666224832698608,0.000863274879035387,0.00650256000365933,0.048127262872915,4,4,0.528362822620882,NaN,NaN,0,NaN
205,11,0.733333333333333,30,100,hold,0.70015870254017,0.0146570533329586,0.0185689441900993,0.977303298913241,0.559683130924906,0.000323469525683598,0.00201560558544125,0.180477235773431,15,4,0.466322886270814,0.130291536002074,0.263006475501473,22000,1.2
205,11,0.733333333333333,30,100,mean,0.70015870254017,-0.00916651223120081,0.00123138316965683,1.01419450304188,0.613980274592246,0.000279666566061553,0.000885657635439651,0.180477235773431,15,4,0.460019823898309,0.133957913509363,0.209598418529097,22000,1.2
205,11,0.733333333333333,30,100,kalman,0.70015870254017,-0.0142867406487271,-0.0302242486868863,1.02212326547786,0.646541654352914,0.00013472353599725,-0.000304608905523382,0.180477235773431,15,4,0.42113619027653,0.131782390678905,0.209786704758142,22000,1.8
205,11,0.733333333333333,30,100,kalman-gm,0.70015870254017,0.00798006146874858,0.0143629723108222,0.987642736524478,0.57611925535036,7.89356298291025e-05,0.000992164164290976,0.180477235773431,15,4,0.461129578464545,0.105072494522869,0.18401932428069,22000,1.2
205,13,0.866666666666667,3,10,none,0.70015870254017,-0.000455903030105931,-0.00423089832359899,1.00068478676542,0.665108782206202,-2.48333701809711e-06,-0.000102194375464205,0.0240636314364575,2,2,0.769303746772904,NaN,NaN,0,1.2
205,13,0.866666666666667,3,10,hold,0.70015870254017,0.000461150840897862,-0.000323579664843922,0.999307330787784,0.663230899057855,6.04810262891387e-07,3.08016687382079e-05,0.180477235773431,15,2,0.463124727496841,0.0196880404616405,0.0328287047858627,2600,1.2
205,13,0.866666666666667,3,10,mean,0.70015870254017,-0.000397615112827965,-0.00372106919870406,1.00059723570368,0.665365787425287,3.33002632294799e-06,0.000179892439039041,0.180477235773431,15,2,0.46918050296051,0.0286017766858631,0.0255239971299722,2600,1.2
205,13,0.866666666666667,3,10,kalman,0.70015870254017,-0.000419683982078978,-0.00372445611270303,1.00063038413349,0.665366038894355,3.28125364696674e-06,0.000179664271730865,0.180477235773431,15,2,0.469023225866112,0.0286017737762467,0.0255239971299722,2600,1.2
205,13,0.866666666666667,3,10,kalman-gm,0.70015870254017,6.78830193644453e-05,0.00154797603332868,0.999898036665282,0.664306808744468,-1.58455316768003e-06,-7.37588740812406e-05,0.180477235773431,15,2,0.46558831468274,0.023736385237846,0.0177731486941992,2600,1.2
205,13,0.866666666666667,6,20,none,0.70015870254017,-0.00130585185996867,-0.0172175945022342,1.00196453202608,0.665108782206202,-4.40541223773044e-06,0.000124488118707702,0.0240636314364575,2,2,0.772709219145733,NaN,NaN,0,1.2
205,13,0.866666666666667,6,20,hold,0.70015870254017,0.00157089686372606,-0.000629683850924071,0.997636732547497,0.659063491847857,7.1191804029494e-06,0.000104901041248875,0.180477235773431,15,2,0.462482640450774,0.032791250127127,0.0575415069340361,5200,1.2
205,13,0.866666666666667,6,20,mean,0.70015870254017,-0.000419572437567772,-0.00418850279070944,1.00063120750227,0.662991589103898,1.04832907556002e-05,0.000196232312811072,0.180477235773431,15,2,0.468646380766064,0.0338337937621903,0.0427507421852824,5200,1.2
205,13,0.866666666666667,6,20,kalman,0.70015870254017,-0.000443953011462039,-0.00423410600138306,1.00066788579611,0.663160980404802,1.046460304341e-05,0.000196645424192587,0.180477235773431,15,2,0.467942283103406,0.0338333826540269,0.0427515020844922,5200,1.2
