seed,hiddenCount,hiddenFraction,T,mode,eventGORelativeDeviation,postGORelativeDeviation,eventLORelativeDeviation,postPairRelativeDeviation,eventPairRelativeDeviation,eventInputMassRelativeDeviation,eventTurnTrackingError,postTurnTrackingError,eventFollowerLeaderError,controlEventGO,treatmentEventGO,controlPostPair,treatmentPostPair,eventGOLoss,postPairIncrease,eventActiveNeighbors,eventFreshNeighbors,meanPredictionError,p90PredictionError,recoveryTime,turnAngle
201,11,0.733333333333333,3,none,0.00247840652100545,0.00411558834564525,0.00235089425538873,0.000508263118274196,2.3852510736378e-05,0.733333333333333,0.26973689649576,0.708480060523683,0.825272153345337,0.620693149044389,0.619183654600332,0.258778912046596,0.258647384269816,0.0015094944440566,-0.000131527776780407,4,4,NaN,NaN,1.2,0.075
201,11,0.733333333333333,3,hold,0.000294398922538258,0.000454724970876614,0.000238528556575534,9.42026716994257e-05,3.15833569507832e-06,3.07579795276485e-17,0.255571493069939,0.666090758838744,0.819819098116388,0.620693149044389,0.620867450778963,0.258778912046596,0.258754542264908,-0.00017430173457359,-2.43697816888172e-05,15,4,0.0134940680576182,0.0274943080617547,1.2,0.075
201,11,0.733333333333333,3,mean,0.000125036120494274,0.000344857200795669,0.000565535058707864,0.000139966023607593,8.89829560119878e-07,6.15159590552969e-17,0.255571486779194,0.666090564238995,0.819561114509484,0.620693149044389,0.620737533223613,0.258778912046596,0.258742691791284,-4.43841792240773e-05,-3.62202553126612e-05,15,4,0.0152205886595969,0.0257641364689922,1.2,0.075
201,11,0.733333333333333,3,kalman,0.000129276372490358,0.000345565010110604,0.000556362767854571,0.00013914925916557,8.82445811822441e-07,6.15159590552969e-17,0.25557148320689,0.666090605865149,0.819575480331259,0.620693149044389,0.620740206969793,0.258778912046596,0.258742903152697,-4.7057925403593e-05,-3.60088938989561e-05,15,4,0.0152205647190345,0.0257641364689922,1.2,0.075
201,11,0.733333333333333,3,kalman-gm,0.000757699203001156,0.000834385824859863,0.000321380854943099,7.04388123523418e-05,1.8865383379908e-06,7.68949488191212e-17,0.255571492299846,0.666098012229575,0.81995191201149,0.620693149044389,0.621163447748728,0.258778912046596,0.258797140125823,-0.000470298704339211,1.82280792263934e-05,15,4,0.0130565505117212,0.0147213406323412,1.2,0.075
201,11,0.733333333333333,10.2,none,0.00640160107667075,0.00657497377374188,0.00436805204425439,0.00124266854432139,5.13088505822176e-05,0.733333333333333,0.36690111090736,0.851534988141317,0.825126771871573,0.616454826456683,0.618827596363139,0.256843355035923,0.257162526194044,-0.00237276990645559,0.000319171158121113,4,4,NaN,NaN,1.2,0.255
201,11,0.733333333333333,10.2,hold,0.00152636761019062,0.00239216195444317,0.00247519166067143,0.00023637863690794,4.51384420463007e-06,4.07090905512994e-17,0.345571455857699,0.825368171331131,0.820260217300395,0.616454826456683,0.617323738108041,0.256843355035923,0.256904067318085,-0.000868911651358113,6.07122821622535e-05,15,4,0.0481297673863755,0.0736101228800017,1.2,0.255
201,11,0.733333333333333,10.2,mean,0.00171614906893459,0.00304235296428449,0.00407513452000083,0.000562745863416703,3.69240608876028e-05,4.07090905512994e-17,0.345571444446396,0.82710083965431,0.819432668421748,0.616454826456683,0.617424032093803,0.256843355035923,0.25669881750033,-0.000969205637120127,-0.000144537535592533,15,4,0.0544619648885189,0.0704531802536066,1.2,0.255
201,11,0.733333333333333,10.2,kalman,0.00199593004468006,0.00382607915140519,0.00429399662337806,0.000715433182927375,3.40337097479211e-05,6.3325251968688e-17,0.345571429194587,0.827075404903948,0.818904230877556,0.616454826456683,0.617597471953974,0.256843355035923,0.256659600776916,-0.00114264549729118,-0.000183754259007096,15,4,0.0544637330205184,0.0704531752261477,1.2,0.255
201,11,0.733333333333333,10.2,kalman-gm,0.0023369775852389,0.00134305848783895,0.00146519209682203,0.000187684534216644,2.75938868452184e-05,5.42787874017325e-17,0.345571453297318,0.826861014599068,0.821485915007704,0.616454826456683,0.617873711526503,0.256843355035923,0.256891560561379,-0.00141888506981997,4.82055254565572e-05,15,4,0.042801286023502,0.0383333640305068,1.2,0.255
