seed,hiddenCount,hiddenFraction,T,mode,eventGORelativeDeviation,postGORelativeDeviation,eventLORelativeDeviation,postPairRelativeDeviation,eventPairRelativeDeviation,eventInputMassRelativeDeviation,eventTurnTrackingError,postTurnTrackingError,eventFollowerLeaderError,controlEventGO,treatmentEventGO,controlPostPair,treatmentPostPair,eventGOLoss,postPairIncrease,eventActiveNeighbors,eventFreshNeighbors,meanPredictionError,p90PredictionError,recoveryTime,turnAngle
202,11,0.733333333333333,3,none,0.0472027619205784,0.0771446963098213,0.00288893856604533,0.00108016436094048,4.26180420736093e-05,0.733333333333333,0.941359295813655,1.04403072600009,1.39044465950736,0.17626288281515,0.184582977708108,0.249674859863663,0.24994454974911,-0.00832009489295834,0.000269689885447537,4,4,NaN,NaN,1.2,0.075
202,11,0.733333333333333,3,hold,0.00464644703913111,0.0069666417232322,0.000578020577120526,7.9520186797856e-05,3.97503520161652e-06,9.22739385829454e-17,0.954910445919193,1.09271520722365,1.40473649039672,0.17626288281515,0.176333355318707,0.249674859863663,0.249694714055158,-7.04725035567566e-05,1.9854191495087e-05,15,4,0.0483692379093164,0.0399847885418674,1.2,0.075
202,11,0.733333333333333,3,mean,0.00340586098149779,0.00386117501996398,0.000114494275313031,6.12153287918738e-05,5.50458178937663e-06,9.22739385829454e-17,0.954910446544028,1.09243243228545,1.4039475018905,0.17626288281515,0.176845252467512,0.249674859863663,0.2496901437923,-0.000582369652361686,1.52839286376191e-05,15,4,0.0420005594658739,0.0273822504283685,1.2,0.075
202,11,0.733333333333333,3,kalman,0.0033240483445458,0.00386989120156328,0.000123058850926493,6.08232566556033e-05,5.45673317054198e-06,1.0765292834677e-16,0.954910446576789,1.09243304719506,1.40398580570812,0.17626288281515,0.176818963750522,0.249674859863663,0.249690045901745,-0.000556080935372022,1.51860380819394e-05,15,4,0.042000085610543,0.0273822504283685,1.2,0.075
202,11,0.733333333333333,3,kalman-gm,0.00249269564581321,0.00993369955989166,0.000413763024927288,0.000195629289314462,1.75465346696707e-06,6.15159590552969e-17,0.954910446256016,1.09231968475609,1.40491611811518,0.17626288281515,0.176178650707782,0.249674859863663,0.249723703579058,8.42321073678404e-05,4.88437153948162e-05,15,4,0.0427161210943808,0.0192303347600147,1.2,0.075
202,11,0.733333333333333,10.2,none,0.132701189552048,0.259290690810894,0.00900005279787788,0.00525897444838297,0.000513487098034386,0.733333333333333,1.01929550830699,1.05036528902079,1.38925004889185,0.160681919011297,0.182004600803602,0.251232225543705,0.25255344939845,-0.0213226817923049,0.00132122385474473,4,4,NaN,NaN,1.2,0.255
202,11,0.733333333333333,10.2,hold,0.0136953866809038,0.0465576355197386,0.00165849406830507,0.000519886947298091,5.82294696656562e-05,7.23717165356434e-17,1.0449104459204,1.09378513097769,1.43060573400613,0.160681919011297,0.162008520574401,0.251232225543705,0.251362837898506,-0.00132660156310404,0.000130612354800822,15,4,0.115858683574238,0.140182462542113,1.2,0.255
202,11,0.733333333333333,10.2,mean,0.0130969284415869,0.0582762584347788,0.000815240043016322,0.000918774671369525,3.91670105386129e-05,8.14181811025988e-17,1.04491044711427,1.0925376916646,1.42846086963624,0.160681919011297,0.162634440382565,0.251232225543705,0.251463051349166,-0.00195252137126774,0.000230825805461352,15,4,0.105424618344003,0.0778283356856133,1.2,0.255
202,11,0.733333333333333,10.2,kalman,0.0137436930799557,0.0505874801369029,0.000895070536919655,0.00115500154043838,3.94466999337695e-05,6.3325251968688e-17,1.04491044721001,1.09253484730615,1.42844131734744,0.160681919011297,0.162627972650363,0.251232225543705,0.251522399151216,-0.00194605363906601,0.000290173607510741,15,4,0.105434920800518,0.0779244403425592,1.2,0.255
202,11,0.733333333333333,10.2,kalman-gm,0.0144954254661202,0.0292640922580409,0.00107968681420218,0.000558893561563263,6.33618449349402e-05,6.3325251968688e-17,1.04491044667226,1.09298782249572,1.42905896118068,0.160681919011297,0.162834596715618,0.251232225543705,0.251372637617019,-0.00215267770432078,0.000140412073313586,15,4,0.0969922723446244,0.0621871314056239,1.2,0.255
