hiddenCount,T,mode,metric,n,mean,ci95Low,ci95High
7.0,30.0,none,eventPairDistanceIncrease,30,0.0008395874768628043,0.0006242213152759177,0.0010706984092581184
7.0,30.0,none,eventPairDistanceDeviation,30,0.00084490854707082,0.000632906765577347,0.001073872115452423
7.0,30.0,none,postPairDistanceIncrease,30,0.0039592888671270724,0.002918383696154291,0.005125104351251618
7.0,30.0,none,postPairDistanceDeviation,30,0.0040198561423254574,0.0030156271849852436,0.005173116677984673
7.0,30.0,none,meanPredictionError,30,nan,nan,nan
7.0,30.0,none,p90PredictionError,30,nan,nan,nan
7.0,30.0,none,recoveryTime,30,3.1500000000000004,1.823076923076923,4.788461538461538
7.0,60.0,hold,eventGOLoss,30,0.005526939145257941,0.0003220944480160403,0.010934163967912523
7.0,60.0,hold,eventGODeviation,30,0.013764444078262194,0.010339873556552508,0.017649010395729234
7.0,60.0,hold,postGOLoss,30,-0.0050872412217462986,-0.0199104787558359,0.010897208377629817
7.0,60.0,hold,postGODeviation,30,0.033666416723635975,0.0244860653530369,0.04403108943237997
7.0,60.0,hold,eventPairDistanceIncrease,30,0.0012124778373889034,0.000913147571417322,0.0015385279859418067
7.0,60.0,hold,eventPairDistanceDeviation,30,0.0012148607380183727,0.0009175803955070368,0.0015411159621956808
7.0,60.0,hold,postPairDistanceIncrease,30,0.005970300285303299,0.00444607229638737,0.007688401807202366
7.0,60.0,hold,postPairDistanceDeviation,30,0.005976901495726493,0.0044568900178077134,0.007694743102024323
7.0,60.0,hold,meanPredictionError,30,0.3287859595517258,0.2865258345349862,0.37307587776619566
7.0,60.0,hold,p90PredictionError,30,0.9507714398163903,0.7542553048318184,1.1669717835192583
7.0,60.0,hold,recoveryTime,30,1.211111111111111,1.2,1.2333333333333332
7.0,60.0,kalman,eventGOLoss,30,-0.0021752887915909933,-0.009593014590768984,0.004678996518958671
7.0,60.0,kalman,eventGODeviation,30,0.017791877316390585,0.01439725434832396,0.02168334649998619
7.0,60.0,kalman,postGOLoss,30,-0.017344033263155926,-0.03572406081643328,-0.00031651118767695027
7.0,60.0,kalman,postGODeviation,30,0.0415502011952468,0.030508607799393163,0.05438135213701065
7.0,60.0,kalman,eventPairDistanceIncrease,30,0.00036513098310085677,0.00012934589778034163,0.0005930156805386108
7.0,60.0,kalman,eventPairDistanceDeviation,30,0.0006462618989094991,0.0005035247933715451,0.0008100133679544436
7.0,60.0,kalman,postPairDistanceIncrease,30,0.003719678423164847,0.0021269260833269355,0.005311015461391754
7.0,60.0,kalman,postPairDistanceDeviation,30,0.004552541809075223,0.003305348313802647,0.005888889784631446
7.0,60.0,kalman,meanPredictionError,30,0.1568349223545344,0.1400913782328501,0.17372315641580405
7.0,60.0,kalman,p90PredictionError,30,0.2731416565399999,0.23744819921040347,0.3135114410252804
7.0,60.0,kalman,recoveryTime,30,4.4750000000000005,1.2625,8.6625
7.0,60.0,kalman-gm,eventGOLoss,30,0.0035202232258485146,-0.0020929060037275585,0.00951499517521122
7.0,60.0,kalman-gm,eventGODeviation,30,0.012993565638154047,0.009411624134645915,0.01706908301790022
7.0,60.0,kalman-gm,postGOLoss,30,-0.007098063346252843,-0.024785470661388816,0.011536760133504362
7.0,60.0,kalman-gm,postGODeviation,30,0.037233395294053694,0.02559608998545726,0.050063595422971376
7.0,60.0,kalman-gm,eventPairDistanceIncrease,30,0.0009047470872513718,0.0006293573575125272,0.0012095612313460778
7.0,60.0,kalman-gm,eventPairDistanceDeviation,30,0.0009095098435789416,0.0006371950658917244,0.0012128942385204286
7.0,60.0,kalman-gm,postPairDistanceIncrease,30,0.004460807220543812,0.0030086534184402187,0.0060802745074620135
7.0,60.0,kalman-gm,postPairDistanceDeviation,30,0.00463249053165476,0.0032337158374041316,0.006184230562592754
7.0,60.0,kalman-gm,meanPredictionError,30,0.297465474731263,0.25936605987401,0.3362955402472595
7.0,60.0,kalman-gm,p90PredictionError,30,0.8809616935707311,0.690973141066076,1.0864239085343355
7.0,60.0,kalman-gm,recoveryTime,30,1.5125,1.2,2.1374999999999997
7.0,60.0,mean,eventGOLoss,30,6.70653909281285e-05,-0.005924770523636263,0.00567463618896542
7.0,60.0,mean,eventGODeviation,30,0.014960735697704116,0.012024851727319107,0.018180362790131337
7.0,60.0,mean,postGOLoss,30,-0.0132856813198604,-0.031133337653527486,0.0028718029363971136
7.0,60.0,mean,postGODeviation,30,0.03821400760325308,0.027774343897512974,0.05011175278479822
7.0,60.0,mean,eventPairDistanceIncrease,30,0.000531802959696514,0.0003317521889240656,0.0007486645975463615
7.0,60.0,mean,eventPairDistanceDeviation,30,0.0006063236422202951,0.00042748961255149333,0.0008010696117767631
7.0,60.0,mean,postPairDistanceIncrease,30,0.004014925276987509,0.0026132953757360944,0.0055004039038243245
7.0,60.0,mean,postPairDistanceDeviation,30,0.004490108323083154,0.003246104927714234,0.005841758717593503
7.0,60.0,mean,meanPredictionError,30,0.15718359293461673,0.14032231440844498,0.17417299182195062
7.0,60.0,mean,p90PredictionError,30,0.2743982295754733,0.2381481199420687,0.3156280308806149
7.0,60.0,mean,recoveryTime,30,4.524,1.896,7.848000000000001
7.0,60.0,none,eventGOLoss,30,-0.0038570225057763872,-0.017340704316806635,0.009159052783515408
7.0,60.0,none,eventGODeviation,30,0.033209292816726306,0.026290358306463996,0.04047205115446702
7.0,60.0,none,postGOLoss,30,-0.0254566165721878,-0.051269749653873056,-0.0014955407668098915
7.0,60.0,none,postGODeviation,30,0.05657571230253556,0.04110689735447069,0.075027903747744
7.0,60.0,none,eventPairDistanceIncrease,30,0.003174361954054137,0.0024855905071705245,0.003938921238134465
7.0,60.0,none,eventPairDistanceDeviation,30,0.003178760462825932,0.0024894299348130916,0.003941570020602906
7.0,60.0,none,postPairDistanceIncrease,30,0.011587196754163155,0.008820666144871904,0.014675188898022998
7.0,60.0,none,postPairDistanceDeviation,30,0.01159069714220002,0.008824166532908767,0.014675188898022998
7.0,60.0,none,meanPredictionError,30,nan,nan,nan
7.0,60.0,none,p90PredictionError,30,nan,nan,nan
7.0,60.0,none,recoveryTime,30,6.05,3.225,9.362499999999999
11.0,3.0,hold,eventGOLoss,30,0.00010197565874184112,-0.00011297973218947251,0.0003242864836561091
11.0,3.0,hold,eventGODeviation,30,0.00046848125225457,0.00030982867153172503,0.000647774008646472
11.0,3.0,hold,postGOLoss,30,0.00010784602792702296,-0.0001686879467941933,0.00039091988288079055
11.0,3.0,hold,postGODeviation,30,0.0006296524460456115,0.000393219760465268,0.0009017656973231383
11.0,3.0,hold,eventPairDistanceIncrease,30,8.094850102740673e-07,3.610669668144276e-07,1.3820149645348462e-06
11.0,3.0,hold,eventPairDistanceDeviation,30,9.344953035135552e-07,5.179637516553038e-07,1.491732503861772e-06
11.0,3.0,hold,postPairDistanceIncrease,30,1.920139543247644e-05,7.648440269866232e-06,3.279421479143079e-05
11.0,3.0,hold,postPairDistanceDeviation,30,2.6106485388931865e-05,1.619507471522089e-05,3.83102336992026e-05
11.0,3.0,hold,meanPredictionError,30,0.02422825295348103,0.020819766809299235,0.028247109178159036
11.0,3.0,hold,p90PredictionError,30,0.03614978327755498,0.031856717500852415,0.04088689246912343
11.0,3.0,hold,recoveryTime,30,1.2,1.2,1.2
11.0,3.0,kalman,eventGOLoss,30,6.720175848980003e-05,-9.590050199170931e-05,0.0002596312453160034
11.0,3.0,kalman,eventGODeviation,30,0.0003512411725850559,0.00022780712195869923,0.0005062771082196675
11.0,3.0,kalman,postGOLoss,30,-5.230867364853287e-05,-0.00045265614471156224,0.0003372203441844224
11.0,3.0,kalman,postGODeviation,30,0.000750374715729822,0.0004357280898572929,0.0011071141254911257
11.0,3.0,kalman,eventPairDistanceIncrease,30,3.5608592488527595e-07,-1.5177973655619574e-07,9.588763113539674e-07
11.0,3.0,kalman,eventPairDistanceDeviation,30,8.778978012649134e-07,4.6633885924287274e-07,1.4020819154642035e-06
11.0,3.0,kalman,postPairDistanceIncrease,30,1.6983625439188124e-05,3.876527564833683e-06,3.289737067464088e-05
11.0,3.0,kalman,postPairDistanceDeviation,30,2.489200182076003e-05,1.2963163531339528e-05,3.96841612411716e-05
11.0,3.0,kalman,meanPredictionError,30,0.024241512491556646,0.019786459472788783,0.0302300597312203
11.0,3.0,kalman,p90PredictionError,30,0.025808917391480342,0.025087716819717852,0.02662206471292248
11.0,3.0,kalman,recoveryTime,30,1.2,1.2,1.2
11.0,3.0,kalman-gm,eventGOLoss,30,1.4621151066993275e-05,-0.00016933440956456321,0.00021181829418059938
11.0,3.0,kalman-gm,eventGODeviation,30,0.0003440178954070752,0.00020091634987438845,0.0005175755456980111
11.0,3.0,kalman-gm,postGOLoss,30,3.0856185809356315e-05,-0.00025706749062350535,0.00032672430359459594
11.0,3.0,kalman-gm,postGODeviation,30,0.0005350797911646309,0.00028832378659519214,0.0008270552042720602
11.0,3.0,kalman-gm,eventPairDistanceIncrease,30,4.784361501530371e-07,5.615864742699259e-08,1.0188529692575315e-06
11.0,3.0,kalman-gm,eventPairDistanceDeviation,30,8.02556946997481e-07,4.6093952564538163e-07,1.2869397007420533e-06
11.0,3.0,kalman-gm,postPairDistanceIncrease,30,1.1100008435480457e-05,-8.117692576890735e-07,2.397515574904742e-05
11.0,3.0,kalman-gm,postPairDistanceDeviation,30,2.1204224847399457e-05,1.2068208076759333e-05,3.223859233556437e-05
11.0,3.0,kalman-gm,meanPredictionError,30,0.021464739171967027,0.016879459036048778,0.028021574591811736
11.0,3.0,kalman-gm,p90PredictionError,30,0.01829614328368104,0.01649180398242646,0.02029437776775036
11.0,3.0,kalman-gm,recoveryTime,30,1.2,1.2,1.2
11.0,3.0,mean,eventGOLoss,30,6.981603103522747e-05,-9.046089881118287e-05,0.00025990337162919006
11.0,3.0,mean,eventGODeviation,30,0.0003464369587106888,0.00022401811999524316,0.000501038819777978
11.0,3.0,mean,postGOLoss,30,-6.108229572795219e-05,-0.0004599869321490207,0.0003255631975691029
11.0,3.0,mean,postGODeviation,30,0.0007419049017558341,0.00042769720457249295,0.0010988691046799593
11.0,3.0,mean,eventPairDistanceIncrease,30,3.689487189896073e-07,-1.4222405194784034e-07,9.787918616670684e-07
11.0,3.0,mean,eventPairDistanceDeviation,30,8.903541192362141e-07,4.752608926530029e-07,1.4172351695582171e-06
11.0,3.0,mean,postPairDistanceIncrease,30,1.7584225236989185e-05,4.485393093547426e-06,3.351567427257126e-05
11.0,3.0,mean,postPairDistanceDeviation,30,2.5009031034398793e-05,1.3273415586442096e-05,3.9744533311808314e-05
11.0,3.0,mean,meanPredictionError,30,0.024241508559680283,0.019786476705303178,0.030230055328759216
11.0,3.0,mean,p90PredictionError,30,0.025808907891600504,0.025087703336006163,0.026622067784603135
11.0,3.0,mean,recoveryTime,30,1.2,1.2,1.2
11.0,3.0,none,eventGOLoss,30,0.0003432291059464119,-0.0006259871079279399,0.001306674730739338
11.0,3.0,none,eventGODeviation,30,0.002539247267315847,0.0020788012188314295,0.0030260050025391915
11.0,3.0,none,postGOLoss,30,6.7393290704067475e-06,-0.002747413419976155,0.0029612961456910313
11.0,3.0,none,postGODeviation,30,0.006881515681694436,0.005277758957452955,0.00874895477321785
11.0,3.0,none,eventPairDistanceIncrease,30,8.129083475391929e-06,4.276093372351425e-06,1.2004948981004883e-05
11.0,3.0,none,eventPairDistanceDeviation,30,9.874834222658162e-06,6.792555160155249e-06,1.3241116006987942e-05
11.0,3.0,none,postPairDistanceIncrease,30,9.327349321706894e-05,-2.9006724826280027e-05,0.00020733544838203097
11.0,3.0,none,postPairDistanceDeviation,30,0.00024393459993968326,0.00016514603793948456,0.00033422133268977666
11.0,3.0,none,meanPredictionError,30,nan,nan,nan
11.0,3.0,none,p90PredictionError,30,nan,nan,nan
11.0,3.0,none,recoveryTime,30,1.2,1.2,1.2
11.0,6.0,hold,eventGOLoss,30,0.0003904526525504203,-6.727661813262847e-05,0.0008313322836765672
11.0,6.0,hold,eventGODeviation,30,0.0011055452064385634,0.0008175744881531333,0.0014313204683470376
11.0,6.0,hold,postGOLoss,30,0.0002712073419231523,-0.00021745402929564,0.0008137091725656649
11.0,6.0,hold,postGODeviation,30,0.0013704882322510112,0.0010515075694242234,0.0017372765637557615
11.0,6.0,hold,eventPairDistanceIncrease,30,4.313121930028645e-06,2.3502639725044707e-06,6.658159672960538e-06
11.0,6.0,hold,eventPairDistanceDeviation,30,4.732648812851038e-06,2.9093492875051116e-06,6.967687009273103e-06
11.0,6.0,hold,postPairDistanceIncrease,30,7.177942780050962e-05,4.346604256861196e-05,0.00010442029024231802
11.0,6.0,hold,postPairDistanceDeviation,30,7.755959496658677e-05,5.12467398414738e-05,0.00010971380885108923
11.0,6.0,hold,meanPredictionError,30,0.04069605339267259,0.03474415026009731,0.04710579981994854
11.0,6.0,hold,p90PredictionError,30,0.06453303824321101,0.05501791051552973,0.07494587023071426
11.0,6.0,hold,recoveryTime,30,1.2,1.2,1.2
11.0,6.0,kalman,eventGOLoss,30,0.00017412040564362564,-0.00015669050393067596,0.0005106472322496367
11.0,6.0,kalman,eventGODeviation,30,0.0007829053303909542,0.0005724693768891858,0.0010217614339035153
11.0,6.0,kalman,postGOLoss,30,0.00038421102570268247,-0.0007893345449714668,0.0020216902480341956
11.0,6.0,kalman,postGODeviation,30,0.0020437991978148463,0.0011114070020301274,0.0034912239559083003
11.0,6.0,kalman,eventPairDistanceIncrease,30,1.5800325501432128e-06,3.616898407399678e-08,3.4873452825618973e-06
11.0,6.0,kalman,eventPairDistanceDeviation,30,3.1372626396392732e-06,1.8556058480094047e-06,4.7339298866380656e-06
11.0,6.0,kalman,postPairDistanceIncrease,30,1.3928879638914058e-05,-1.2010346964027423e-05,4.183605975037085e-05
11.0,6.0,kalman,postPairDistanceDeviation,30,5.680447437348921e-05,3.951451238211558e-05,7.62956549460164e-05
11.0,6.0,kalman,meanPredictionError,30,0.03851694942309149,0.031859481725151594,0.04713122446686316
11.0,6.0,kalman,p90PredictionError,30,0.04414181005773408,0.042397345526131204,0.04615834529760941
11.0,6.0,kalman,recoveryTime,30,1.2,1.2,1.2
11.0,6.0,kalman-gm,eventGOLoss,30,0.00011947225873851478,-0.00020812704040775297,0.00047386872607375316
11.0,6.0,kalman-gm,eventGODeviation,30,0.0007390339496752365,0.0004920114558614009,0.0010329294227807975
11.0,6.0,kalman-gm,postGOLoss,30,0.0004887036980633181,-0.00048610985970490376,0.001958781617889786
11.0,6.0,kalman-gm,postGODeviation,30,0.0016100084368414912,0.0007379287703989017,0.003003716563273982
11.0,6.0,kalman-gm,eventPairDistanceIncrease,30,2.33991527550113e-06,7.013720183407516e-07,4.267830185532935e-06
11.0,6.0,kalman-gm,eventPairDistanceDeviation,30,3.5084544540354523e-06,2.25282039232208e-06,5.206088775830677e-06
11.0,6.0,kalman-gm,postPairDistanceIncrease,30,3.703939522053066e-05,1.5364214193811902e-05,6.223998090624945e-05
11.0,6.0,kalman-gm,postPairDistanceDeviation,30,4.695211126444682e-05,2.859055869387594e-05,7.008952641423506e-05
11.0,6.0,kalman-gm,meanPredictionError,30,0.03521123578648336,0.02750574600721243,0.04541510809635441
11.0,6.0,kalman-gm,p90PredictionError,30,0.032517413691575923,0.028055935474047965,0.03744565290619771
11.0,6.0,kalman-gm,recoveryTime,30,1.2,1.2,1.2
11.0,6.0,mean,eventGOLoss,30,0.00017581197167635236,-0.000150867564970189,0.0005095543533341466
11.0,6.0,mean,eventGODeviation,30,0.0007824960774928889,0.0005726199476274075,0.001016552685904531
11.0,6.0,mean,postGOLoss,30,0.00033505167890998314,-0.0008537279814398201,0.001985182841475761
11.0,6.0,mean,postGODeviation,30,0.0020255703349962304,0.0010777015531582437,0.0034664699104222847
11.0,6.0,mean,eventPairDistanceIncrease,30,1.7582912774498823e-06,2.1435059965754626e-07,3.6209995282430804e-06
11.0,6.0,mean,eventPairDistanceDeviation,30,3.1656259668949583e-06,1.8960665361639675e-06,4.707941964537645e-06
11.0,6.0,mean,postPairDistanceIncrease,30,2.012366793312291e-05,-5.588932406600045e-06,4.7701778777386135e-05
11.0,6.0,mean,postPairDistanceDeviation,30,5.497350481717104e-05,3.6711695393749346e-05,7.576896710077365e-05
11.0,6.0,mean,meanPredictionError,30,0.03851705718049717,0.03185936122456675,0.047131301849222006
11.0,6.0,mean,p90PredictionError,30,0.044142812062377135,0.042397636261533055,0.046158096920096134
11.0,6.0,mean,recoveryTime,30,1.2,1.2,1.2
11.0,6.0,none,eventGOLoss,30,0.0002160937112550676,-0.0015700482511270932,0.0020279408417545114
11.0,6.0,none,eventGODeviation,30,0.004423883250555384,0.0034781371736224823,0.005414019830749574
11.0,6.0,none,postGOLoss,30,-0.0021732403221823276,-0.006001628574838055,0.0019597264145055963
11.0,6.0,none,postGODeviation,30,0.010085972256498347,0.00791948946883327,0.01255533775085181
11.0,6.0,none,eventPairDistanceIncrease,30,3.6048686000092985e-05,2.2572399422890308e-05,4.987266400996991e-05
11.0,6.0,none,eventPairDistanceDeviation,30,3.964437236098762e-05,2.7930658289271274e-05,5.239593226734148e-05
11.0,6.0,none,postPairDistanceIncrease,30,0.0003957534180459377,0.00020009685738294812,0.000599795986273848
11.0,6.0,none,postPairDistanceDeviation,30,0.0005334709667095317,0.0003918280790582501,0.0006921164525357885
11.0,6.0,none,meanPredictionError,30,nan,nan,nan
11.0,6.0,none,p90PredictionError,30,nan,nan,nan
11.0,6.0,none,recoveryTime,30,1.2,1.2,1.2
11.0,10.2,hold,eventGOLoss,30,0.0006522109923950968,-0.00027291345132489424,0.0015808351455064184
11.0,10.2,hold,eventGODeviation,30,0.0021756055844938758,0.0016325524251569702,0.0028183333993809694
11.0,10.2,hold,postGOLoss,30,0.0009773339098625568,-0.00010756081220265212,0.0021625870275415768
11.0,10.2,hold,postGODeviation,30,0.0029060005146368745,0.0021835095443458476,0.0037157852577925153
11.0,10.2,hold,eventPairDistanceIncrease,30,1.846461435442088e-05,1.1464833003984319e-05,2.6330075038086198e-05
11.0,10.2,hold,eventPairDistanceDeviation,30,1.9489756719852665e-05,1.2958892740013398e-05,2.7201365736054658e-05
11.0,10.2,hold,postPairDistanceIncrease,30,0.0002128152970118825,0.00014277356240917341,0.0002958732990454262
11.0,10.2,hold,postPairDistanceDeviation,30,0.00021741673224202622,0.0001496037769078311,0.00029971414858111125
11.0,10.2,hold,meanPredictionError,30,0.06470761358134651,0.055818447962679214,0.0736959219600813
11.0,10.2,hold,p90PredictionError,30,0.10892365260376954,0.09189391176577756,0.12760850068091004
11.0,10.2,hold,recoveryTime,30,1.2,1.2,1.2
11.0,10.2,kalman,eventGOLoss,30,0.00019145232027817675,-0.0005271132709528033,0.0008724895082820797
11.0,10.2,kalman,eventGODeviation,30,0.0015938610267356545,0.0011678227720388992,0.0020840512816832015
11.0,10.2,kalman,postGOLoss,30,0.00037194655308644254,-0.0026341671280778207,0.003557287671021975
11.0,10.2,kalman,postGODeviation,30,0.004524596747099899,0.002400919265454499,0.007389553565209297
11.0,10.2,kalman,eventPairDistanceIncrease,30,3.011482758505749e-06,-1.5348595416419296e-06,8.23052327562837e-06
11.0,10.2,kalman,eventPairDistanceDeviation,30,1.0187831474027993e-05,7.003352442583659e-06,1.390812691124282e-05
11.0,10.2,kalman,postPairDistanceIncrease,30,-2.3497305183831615e-05,-8.734304652155447e-05,4.117298359562951e-05
11.0,10.2,kalman,postPairDistanceDeviation,30,0.00014163045905118252,0.0001028517720864838,0.00018558400690677076
11.0,10.2,kalman,meanPredictionError,30,0.05925180312672249,0.050856329346737845,0.06961610816866114
11.0,10.2,kalman,p90PredictionError,30,0.07317127893864339,0.0691531898572663,0.07785017500017931
11.0,10.2,kalman,recoveryTime,30,1.2,1.2,1.2
11.0,10.2,kalman-gm,eventGOLoss,30,0.00018512028884699278,-0.0004158547528222796,0.0008256209922163566
11.0,10.2,kalman-gm,eventGODeviation,30,0.0014185759551107848,0.0010341298215121896,0.001867781394658223
11.0,10.2,kalman-gm,postGOLoss,30,0.0010379961900608453,-0.0006014792741634177,0.0031665241961651327
11.0,10.2,kalman-gm,postGODeviation,30,0.0031356429406745575,0.001862937989091443,0.005010086963563801
11.0,10.2,kalman-gm,eventPairDistanceIncrease,30,9.401261513554246e-06,4.566114974582435e-06,1.5087799167342462e-05
11.0,10.2,kalman-gm,eventPairDistanceDeviation,30,1.1637589293456064e-05,7.614128903949123e-06,1.678725214028865e-05
11.0,10.2,kalman-gm,postPairDistanceIncrease,30,0.00011779434470077621,6.238036876734146e-05,0.00018431891114785638
11.0,10.2,kalman-gm,postPairDistanceDeviation,30,0.00013690244381832736,8.728685282020877e-05,0.00019644851179193056
11.0,10.2,kalman-gm,meanPredictionError,30,0.05461875090252296,0.04447911220609246,0.06726952496501021
11.0,10.2,kalman-gm,p90PredictionError,30,0.059326256537079604,0.04955949724065577,0.06992608129338823
11.0,10.2,kalman-gm,recoveryTime,30,1.2,1.2,1.2
11.0,10.2,mean,eventGOLoss,30,0.0003159804417049925,-0.00033510498885887024,0.0009473499592714547
11.0,10.2,mean,eventGODeviation,30,0.0015339649500224696,0.001175391429670589,0.0019490672404318893
11.0,10.2,mean,postGOLoss,30,0.0014819036502443038,-0.00022200153321738774,0.0036670767959114856
11.0,10.2,mean,postGODeviation,30,0.0034263358373987046,0.0021216018527387233,0.005381902518310979
11.0,10.2,mean,eventPairDistanceIncrease,30,4.6845595051582935e-06,6.127208560272018e-08,9.92346201051357e-06
11.0,10.2,mean,eventPairDistanceDeviation,30,1.012403053490202e-05,6.6966226716636115e-06,1.420549724867747e-05
11.0,10.2,mean,postPairDistanceIncrease,30,4.1918704190410946e-05,-1.0161338117569685e-05,0.00010038196814475398
11.0,10.2,mean,postPairDistanceDeviation,30,0.0001155437071653724,7.65231120854914e-05,0.00015875299730385903
11.0,10.2,mean,meanPredictionError,30,0.05925627093130998,0.0508603377381166,0.0696204146019297
11.0,10.2,mean,p90PredictionError,30,0.07319395435735052,0.06917180880474755,0.0778669385202873
11.0,10.2,mean,recoveryTime,30,1.2,1.2,1.2
11.0,10.2,none,eventGOLoss,30,2.07337257932766e-05,-0.002875682665554359,0.0029614521976311535
11.0,10.2,none,eventGODeviation,30,0.006927083653212568,0.0053728113268794436,0.008587958292612104
11.0,10.2,none,postGOLoss,30,-0.0040284139000290676,-0.00956031075804667,0.0016839418091143866
11.0,10.2,none,postGODeviation,30,0.014406176496877534,0.011216931448694088,0.018144711844166175
11.0,10.2,none,eventPairDistanceIncrease,30,0.00011801780483125942,8.121289903906499e-05,0.000156183676168333
11.0,10.2,none,eventPairDistanceDeviation,30,0.0001231050195234129,8.898885185965776e-05,0.00015924353903458492
11.0,10.2,none,postPairDistanceIncrease,30,0.000978942052053153,0.0006671385063062168,0.001316762280868803
11.0,10.2,none,postPairDistanceDeviation,30,0.0010501333409892123,0.0007657467924283697,0.0013602701957993138
11.0,10.2,none,meanPredictionError,30,nan,nan,nan
11.0,10.2,none,p90PredictionError,30,nan,nan,nan
11.0,10.2,none,recoveryTime,30,1.2,1.2,1.2
11.0,18.0,hold,eventGOLoss,30,0.001817098574146859,0.00018116145232590863,0.0034170713347558357
11.0,18.0,hold,eventGODeviation,30,0.004134366504713257,0.003192045466879126,0.005191561982455952
11.0,18.0,hold,postGOLoss,30,0.002325360155909335,-0.001017820204409847,0.00553194029417387
11.0,18.0,hold,postGODeviation,30,0.007372614927449254,0.005091408997723209,0.009833910422151875
11.0,18.0,hold,eventPairDistanceIncrease,30,8.457756183122252e-05,5.847229600345758e-05,0.00011416326987083257
11.0,18.0,hold,eventPairDistanceDeviation,30,8.623294959704927e-05,6.08154336259401e-05,0.00011534644625583483
11.0,18.0,hold,postPairDistanceIncrease,30,0.0007558888271152409,0.0005147547503403008,0.001047939086064606
11.0,18.0,hold,postPairDistanceDeviation,30,0.0007596617815523101,0.0005190071380697925,0.0010514554690579162
11.0,18.0,hold,meanPredictionError,30,0.11024130746998374,0.09634540067195337,0.1240577033775067
11.0,18.0,hold,p90PredictionError,30,0.20231840429373257,0.16814057252200623,0.23970585398919925
11.0,18.0,hold,recoveryTime,30,1.2,1.2,1.2
11.0,18.0,kalman,eventGOLoss,30,0.0004408794437085261,-0.0011019017146154564,0.0020893414534369566
11.0,18.0,kalman,eventGODeviation,30,0.0036642054900042098,0.0027609173850637577,0.004706089167068143
11.0,18.0,kalman,postGOLoss,30,0.00019526456910481306,-0.005321127301511919,0.005402869345261976
11.0,18.0,kalman,postGODeviation,30,0.011415315239008255,0.008316916222465618,0.015101315876815737
11.0,18.0,kalman,eventPairDistanceIncrease,30,-1.7431708574143856e-06,-1.7227468896302312e-05,1.494364673001268e-05
11.0,18.0,kalman,eventPairDistanceDeviation,30,3.827695243939008e-05,2.9426570918559074e-05,4.764297702187145e-05
11.0,18.0,kalman,postPairDistanceIncrease,30,-0.00026490282753087723,-0.00046991395289247903,-8.937774278881207e-05
11.0,18.0,kalman,postPairDistanceDeviation,30,0.0004206603904753112,0.00028769361213634834,0.0005945541009441589
11.0,18.0,kalman,meanPredictionError,30,0.10038397220234548,0.08890741365353468,0.11334239336243025
11.0,18.0,kalman,p90PredictionError,30,0.13913995874744067,0.12673083452344547,0.153543663454159
11.0,18.0,kalman,recoveryTime,30,1.2,1.2,1.2
11.0,18.0,kalman-gm,eventGOLoss,30,0.0010478486492813612,-0.00012692581744203565,0.0022545929354300764
11.0,18.0,kalman-gm,eventGODeviation,30,0.003092109880674189,0.0024235225406471893,0.0038421203485325705
11.0,18.0,kalman-gm,postGOLoss,30,0.001534175402864483,-0.002351206722676457,0.005622968092143212
11.0,18.0,kalman-gm,postGODeviation,30,0.00807673850274888,0.005427583362924459,0.011001443376685504
11.0,18.0,kalman-gm,eventPairDistanceIncrease,30,4.49458846978372e-05,2.7916938224719854e-05,6.513724661170667e-05
11.0,18.0,kalman-gm,eventPairDistanceDeviation,30,4.889675522099053e-05,3.303097683347214e-05,6.770615992668217e-05
11.0,18.0,kalman-gm,postPairDistanceIncrease,30,0.000496042007824273,0.00030819234916067926,0.0007318722731414829
11.0,18.0,kalman-gm,postPairDistanceDeviation,30,0.0005064338500969559,0.000320973266347319,0.0007371352911993262
11.0,18.0,kalman-gm,meanPredictionError,30,0.09222363842288565,0.07931606830651682,0.10670196616221722
11.0,18.0,kalman-gm,p90PredictionError,30,0.13091690797306355,0.10665441683190367,0.1568559826576707
11.0,18.0,kalman-gm,recoveryTime,30,1.2,1.2,1.2
11.0,18.0,mean,eventGOLoss,30,0.0009807950046327276,-0.00033144555309577614,0.002270426088988214
11.0,18.0,mean,eventGODeviation,30,0.0032357727098108412,0.002513475631063071,0.0040413006458041864
11.0,18.0,mean,postGOLoss,30,0.001009841937765115,-0.003043222349353583,0.005401636429685913
11.0,18.0,mean,postGODeviation,30,0.008215908354348234,0.005341785878691708,0.011572763148949457
11.0,18.0,mean,eventPairDistanceIncrease,30,1.505229051075661e-05,-5.192378209537771e-07,3.1935341134149796e-05
11.0,18.0,mean,eventPairDistanceDeviation,30,3.401957454539803e-05,2.2516758023818806e-05,4.696929542328874e-05
11.0,18.0,mean,postPairDistanceIncrease,30,0.00011670316715665534,-1.1818865278359311e-05,0.00026255752712164225
11.0,18.0,mean,postPairDistanceDeviation,30,0.0003025557610248257,0.0002121234726236503,0.0004058581053548195
11.0,18.0,mean,meanPredictionError,30,0.10039446788282196,0.08889293298138529,0.11336420395774821
11.0,18.0,mean,p90PredictionError,30,0.1392192576444446,0.12683867629869627,0.15367315753812077
11.0,18.0,mean,recoveryTime,30,1.2,1.2,1.2
11.0,18.0,none,eventGOLoss,30,0.00016464727058762883,-0.004687066212756179,0.005046463359094892
11.0,18.0,none,eventGODeviation,30,0.011335996816753933,0.00876304185213742,0.014348541978588182
