seed,hiddenCount,hiddenFraction,T,mode,eventGORelativeDeviation,postGORelativeDeviation,eventLORelativeDeviation,postPairRelativeDeviation,eventPairRelativeDeviation,eventInputMassRelativeDeviation,eventTurnTrackingError,postTurnTrackingError,eventFollowerLeaderError,controlEventGO,treatmentEventGO,controlPostPair,treatmentPostPair,eventGOLoss,postPairIncrease,eventActiveNeighbors,eventFreshNeighbors,meanPredictionError,p90PredictionError,recoveryTime,turnAngle
210,7,0.466666666666667,3,none,0.00297443010954699,0.00321360708482343,0.00321089302125719,0.000845568739606765,0.000255963348993172,0.466666666666667,0.132386834539288,0.455889069748041,0.475410651808945,0.917012090141554,0.919689231055414,0.128586127536565,0.128628046101439,-0.00267714091386029,4.19185648738773e-05,8,8,NaN,NaN,1.2,0.075
210,7,0.466666666666667,3,hold,0.000888833198601157,0.00100809300087879,0.00129557405080653,0.00055246282081801,3.23251273523168e-05,7.68949488191212e-17,0.0986622395456459,0.457767171657186,0.505162777439297,0.917012090141554,0.916197019352318,0.128586127536565,0.128657166591302,0.00081507078923645,7.10390547369152e-05,15,8,0.0816419349747489,0.0885637002951161,1.2,0.075
210,7,0.466666666666667,3,mean,0.000682133735055315,0.00087606123818969,0.000977502806543959,0.000476595089959498,2.60182401705631e-05,9.22739385829454e-17,0.096278699725575,0.45630343256795,0.506761780912097,0.917012090141554,0.916386565259415,0.128586127536565,0.128647411053586,0.000625524882139139,6.12835170208328e-05,15,8,0.0822218037672095,0.0548675777406134,1.2,0.075
210,7,0.466666666666667,3,kalman,0.000684268237154852,0.000879283646608979,0.0009839308273712,0.000478082415535867,2.64228065684003e-05,1.38410907874418e-16,0.0964342267149988,0.456279611939328,0.506663114073418,0.917012090141554,0.916384607895183,0.128586127536565,0.128647602303022,0.000627482246370847,6.14747664570842e-05,15,8,0.082223991371399,0.0548722216510109,1.2,0.075
210,7,0.466666666666667,3,kalman-gm,0.000837856465021839,0.000923297958085277,0.000862159722338803,0.000389511524188234,3.09838705339167e-05,4.61369692914727e-17,0.097274945338033,0.456220766443577,0.505137905463191,0.917012090141554,0.916285766417064,0.128586127536565,0.128605558971851,0.000726323724489497,1.9431435285274e-05,15,8,0.0906571650131157,0.123632694851274,1.2,0.075
210,7,0.466666666666667,6,none,0.00518256838112878,0.00634967189209048,0.00394648818084858,0.00314867563431159,0.000976923768850441,0.466666666666666,0.0837900486968044,0.495362561186137,0.479997606793196,0.916126108150963,0.920848770623255,0.128705980652668,0.128703137951548,-0.00472266247229206,-2.84270111987228e-06,8,8,NaN,NaN,1.2,0.15
210,7,0.466666666666667,6,hold,0.00279213896308568,0.0020075922187445,0.00437532645754003,0.00224274390501691,0.000206680233232042,6.15159590552969e-17,0.084368136170191,0.498937615488825,0.552065723067987,0.916126108150963,0.913568156749294,0.128705980652668,0.128994635206316,0.00255795140166835,0.000288654553647994,15,8,0.143883436715421,0.193281451360136,1.2,0.15
210,7,0.466666666666667,6,mean,0.00278728912059913,0.0020109959284206,0.00409119287055637,0.00232401869509566,0.000143240759797595,7.68949488191212e-17,0.0904223985172738,0.49651198289559,0.560317499529429,0.916126108150963,0.913572599816617,0.128705980652668,0.129005095757875,0.002553508334346,0.00029911510520742,15,8,0.138371859138258,0.151138383085534,1.2,0.15
210,7,0.466666666666667,6,kalman,0.00279908979834851,0.00206003312758462,0.00414051324893299,0.00216292918585118,0.000147324963143989,9.99634334648575e-17,0.0900714687077318,0.495961137080616,0.559842766794734,0.916126108150963,0.913561788907637,0.128705980652668,0.128984362574615,0.00256431924332609,0.000278381921947252,15,8,0.138391811413347,0.151194437486727,1.2,0.15
210,7,0.466666666666667,6,kalman-gm,0.00228140885560404,0.00264699105072053,0.00294065134761164,0.00143278320011591,0.000157110565916487,6.15159590552969e-17,0.0873491513678191,0.503225832662284,0.552065167194489,0.916126108150963,0.914057050326846,0.128705980652668,0.128890388419501,0.00206905782411627,0.000184407766833585,15,8,0.154184028256311,0.286521051714262,1.2,0.15
