seed,hiddenCount,hiddenFraction,T,mode,eventGORelativeDeviation,postGORelativeDeviation,eventLORelativeDeviation,postPairRelativeDeviation,eventPairRelativeDeviation,eventInputMassRelativeDeviation,eventTurnTrackingError,postTurnTrackingError,eventFollowerLeaderError,controlEventGO,treatmentEventGO,controlPostPair,treatmentPostPair,eventGOLoss,postPairIncrease,eventActiveNeighbors,eventFreshNeighbors,meanPredictionError,p90PredictionError,recoveryTime,turnAngle
230,7,0.466666666666667,3,none,0.00270380627673211,0.00726638532636693,0.0033332967274027,0.00117240460573085,0.000166507390310404,0.466666666666666,0.232943542913027,0.645781352861432,1.03453246309875,0.498399411226855,0.497668896513618,0.106980165891947,0.107100665900932,0.000730514713237063,0.00012050000898524,8,8,NaN,NaN,1.2,0.075
230,7,0.466666666666667,3,hold,0.000745587792770383,0.00106384717127369,0.000844095267470343,5.11567960278515e-05,1.54650447498913e-06,1.53789897638242e-17,0.232943542913016,0.644779288354016,1.03026650330628,0.498399411226855,0.498767371336755,0.106980165891947,0.106978848653444,-0.000367960109900556,-1.3172385030398e-06,15,8,0.0324848708280273,0.0759124520784278,1.2,0.075
230,7,0.466666666666667,3,mean,0.00211502933712612,0.000359618346916242,0.00311916645228545,4.05850877969561e-05,6.03161208421533e-06,3.07579795276485e-17,0.232943542913016,0.64475728154793,1.03129899806269,0.498399411226855,0.497887637841762,0.106980165891947,0.106984507691372,0.000511773385092512,4.34179942525759e-06,15,8,0.0176882747340298,0.029125072440794,1.2,0.075
230,7,0.466666666666667,3,kalman,0.00217093966861723,0.000350235023607034,0.00320901196417902,3.92415234158189e-05,6.24949184458596e-06,0,0.232943542913016,0.644756472311304,1.03133302727543,0.498399411226855,0.49786045040437,0.106980165891947,0.106984363956632,0.000538960822484685,4.19806468487702e-06,15,8,0.0176890942897333,0.0291256561234163,1.2,0.075
230,7,0.466666666666667,3,kalman-gm,0.00179012565159771,0.000396993446208135,0.00257150801822766,3.96867274240842e-05,4.97005428046455e-06,1.53789897638242e-17,0.232943542913016,0.644776208695828,1.03109154413463,0.498399411226855,0.498061896585572,0.106980165891947,0.10698441158463,0.000337514641282088,4.245692683537e-06,15,8,0.0216402345181232,0.0324420949083963,1.2,0.075
230,7,0.466666666666667,6,none,0.00418189943184441,0.00382448326599574,0.00597343262943084,0.00339494014805744,0.000577570733878066,0.466666666666666,0.270443542912639,0.709370629484515,1.03539360055523,0.494170623138713,0.495198149902035,0.108387537916611,0.108755507120633,-0.00102752676332207,0.000367969204022201,8,8,NaN,NaN,1.2,0.15
230,7,0.466666666666667,6,hold,0.00418378808104691,0.00792575627638075,0.00463056500161255,0.000554419926139657,3.01582322301739e-05,3.07579795276485e-17,0.27044354291295,0.71219902395978,1.02987346971488,0.494170623138713,0.496236308098287,0.108387537916611,0.108337088809358,-0.00206568495957421,-5.04491072531048e-05,15,8,0.0684268032806702,0.149132832837596,1.2,0.15
230,7,0.466666666666667,6,mean,0.0027078201179653,0.000930633052467521,0.00423966977313751,7.41147934713409e-05,3.03087306522993e-05,3.07579795276485e-17,0.27044354291295,0.710384418854889,1.03363211234592,0.494170623138713,0.493759720696276,0.108387537916611,0.108393009321598,0.000410902442436822,5.47140498647361e-06,15,8,0.041386501569174,0.0556679727867548,1.2,0.15
230,7,0.466666666666667,6,kalman,0.00284095471367248,0.00105032328657754,0.00444525155500918,8.26678006858362e-05,2.98027117788612e-05,2.30684846457363e-17,0.27044354291295,0.710365521376639,1.03375939206497,0.494170623138713,0.493644169084204,0.108387537916611,0.108394608470464,0.00052645405450909,7.07055385303648e-06,15,8,0.0413909563909497,0.0556677780339099,1.2,0.15
230,7,0.466666666666667,6,kalman-gm,0.00272311428702195,0.00121210856709981,0.00399442023692212,0.000168756648496583,4.16022958643388e-05,2.30684846457363e-17,0.27044354291295,0.710416237838982,1.03193066950371,0.494170623138713,0.494648611923448,0.108387537916611,0.108405622616531,-0.000477988784734754,1.80846999201204e-05,15,8,0.0481120680099185,0.0658252329024247,1.2,0.15
230,7,0.466666666666667,10.2,none,0.00521973465822176,0.00573144448456492,0.0144951043605674,0.00803298187046383,0.00156014899947544,0.466666666666666,0.322942271304116,0.78708204422194,1.03814802497525,0.48898322665365,0.490924386358035,0.110618412617553,0.111507008320649,-0.00194115970438498,0.000888595703096293,8,8,NaN,NaN,1.2,0.255
230,7,0.466666666666667,10.2,hold,0.00618114017951707,0.00887218897633939,0.00908788262129732,0.000750273768572813,8.22861787108028e-05,3.61858582678217e-17,0.322943542912923,0.791282705711568,1.03882346544947,0.48898322665365,0.492004629815077,0.110618412617553,0.110548901213508,-0.00302140316142756,-6.95114040447474e-05,15,8,0.12797695805375,0.265088325530631,1.2,0.255
230,7,0.466666666666667,10.2,mean,0.00448620706524262,0.0133329499756868,0.00620449065618032,0.000895552822623995,5.86933131691796e-05,3.1662625984344e-17,0.322943542912923,0.786402234625507,1.04630820018391,0.48898322665365,0.487352665673381,0.110618412617553,0.110717477249207,0.00163056098026938,9.90646316538355e-05,15,8,0.0865869846380266,0.10500978622425,1.2,0.255
230,7,0.466666666666667,10.2,kalman,0.00422319054102142,0.00966853406971353,0.00618752621683165,0.000376764997602072,5.67440075100118e-05,2.71393937008663e-17,0.322943542912923,0.787452269368947,1.04594406593536,0.48898322665365,0.487451863068446,0.110618412617553,0.110650698730638,0.00153136358520353,3.22861130844458e-05,15,8,0.0865942054406116,0.104919531776995,1.2,0.255
230,7,0.466666666666667,10.2,kalman-gm,0.00328925932118877,0.00921281558565617,0.00472965406922547,0.00119188362523627,0.000114425118731318,2.71393937008663e-17,0.322943542912923,0.787053924600622,1.04419118427508,0.48898322665365,0.488498168482217,0.110618412617553,0.110750256892202,0.000485058171433177,0.00013184427464849,15,8,0.0977762206205433,0.136607781994883,1.2,0.255
230,7,0.466666666666667,18,none,0.00776685756154643,0.00726913397783358,0.0237019198891741,0.0152549616483208,0.00415099637707474,0.466666666666666,0.420400054225059,0.923103867894819,1.05405808570332,0.479247465433206,0.482623363872353,0.115476476377684,0.117238065596109,-0.00337589843914656,0.0017615892184248,8,8,NaN,NaN,1.2,0.45
230,7,0.466666666666667,18,hold,0.00589289796475138,0.0177079550724602,0.0120207943498628,0.00273746093170816,0.000251731306863402,2.81948145670111e-17,0.420443542912905,0.923165965205998,1.05970841016708,0.479247465433206,0.481698943955692,0.115476476377684,0.115792588720299,-0.00245147852248576,0.00031611234261523,15,8,0.21792668591128,0.489496368477,1.2,0.45
230,7,0.466666666666667,18,mean,0.0112920834837164,0.0258350888155167,0.0107244447177837,0.00248270391014641,9.12061557869156e-05,2.56316496063737e-17,0.422988312239997,0.924706728541177,1.07181834616258,0.479247465433206,0.474154863825535,0.115476476377684,0.115758987530999,0.00509260160767127,0.000282511153314608,15,8,0.155707268497855,0.2505648363896,1.2,0.45
230,7,0.466666666666667,18,kalman,0.0102343464173243,0.0237694785435046,0.00975247046859371,0.00217182251734576,0.000101848442239852,2.30684846457363e-17,0.420443542912905,0.920457043040622,1.07024380060823,0.479247465433206,0.474645114111985,0.115476476377684,0.115718214975834,0.00460235132122105,0.000241738598150021,15,8,0.155551371490874,0.250242310709791,1.2,0.45
230,7,0.466666666666667,18,kalman-gm,0.00950438563737239,0.028370753636356,0.00805077952368634,0.00535808341298777,0.000305776286115066,2.0505319685099e-17,0.420443542912905,0.920423177930631,1.06989765469421,0.479247465433206,0.475329068902683,0.115476476377684,0.116095208970354,0.00391839653052318,0.000618732592669543,15,8,0.176045090965554,0.333097035013765,1.2,0.45
230,7,0.466666666666667,30,none,0.0175814229940467,0.0390661640897886,0.0252582378631318,0.0269035061479071,0.00965543850393457,0.466666666666666,0.557390371129956,1.04120819231317,1.0734190189672,0.475921500527079,0.471890571506099,0.12443443724665,0.127782159894126,0.00403092902097919,0.0033477226474766,8,8,NaN,NaN,1.2,0.75
230,7,0.466666666666667,30,hold,0.0232741841943475,0.041216814186987,0.0191381716000507,0.0124923148978153,0.00126420167138735,2.61442825985012e-17,0.56741307776136,1.04746737357819,1.08646157278857,0.475921500527079,0.468010196823451,0.12443443724665,0.125988911420867,0.00791130370362785,0.00155447417421759,15,8,0.337913938682262,0.916916997416308,1.2,0.75
230,7,0.466666666666667,30,mean,0.0239705415045829,0.0672913768275366,0.0229609702734522,0.00382222354677443,0.000263088906814831,1.84547877165891e-17,0.574199039931914,1.0416447669977,1.09268595315307,0.475921500527079,0.464704864914587,0.12443443724665,0.124626246376817,0.0112166356124917,0.000191809130167051,15,8,0.252937869099028,0.681103189973282,1.2,0.75
230,7,0.466666666666667,30,kalman,0.0282973093361666,0.0571759435710728,0.0240583928900655,0.00758605963211681,0.000407208472053729,1.84547877165891e-17,0.564201843811911,1.0295059998116,1.09420101947331,0.475921500527079,0.462635662562719,0.12443443724665,0.125378404307892,0.0132858379643591,0.000943967061241982,15,8,0.251629537655128,0.671822674023557,1.2,0.75
230,7,0.466666666666667,30,kalman-gm,0.0385473927085158,0.0500047753269884,0.0276983607799281,0.017158643023024,0.0015532502222603,1.69168887402067e-17,0.567359491118352,1.0404687794638,1.1036314635023,0.475921500527079,0.457957901265847,0.12443443724665,0.126569563335136,0.017963599261231,0.00213512608848614,15,8,0.288770759416429,0.843799833194947,6.3,0.75
230,7,0.466666666666667,60,none,0.0659015753226562,0.0776813753836884,0.029988141364279,0.0608894012227655,0.028816160478428,0.466666666666666,0.780514528417107,0.780239407271396,1.11418725379597,0.479405086058137,0.449979759765086,0.151856386065861,0.161102830485264,0.0294253262930504,0.00924644441940337,8,8,NaN,NaN,4.8,1.5
230,7,0.466666666666667,60,hold,0.107995092152491,0.318812616547865,0.0477517632491466,0.0128819451882295,0.00838894922645473,3.07579795276484e-17,0.811896252314531,0.730018044258601,1.15899751067213,0.479405086058137,0.42921438009176,0.151856386065861,0.151682773860237,0.0501907059663767,-0.000173612205623466,15,8,0.586320812527596,2.17222117563408,NaN,1.5
230,7,0.466666666666667,60,mean,0.0474617066829616,0.0559818318312172,0.0316073399981837,0.0253881062436927,0.00783281475917568,0.233333333333333,0.795657736294111,0.764714481172593,1.12768046403784,0.479405086058137,0.456747432715733,0.151856386065861,0.155711732129084,0.0226576533424033,0.00385534606322329,11.5,8,0.252937869099028,0.681103189973282,1.2,1.5
230,7,0.466666666666667,60,kalman,0.068738197157255,0.0789366088839456,0.0286726872986221,0.0409631094506049,0.011200958739005,0.233333333333333,0.78271159111231,0.769325075292957,1.14482168704363,0.479405086058137,0.446542374712376,0.151856386065861,0.15807689582905,0.0328627113457609,0.00622050976318916,11.5,8,0.251629537655128,0.671822674023557,3,1.5
230,7,0.466666666666667,60,kalman-gm,0.12419755724448,0.329343402044836,0.0556104713209239,0.0184579641115996,0.0139703130545934,2.76821815748836e-17,0.815982586325523,0.717386553450157,1.17427743460921,0.479405086058137,0.420055112298143,0.151856386065861,0.154441188829354,0.059349973759994,0.00258480276349362,15,8,0.52878743888732,2.17758842167656,NaN,1.5
230,11,0.733333333333333,3,none,0.00593709923347365,0.0162022990703612,0.00883950320041795,0.00277933255544554,0.000336344235250757,0.733333333333333,0.232713010184117,0.646068761959535,1.03016666147779,0.498399411226855,0.501170055704927,0.106980165891947,0.107277499349797,-0.00277064447807265,0.000297333457850452,4,4,NaN,NaN,1.2,0.075
230,11,0.733333333333333,3,hold,0.00157210543389159,0.00397016244817057,0.0013630046895019,0.00076710105268691,5.03900442611681e-06,0,0.232943542913016,0.644920691062285,1.0293874671456,0.498399411226855,0.49917400789389,0.106980165891947,0.106898101294074,-0.000774596667035532,-8.20645978723325e-05,15,4,0.0334201369818217,0.0771229251272345,1.2,0.075
230,11,0.733333333333333,3,mean,0.0032205366625908,0.000942167433281623,0.00518742864653266,7.44405574198438e-05,9.14676261759202e-06,3.07579795276485e-17,0.232943542913036,0.644744838018004,1.03215669601933,0.498399411226855,0.49715169843202,0.106980165891947,0.106987740044295,0.0012477127948343,7.57415234790615e-06,15,4,0.0172569915220848,0.0275261499400425,1.2,0.075
