seed,hiddenCount,hiddenFraction,T,durationSteps,mode,checkpointGO,eventGOLoss,eventGODeviation,postGOLoss,postGODeviation,eventGOPreservation,eventMinGO,eventPairDistanceIncrease,eventPairDistanceDeviation,postPairDistanceIncrease,postPairDistanceDeviation,eventInputMass,eventActiveNeighbors,eventFreshNeighbors,eventInputConcentration,meanPredictionError,p90PredictionError,predictionErrorCount,recoveryTime
221,7,0.466666666666667,3,10,none,0.681133075162703,0.00160368550417623,0.00174370112633023,-0.0011651339556807,0.00233620281976761,0.997804494315456,0.728580082880467,1.26601399137394e-05,1.27005788184087e-05,0.000241915560760651,0.000241915560760651,0.09625452574583,8,8,0.521088798727004,NaN,NaN,0,1.2
221,7,0.466666666666667,3,10,hold,0.681133075162703,7.44653467646739e-05,7.4648993270765e-05,0.000320400371716911,0.000388061763463883,0.999898054143598,0.727958220668201,2.22330798615999e-07,2.22330798615999e-07,2.28922063901738e-05,2.28922063901738e-05,0.180477235773431,15,8,0.510957682089759,0.0136612015986654,0.0245383100623306,1400,1.2
221,7,0.466666666666667,3,10,mean,0.681133075162703,-1.20196813813811e-05,3.54848795797169e-05,4.24649024421642e-05,0.000139066365680479,1.00001645539523,0.728020144003412,-2.25924147279066e-08,2.31678160489412e-08,6.93384015943876e-06,6.93384015943876e-06,0.180477235773431,15,8,0.511540327616737,0.011224208553253,0.0244731999182866,1400,1.2
221,7,0.466666666666667,3,10,kalman,0.681133075162703,-1.17840993820839e-05,3.62696159012299e-05,2.05040981541416e-05,0.000121183894263466,1.00001613287463,0.728019751012292,-2.16641827505137e-08,2.23219439515754e-08,6.41706261286651e-06,6.41706261286651e-06,0.180477235773431,15,8,0.511444147591258,0.0112242301755225,0.024473199918291,1400,1.2
221,7,0.466666666666667,3,10,kalman-gm,0.681133075162703,2.92075446724605e-05,2.92975786491123e-05,0.000129884805492898,0.000163975328015992,0.999960013774401,0.727977863942341,8.75154050589133e-08,8.75154050589133e-08,1.16708865377976e-05,1.16708865377976e-05,0.180477235773431,15,8,0.511212650196372,0.00622225299527658,0.0128718212348078,1400,1.2
221,7,0.466666666666667,6,20,none,0.681133075162703,0.00417409706782051,0.00424410487889751,-0.000295046969146781,0.00339856850372971,0.994303040645967,0.727532745182468,5.04000612114891e-05,5.04202806638238e-05,0.000559475944659197,0.000559475944659197,0.09625452574583,8,8,0.516165732119006,NaN,NaN,0,1.2
221,7,0.466666666666667,6,20,hold,0.681133075162703,0.0011992286844439,0.00119932050769695,0.000858354355406311,0.00103038319678977,0.998363249114608,0.727958220668201,3.80055014934794e-06,3.80055014934794e-06,7.26483332896829e-05,7.26483332896829e-05,0.180477235773431,15,8,0.507591385802604,0.0202252455766819,0.039710926305677,2800,1.2
221,7,0.466666666666667,6,20,mean,0.681133075162703,0.000169558632439687,0.000245499345493444,-2.15812050519226e-05,0.000288522291856709,0.999768580217125,0.728020144003412,7.666954221483e-07,7.89575537536724e-07,1.43211254744607e-05,1.43211254744607e-05,0.180477235773431,15,8,0.508878994066399,0.0176152992618784,0.0406237515317844,2800,1.2
221,7,0.466666666666667,6,20,kalman,0.681133075162703,0.000135182787524346,0.000224175070335786,-4.19328133610175e-05,0.000276039734153456,0.999815497619395,0.728019751012292,8.21212558856088e-07,8.43205622207133e-07,1.53131443786284e-05,1.53131443786284e-05,0.180477235773431,15,8,0.508442586089053,0.0176148809568268,0.0406237509158833,2800,1.2
221,7,0.466666666666667,6,20,kalman-gm,0.681133075162703,0.000322639411895442,0.000322684428883768,0.000103259050875174,0.000233341020559391,0.999559650006765,0.727977863942341,1.16453458864629e-06,1.16453458864629e-06,1.92348357716154e-05,1.92348357716154e-05,0.180477235773431,15,8,0.508245053656203,0.00944791547638667,0.0199998521036178,2800,1.2
221,7,0.466666666666667,10.2,34,none,0.681133075162703,0.00731249460304392,0.00735367566838333,0.000830130446963435,0.00581516047995873,0.990044348343329,0.722970286432434,0.000142253250386506,0.000142265144181996,0.0010872840885197,0.0010872840885197,0.09625452574583,8,8,0.513955323179744,NaN,NaN,0,1.2
221,7,0.466666666666667,10.2,34,hold,0.681133075162703,0.00228036586284634,0.0022804198765246,0.0011910221344655,0.00153658001783043,0.996895378470322,0.727958220668201,1.53210075841991e-05,1.53210075841991e-05,0.000158167439647716,0.000158167439647716,0.180477235773431,15,8,0.50625635469055,0.0302629226390765,0.0636786603394906,4760,1.2
221,7,0.466666666666667,10.2,34,mean,0.681133075162703,0.000590419539834055,0.000658315729258759,0.00193504591341906,0.00193504591341906,0.999196168805726,0.728020144003412,-5.57621264309491e-07,1.89462075249009e-06,-4.76475693884787e-05,4.76475693884787e-05,0.180477235773431,15,8,0.508502376268322,0.0269525263985862,0.0631537358925209,4760,1.2
221,7,0.466666666666667,10.2,34,kalman,0.681133075162703,0.000395151534345527,0.000506197711855975,0.00270912693090214,0.00270912693090214,0.999462017923964,0.728019751012292,1.51797356744143e-06,1.8041959247583e-06,-4.45920779131945e-05,4.45920779131945e-05,0.180477235773431,15,8,0.506842510911504,0.0269474395207875,0.0631420337831239,4760,1.2
221,7,0.466666666666667,10.2,34,kalman-gm,0.681133075162703,0.000422718910835069,0.000422746030636559,0.000306812767570964,0.000579707512291491,0.999424486108583,0.727977863942341,3.36690682004854e-06,3.36690682004854e-06,4.49160614306804e-05,4.49160614306804e-05,0.180477235773431,15,8,0.507345925047294,0.0151424845873219,0.0318531066150349,4760,1.2
221,7,0.466666666666667,18,60,none,0.681133075162703,0.0127306023688594,0.0127539383058851,0.000119081302658119,0.00888848002409182,0.982742284848967,0.71964756379487,0.000398704341348271,0.000398711081165716,0.00210018719497247,0.00210018719497247,0.09625452574583,8,8,0.512572292031005,NaN,NaN,0,1.2
221,7,0.466666666666667,18,60,hold,0.681133075162703,0.00434384577879212,0.00434387638654314,0.00139105242791312,0.00170726745067172,0.994111444931013,0.727958220668201,5.6355307151835e-05,5.6355307151835e-05,0.000362595986360838,0.000362595986360838,0.180477235773431,15,8,0.505464780611652,0.049893283305127,0.111841097130951,8400,1.2
221,7,0.466666666666667,18,60,mean,0.681133075162703,0.00271172879509496,0.00275020330243563,0.00460576153980328,0.00460576153980328,0.99632395689091,0.728020144003412,-1.08323812697805e-05,1.15900143130829e-05,-0.000117948643636143,0.000117948643636143,0.180477235773431,15,8,0.509248525407869,0.0455274084945063,0.108275634136837,8400,1.2
221,7,0.466666666666667,18,60,kalman,0.681133075162703,0.00196908895790085,0.00203201512515677,0.00381727841095289,0.00381727841095289,0.997330685904885,0.728019751012292,-6.19435881572446e-06,8.07692152797098e-06,-3.55588153163544e-05,3.55588153163544e-05,0.180477235773431,15,8,0.501680025935382,0.0455059454777854,0.108361911838022,8400,1.2
221,7,0.466666666666667,18,60,kalman-gm,0.681133075162703,0.0017052294313955,0.00170524479928301,0.00038805075664608,0.000808467035875134,0.997688376170937,0.727977863942341,1.90785131073535e-05,1.90785131073535e-05,0.000128786028767677,0.000128786028767677,0.180477235773431,15,8,0.507031359525369,0.028408375527908,0.0635286364035279,8400,1.2
221,7,0.466666666666667,30,100,none,0.681133075162703,0.0176168740627717,0.0176308756249871,-0.00307241975509364,0.00870557758571014,0.976220628578013,0.718563227801742,0.00097420959596922,0.000974213639859687,0.00395217306195941,0.00395217306195941,0.09625452574583,8,8,0.511765250056837,NaN,NaN,0,1.2
221,7,0.466666666666667,30,100,hold,0.681133075162703,0.0061508121010646,0.00615083046571521,0.00495850654114533,0.00497372955663838,0.991697593740132,0.727958220668201,0.000176911765553054,0.000176911765553054,0.000819453715695781,0.000819453715695781,0.180477235773431,15,8,0.504687419796489,0.0809422853713976,0.187179249668951,14000,1.2
221,7,0.466666666666667,30,100,mean,0.681133075162703,0.00381406746683374,0.00383715217123814,0.00853229126605687,0.00853229126605687,0.994851746876365,0.728020144003412,-4.34777689366489e-05,4.39323487626303e-05,-0.000279541818743683,0.000279541818743683,0.180477235773431,15,8,0.509965808618023,0.0788108834327826,0.190266008868548,14000,1.2
