seed,hiddenCount,hiddenFraction,T,durationSteps,mode,checkpointGO,eventGOLoss,eventGODeviation,postGOLoss,postGODeviation,eventGOPreservation,eventMinGO,eventPairDistanceIncrease,eventPairDistanceDeviation,postPairDistanceIncrease,postPairDistanceDeviation,eventInputMass,eventActiveNeighbors,eventFreshNeighbors,eventInputConcentration,meanPredictionError,p90PredictionError,predictionErrorCount,recoveryTime
226,7,0.466666666666667,3,10,none,0.583349788947039,-0.00459308806815106,0.00459308806815106,-0.00902408831496204,0.00902408831496204,1.00838418157779,0.550027456748153,1.38196405933239e-05,1.38196405933239e-05,1.54138924894928e-05,6.7298356149397e-05,0.09625452574583,8,8,0.605951605404587,NaN,NaN,0,1.2
226,7,0.466666666666667,3,10,hold,0.583349788947039,0.000112346867670743,0.000350818025255339,0.000857083254414115,0.000860525888739354,0.999794923039952,0.538352733338904,3.37872802483319e-07,3.60102127186512e-07,3.11360690041321e-05,3.11360690041321e-05,0.180477235773431,15,8,0.482718250472829,0.0164158783853104,0.0290205769262064,1400,1.2
226,7,0.466666666666667,3,10,mean,0.583349788947039,0.000533122526162322,0.000533122644372208,0.000201429275259473,0.000216376519455852,0.999026842943955,0.537916783647027,-5.40047673291966e-07,5.40047673291966e-07,3.17034517581194e-06,4.1476479853747e-06,0.180477235773431,15,8,0.483202522315404,0.0119044494443703,0.0244098275927529,1400,1.2
226,7,0.466666666666667,3,10,kalman,0.583349788947039,0.000540493485132454,0.000540493574848644,0.000199243557828135,0.000214166517636813,0.999013388061861,0.53790595752746,-5.5095874704203e-07,5.5095874704203e-07,3.36268158861536e-06,4.29932571450103e-06,0.180477235773431,15,8,0.483130494995614,0.0119044863410115,0.024409827592752,1400,1.2
226,7,0.466666666666667,3,10,kalman-gm,0.583349788947039,0.000223141737293253,0.00029840810042987,0.00061900504672219,0.000626751341229421,0.999592679083159,0.537654400193466,1.80251954010058e-07,1.90361214177925e-07,2.18620111027015e-05,2.18620111027015e-05,0.180477235773431,15,8,0.482827445662868,0.00980827529166979,0.0149416648958511,1400,1.2
226,7,0.466666666666667,6,20,none,0.583349788947039,-0.00850423778286553,0.00850423778286553,-0.00837327049696392,0.00837327049696392,1.01574407215953,0.541649435134915,4.37659664695639e-05,4.37659664695639e-05,0.000112393570560515,0.000119963700446666,0.09625452574583,8,8,0.613081638992772,NaN,NaN,0,1.2
226,7,0.466666666666667,6,20,hold,0.583349788947039,0.00136038646422034,0.00147962204301264,0.00266245320376028,0.00266245320376028,0.997481488264511,0.525343059632402,3.11822206900264e-06,3.12933673135424e-06,0.000115795037988446,0.000115795037988446,0.180477235773431,15,8,0.486935602570107,0.0279551389403884,0.0500371101784958,2800,1.2
226,7,0.466666666666667,6,20,mean,0.583349788947039,0.000453977786436061,0.000453977845541004,0.000134747168840442,0.000168463723641296,0.999159541488495,0.527717727594374,-1.55049566787219e-06,1.55049566787219e-06,5.62557346170778e-06,6.03845337583897e-06,0.180477235773431,15,8,0.487900884987019,0.0189806124857584,0.0397013673141942,2800,1.2
226,7,0.466666666666667,6,20,kalman,0.583349788947039,0.000450583708863167,0.000450583753721262,0.00014972263535296,0.000178490738302761,0.999165825014848,0.527717012812842,-1.51744692435535e-06,1.51744692435535e-06,5.88484958120028e-06,6.26772549903565e-06,0.180477235773431,15,8,0.487575036923885,0.0189806777970136,0.0397013673129099,2800,1.2
226,7,0.466666666666667,6,20,kalman-gm,0.583349788947039,0.000954280840673938,0.000991914022242246,0.000999556359039191,0.00102178717855798,0.998233320045884,0.527711185329477,2.30805384727473e-06,2.31310847735866e-06,5.16755731435925e-05,5.16755731435925e-05,0.180477235773431,15,8,0.487279029261485,0.0159526354620286,0.0241643258075719,2800,1.2
226,7,0.466666666666667,10.2,34,none,0.583349788947039,-0.00990548314784685,0.00990548314784685,-0.00237393560321431,0.00261998944372162,1.01857926744763,0.530514018623268,0.000101551755812977,0.000101551755812977,0.000280302516303927,0.000280302516303927,0.09625452574583,8,8,0.606912280254368,NaN,NaN,0,1.2
226,7,0.466666666666667,10.2,34,hold,0.583349788947039,0.00258321409882027,0.00265335267458044,0.00462374236328472,0.00462374236328472,0.995154781962664,0.513726107410811,1.30884179660492e-05,1.30949560027266e-05,0.000259365086622848,0.000259365086622848,0.180477235773431,15,8,0.484729182950003,0.0466506319110621,0.0810867750633931,4760,1.2
