seed,hiddenCount,hiddenFraction,T,durationSteps,mode,checkpointGO,eventGOLoss,eventGODeviation,postGOLoss,postGODeviation,eventGOPreservation,eventMinGO,eventPairDistanceIncrease,eventPairDistanceDeviation,postPairDistanceIncrease,postPairDistanceDeviation,eventInputMass,eventActiveNeighbors,eventFreshNeighbors,eventInputConcentration,meanPredictionError,p90PredictionError,predictionErrorCount,recoveryTime
224,7,0.466666666666667,3,10,none,0.421163045800885,0.000248723221930319,0.000849230019178265,-0.000566277890730233,0.00308046106184455,0.999282717674964,0.344551142042906,1.7012851048237e-05,1.72149539264643e-05,0.000511718846404968,0.000511718846404968,0.09625452574583,8,8,0.535040961656006,NaN,NaN,0,1.2
224,7,0.466666666666667,3,10,hold,0.421163045800885,-0.000789064474040613,0.000800004487316808,-0.000220371645103833,0.000239040059539736,1.00227554948891,0.343961881417027,6.29183805325728e-07,6.29220078626758e-07,7.16492724791573e-07,2.36542120079508e-06,0.180477235773431,15,8,0.515968028439096,0.0400075388410583,0.0756984278759383,1400,1.2
224,7,0.466666666666667,3,10,mean,0.421163045800885,-0.000483876524851939,0.000484225165695035,-0.000107349106829485,0.000110887241499362,1.00139543093758,0.343954930035133,5.10111652962664e-07,5.10118390140146e-07,3.97037564953101e-06,3.97037564953101e-06,0.180477235773431,15,8,0.512451429395753,0.0329653456098991,0.0260968130244073,1400,1.2
224,7,0.466666666666667,3,10,kalman,0.421163045800885,-0.000494819326541024,0.000495148566856346,-0.000104199684671658,0.000107478934071611,1.00142698841813,0.343954998610229,4.99951150823019e-07,4.99958425448366e-07,2.91026978715941e-06,2.91026978715941e-06,0.180477235773431,15,8,0.512363012865481,0.0329654423769355,0.0260968130756645,1400,1.2
224,7,0.466666666666667,3,10,kalman-gm,0.421163045800885,-0.000623065298574754,0.000623246580405545,-0.000129244243589071,0.000144923443159395,1.00179683152439,0.343955989944563,6.74437603764844e-07,6.75929103094441e-07,4.94597616746417e-06,4.94597616746417e-06,0.180477235773431,15,8,0.515374226943162,0.0268670746259494,0.0368565718861413,1400,1.2
224,7,0.466666666666667,6,20,none,0.421163045800885,-0.000485405540273973,0.00129234795938006,-0.00855136656142297,0.0106768474585675,1.00140825627135,0.34179541416235,8.16367840909701e-05,8.17378355300838e-05,0.00104293818443726,0.00104293818443726,0.09625452574583,8,8,0.532933891341786,NaN,NaN,0,1.2
224,7,0.466666666666667,6,20,hold,0.421163045800885,-0.00143490281568527,0.00144037282232337,-0.00288228426430768,0.00288228426430768,1.00416293330281,0.343326402837419,3.20841845623948e-06,3.20843659289e-06,-2.29040985892381e-07,1.89978616966041e-05,0.180477235773431,15,8,0.514191441261381,0.0707734362685103,0.148631072086864,2800,1.2
224,7,0.466666666666667,6,20,mean,0.421163045800885,0.000117004969581241,0.000656435438534364,0.00167461907086599,0.0016869927473507,0.999660545732339,0.340549427768305,4.7132625944496e-07,1.24162952147427e-06,-7.74399914985865e-05,7.74399914985865e-05,0.180477235773431,15,8,0.511558181190482,0.046429672337019,0.0487492856325131,2800,1.2
224,7,0.466666666666667,6,20,kalman,0.421163045800885,0.00011503951511867,0.000678471551459858,0.00166382758255444,0.00167904826679066,0.999666247899585,0.340550273755645,-4.77000537457695e-08,1.25955904255459e-06,-7.97619470942507e-05,7.97619470942507e-05,0.180477235773431,15,8,0.511158590110681,0.046428168012393,0.0487629154586229,2800,1.2
224,7,0.466666666666667,6,20,kalman-gm,0.421163045800885,-0.000638329737614771,0.000683034243189182,-0.000232286146957089,0.000278305062557801,1.00185191923372,0.342177316205763,3.01389894221543e-06,3.01464469188023e-06,1.27594295548972e-05,1.27594295548972e-05,0.180477235773431,15,8,0.512216716528217,0.0487540727701453,0.0732628244497877,2800,1.2
