seed,hiddenCount,hiddenFraction,T,durationSteps,mode,checkpointGO,eventGOLoss,eventGODeviation,postGOLoss,postGODeviation,eventGOPreservation,eventMinGO,eventPairDistanceIncrease,eventPairDistanceDeviation,postPairDistanceIncrease,postPairDistanceDeviation,eventInputMass,eventActiveNeighbors,eventFreshNeighbors,eventInputConcentration,meanPredictionError,p90PredictionError,predictionErrorCount,recoveryTime
216,7,0.466666666666667,3,10,none,0.847435176278389,0.000966476276068851,0.000966476276068851,0.00123044255950228,0.00133803037262436,0.998934188885079,0.904781214523652,8.02219786998903e-06,8.16802332282984e-06,0.000237750076111372,0.000237750076111372,0.09625452574583,8,8,0.55721515002555,NaN,NaN,0,1.2
216,7,0.466666666666667,3,10,hold,0.847435176278389,-1.20809800725707e-05,1.32793645612361e-05,9.04842787255555e-06,1.6292878948001e-05,1.00001332266829,0.905592524972861,-6.08246925298817e-08,6.08246925298817e-08,8.46763346207535e-07,8.51439625645101e-07,0.180477235773431,15,8,0.494405861378097,0.0112649546558423,0.0228616361477219,1400,1.2
216,7,0.466666666666667,3,10,mean,0.847435176278389,-3.14767155651041e-05,3.25258755487057e-05,6.83692179069828e-06,2.43394474799374e-05,1.00003471190565,0.905597132210453,-2.78870507317008e-07,2.78870507317008e-07,-7.83741322071541e-07,7.83741322071541e-07,0.180477235773431,15,8,0.495399650846477,0.0219628414552234,0.0225773632657162,1400,1.2
216,7,0.466666666666667,3,10,kalman,0.847435176278389,-3.17928797055833e-05,3.28474709835547e-05,5.68486596541184e-06,2.31300390970679e-05,1.00003506056528,0.905596952467906,-2.78112718593571e-07,2.78112718593571e-07,-7.95978534761654e-07,7.95978534761654e-07,0.180477235773431,15,8,0.495310903290604,0.0219628411972636,0.0225773632036077,1400,1.2
216,7,0.466666666666667,3,10,kalman-gm,0.847435176278389,-2.10044963983358e-05,2.16754467585401e-05,4.94436909309726e-06,1.20301536563827e-05,1.00002316334739,0.905592291041151,-1.76878198079877e-07,1.76878198079877e-07,-1.85713938164467e-07,2.60322825509918e-07,0.180477235773431,15,8,0.496240405856724,0.0096803368980387,0.0128433219467663,1400,1.2
216,7,0.466666666666667,6,20,none,0.847435176278389,0.000709751164127165,0.000715467054538993,-0.000657686778940284,0.00127605533370082,0.999217824041502,0.904781214523652,4.37423356142747e-05,4.38152483406951e-05,0.000583404080512212,0.000583404080512212,0.09625452574583,8,8,0.557463709671215,NaN,NaN,0,1.2
216,7,0.466666666666667,6,20,hold,0.847435176278389,6.84023396262112e-05,9.1074595554691e-05,-1.30872387484349e-05,0.000180840306683874,0.999924617713553,0.905592524972861,2.372475294804e-07,3.20903406161865e-07,1.76843937517185e-05,1.76843937517185e-05,0.180477235773431,15,8,0.494673669724201,0.0154452433172656,0.0311801158080379,2800,1.2
216,7,0.466666666666667,6,20,mean,0.847435176278389,3.48017727397343e-05,0.000115079515583205,0.000159332930122469,0.000167487128844757,0.999961646966816,0.905597132210453,-4.77679627547412e-07,4.81528194287706e-07,6.00956961639476e-06,6.07241069375153e-06,0.180477235773431,15,8,0.496147774835221,0.0255430994190911,0.0370738795429837,2800,1.2
216,7,0.466666666666667,6,20,kalman,0.847435176278389,3.63024010677337e-05,0.000116548398155081,9.14119457052487e-05,0.000131717877355901,0.999959993210598,0.905596952467906,-4.49959966376812e-07,4.53865501660877e-07,6.04492000123441e-06,6.08686408628684e-06,0.180477235773431,15,8,0.495749209241415,0.025543483567908,0.0370763011381507,2800,1.2
216,7,0.466666666666667,6,20,kalman-gm,0.847435176278389,1.66096621331491e-05,5.86253647900103e-05,2.21085164657975e-05,7.71077534087361e-05,0.999981695446157,0.905592291041151,-2.25482823805467e-07,2.47416533245837e-07,2.92456533400043e-07,6.28107798713029e-07,0.180477235773431,15,8,0.495267798753004,0.0124681721151619,0.0183768704957421,2800,1.2
216,7,0.466666666666667,10.2,34,none,0.847435176278389,0.00077539895497999,0.00083126012204864,-0.00239278289125012,0.00269085491229637,0.999145997806245,0.904781214523652,0.000137589606657051,0.000137632496496122,0.00117063889518687,0.00117063889518687,0.09625452574583,8,8,0.55818728641897,NaN,NaN,0,1.2
216,7,0.466666666666667,10.2,34,hold,0.847435176278389,0.000109803974328291,0.000273809412653148,-2.81048077103885e-05,0.000131084572605754,0.999879065048571,0.905592524972861,1.75542475635625e-06,1.80463409558064e-06,2.198373912604e-05,2.198373912604e-05,0.180477235773431,15,8,0.495104752750473,0.0221881163040711,0.0473557059118719,4760,1.2
216,7,0.466666666666667,10.2,34,mean,0.847435176278389,0.000191488077911123,0.000262479611038434,0.000261134405204094,0.000261777151929256,0.999789100517143,0.905597132210453,-4.88211917042207e-07,4.90475779830615e-07,4.71600288359825e-06,4.88787825701803e-06,0.180477235773431,15,8,0.497109017840413,0.0345870882006011,0.0584106343055515,4760,1.2
216,7,0.466666666666667,10.2,34,kalman,0.847435176278389,5.53935934724264e-05,0.000231622203211389,0.000160728455746179,0.000210456144631993,0.999938991083182,0.905596952467906,-3.55063234161457e-07,4.76665571710562e-07,-1.10620816745213e-05,1.10620816745213e-05,0.180477235773431,15,8,0.495597263812362,0.0345901593973934,0.0584106343055515,4760,1.2
216,7,0.466666666666667,10.2,34,kalman-gm,0.847435176278389,-7.94339416647442e-06,9.38011148240665e-05,8.25696603787884e-05,9.60240649934363e-05,1.00000874862676,0.905592291041151,-5.90136788202973e-07,6.03038970226719e-07,-9.91153643671305e-07,1.82880075477287e-06,0.180477235773431,15,8,0.495279011117904,0.0195777108445953,0.0273511074367159,4760,1.2
216,7,0.466666666666667,18,60,none,0.847435176278389,0.00140082359924545,0.00143247826058436,-0.00424280197740951,0.00509262883929037,0.99845783271722,0.904781214523652,0.00042702355970522,0.00042704786394736,0.00246584245503942,0.00246584245503942,0.09625452574583,8,8,0.560108765154549,NaN,NaN,0,1.2
216,7,0.466666666666667,18,60,hold,0.847435176278389,0.000141519484057293,0.000311450460158152,1.29774003438499e-06,0.000233753518804878,0.999844201141167,0.905592524972861,7.6016744302812e-06,7.62955972250836e-06,5.09016378939159e-05,5.09016378939159e-05,0.180477235773431,15,8,0.495905161021763,0.0355679096171141,0.0769211905765763,8400,1.2
216,7,0.466666666666667,18,60,mean,0.847435176278389,0.000343761109778975,0.000424665750128097,7.7356924187828e-05,0.000269601090784692,0.999621553251331,0.905597132210453,-1.11701882605462e-06,1.11830168163472e-06,2.69227837525363e-05,2.69429422068415e-05,0.180477235773431,15,8,0.498547334514693,0.0517354012582891,0.100393242975088,8400,1.2
216,7,0.466666666666667,18,60,kalman,0.847435176278389,-0.000293741046276439,0.000502262918608992,-0.00010189596136057,0.000210717247432517,1.00032337963996,0.905596952467906,-1.61384594213517e-06,1.68965870753028e-06,2.2160011172471e-05,2.21844019062337e-05,0.180477235773431,15,8,0.491686262859134,0.0517391744593487,0.100465338616142,8400,1.2
216,7,0.466666666666667,18,60,kalman-gm,0.847435176278389,0.000168944975102629,0.000226600196863935,5.55386277440062e-05,0.000183483349502561,0.999814008406673,0.905592291041151,-1.3129344027261e-06,1.37127403420737e-06,1.59997255832683e-05,1.59997255832683e-05,0.180477235773431,15,8,0.496853666487377,0.0339590834707164,0.0497459788027688,8400,1.2
216,7,0.466666666666667,30,100,none,0.847435176278389,0.000358066024056825,0.00234408555287622,-0.0134354670104485,0.0134354670104485,0.999605155070004,0.904781214523652,0.00114373141542848,0.00114374599797376,0.00452087083706438,0.00452087083706438,0.09625452574583,8,8,0.565027671673181,NaN,NaN,0,1.2
216,7,0.466666666666667,30,100,hold,0.847435176278389,0.000548708899867681,0.000664788754310336,-0.00315268278800158,0.00392132363902864,0.999394930229063,0.898443414868215,2.62500095316492e-05,2.62667407069855e-05,0.000268073226193348,0.000268073226193348,0.180477235773431,15,8,0.501539872007265,0.0565578176001028,0.122092700099791,14000,1.2
216,7,0.466666666666667,30,100,mean,0.847435176278389,8.99314466936363e-05,0.000591578036803719,-0.00558938808449739,0.00559902918061536,0.999900831206011,0.900677723813802,1.2203085123812e-05,1.35644517887606e-05,0.000248863151210565,0.000248863151210565,0.180477235773431,15,8,0.504495807089016,0.0776299189924298,0.169153878772215,14000,1.2
216,7,0.466666666666667,30,100,kalman,0.847435176278389,-0.00151929021429884,0.00169399942404777,-0.00754475188541556,0.00754475188541556,1.00167534476327,0.905596952467906,1.51280580142724e-05,1.71370286519698e-05,0.000250919725452435,0.000250919725452435,0.180477235773431,15,8,0.478569251935286,0.0774920137221318,0.169235863422711,14000,1.2
216,7,0.466666666666667,30,100,kalman-gm,0.847435176278389,-0.000140352570477448,0.000477908928301139,-0.00363004380684755,0.003912328436288,1.00015476894523,0.900579495115425,9.0687678882817e-08,1.7012127410429e-06,8.94157816772848e-05,8.94157816772848e-05,0.180477235773431,15,8,0.503520454984948,0.0554138255490872,0.0951662290829187,14000,1.2
216,7,0.466666666666667,60,200,none,0.847435176278389,-0.0135416126675116,0.0148926884559781,-0.0890231136938634,0.0890231136938634,1.01520673329159,0.898002121727854,0.00388664338792353,0.00388665067919618,0.0143148082707645,0.0143148082707645,0.09625452574583,8,8,0.578526219073671,NaN,NaN,0,NaN
216,7,0.466666666666667,60,200,hold,0.847435176278389,-0.000890021033887822,0.00390119153403328,-0.0228449495779665,0.0228449495779665,1.00099946090754,0.826928528741208,0.000335755282690448,0.000335763648278116,0.00317682774992333,0.00317682774992333,0.180477235773431,15,8,0.510061795442141,0.119371509729046,0.269852000527288,28000,1.2
216,7,0.466666666666667,60,200,mean,0.847435176278389,-0.0175851825551099,0.0179259372968585,-0.0952680912991951,0.0952680912991951,1.01974751365035,0.900677723813802,0.000544837232285903,0.000545517915618378,0.00581617506438991,0.00581617506438991,0.138365880759631,11.5,8,0.549615962445625,0.0776299189924298,0.169153878772215,14000,NaN
216,7,0.466666666666667,60,200,kalman,0.847435176278389,-0.0190373656406556,0.01912472024553,-0.0936125584497442,0.0936125584497442,1.02137826187914,0.905596952467906,0.000585726277757089,0.000586730763075937,0.00596583470365589,0.00596583470365589,0.138365880759631,11.5,8,0.536884759966427,0.0774920137221318,0.169235863422711,14000,NaN
216,7,0.466666666666667,60,200,kalman-gm,0.847435176278389,-0.00316397411795847,0.00452429193278623,-0.0231953047416367,0.0231953047416367,1.00355302663978,0.83159819388137,0.000240857171116281,0.000241662433647361,0.00243156346230851,0.00243156346230851,0.180477235773431,15,8,0.512252209200284,0.115470815173494,0.246766055984936,28000,1.2
216,11,0.733333333333333,3,10,none,0.847435176278389,0.000865198410419987,0.000865198410419987,0.00197578983406274,0.00346608120111319,0.99904587613243,0.904771055201652,8.03175911782972e-06,8.12091172878449e-06,2.36929289745003e-07,0.00016766909443051,0.048127262872915,4,4,0.607343181415173,NaN,NaN,0,1.2
216,11,0.733333333333333,3,10,hold,0.847435176278389,8.567793023051e-06,2.0176859124077e-05,1.92084005235871e-05,2.02936312886282e-05,0.9999905516056,0.905592313362548,7.94926782732297e-10,3.61208270266422e-08,1.35690679281542e-06,1.35690679281542e-06,0.180477235773431,15,4,0.494401473151831,0.0113538902754042,0.0236884163010438,2200,1.2
216,11,0.733333333333333,3,10,mean,0.847435176278389,-2.3869987162406e-05,2.65893305903098e-05,4.64360079143411e-06,1.5109449250692e-05,1.0000263233545,0.905597032009408,-2.77571809548238e-07,2.77571809548238e-07,-9.71500893892085e-07,9.71500893892085e-07,0.180477235773431,15,4,0.495579060232104,0.0186600692364558,0.0238853572185542,2200,1.2
