seed,hiddenCount,hiddenFraction,T,durationSteps,mode,checkpointGO,eventGOLoss,eventGODeviation,postGOLoss,postGODeviation,eventGOPreservation,eventMinGO,eventPairDistanceIncrease,eventPairDistanceDeviation,postPairDistanceIncrease,postPairDistanceDeviation,eventInputMass,eventActiveNeighbors,eventFreshNeighbors,eventInputConcentration,meanPredictionError,p90PredictionError,predictionErrorCount,recoveryTime
212,7,0.466666666666667,3,10,none,0.249945913385791,0.00242508068504418,0.00357581914326818,0.00495528518101198,0.00495528518101198,0.992419692581427,0.316426638228064,1.05444420394923e-05,1.05444420394923e-05,0.000103279985693597,0.000103279985693597,0.09625452574583,8,8,0.541028217426012,NaN,NaN,0,1.2
212,7,0.466666666666667,3,10,hold,0.249945913385791,0.00018124119032773,0.000198493948445144,-2.58417789026244e-06,0.000128747884734207,0.999433477018697,0.314863335275774,7.21067585621182e-07,7.2181247664227e-07,6.19761781293276e-06,6.19761781293276e-06,0.180477235773431,15,8,0.518641510990392,0.0283602039640376,0.0301854134686002,1400,1.2
212,7,0.466666666666667,3,10,mean,0.249945913385791,4.41040366287393e-05,0.000126442959340317,2.44701984089052e-05,9.67567774760486e-05,0.999862139780294,0.314863348525021,3.0770726930085e-07,3.0813359307158e-07,1.89253547374091e-07,1.96319037920056e-07,0.180477235773431,15,8,0.517803856735679,0.0229384974556266,0.0222173770074553,1400,1.2
212,7,0.466666666666667,3,10,kalman,0.249945913385791,3.99620073820106e-05,0.000129306222295311,2.67178338748725e-05,0.000100211926252829,0.999875086918597,0.314863346052509,2.84626034283142e-07,2.85052883122749e-07,1.53340494313259e-08,1.66041382581028e-07,0.180477235773431,15,8,0.517712653739814,0.0229384950005195,0.0222173761802253,1400,1.2
212,7,0.466666666666667,3,10,kalman-gm,0.249945913385791,9.96496077177722e-05,0.000117121628224243,-2.83779622470021e-05,6.78488458235788e-05,0.999688515658345,0.314863332348834,4.40745007948551e-07,4.40745007948551e-07,2.60509540800868e-06,2.60509540800868e-06,0.180477235773431,15,8,0.518033235510581,0.0208065309773083,0.0153636533364843,1400,1.2
212,7,0.466666666666667,6,20,none,0.249945913385791,0.00539752347354377,0.00597289270265577,0.00649041047105071,0.00649041047105071,0.983305266945102,0.316426638228064,2.9969851624112e-05,2.9969851624112e-05,0.000226303775109731,0.000226303775109731,0.09625452574583,8,8,0.546741860514719,NaN,NaN,0,1.2
212,7,0.466666666666667,6,20,hold,0.249945913385791,0.000438369143666287,0.000479790838630542,0.000454124690790131,0.000793864550704959,0.998644108567775,0.314863335275774,2.80487151626541e-06,2.80524396177595e-06,3.57245690915819e-05,3.57245690915819e-05,0.180477235773431,15,8,0.521671175438867,0.0519513403436819,0.0599534161869872,2800,1.2
212,7,0.466666666666667,6,20,mean,0.249945913385791,4.00859277996657e-05,0.000427763002711562,0.000250304704745413,0.000439006393399494,0.99987601279232,0.314863348525021,2.91689091801162e-07,3.7424603882702e-07,-8.16116314805077e-06,8.16116314805077e-06,0.180477235773431,15,8,0.520362435455055,0.0404171425164622,0.0367607927308224,2800,1.2
212,7,0.466666666666667,6,20,kalman,0.249945913385791,2.23449020758409e-05,0.000445024888036563,0.000308911846623061,0.000484110108170286,0.999930886419092,0.314863346052509,2.36416150387053e-07,3.47982840517846e-07,-1.34456940299055e-05,1.34456940299055e-05,0.180477235773431,15,8,0.519952978438165,0.0404171107122423,0.0367609176529955,2800,1.2
212,7,0.466666666666667,6,20,kalman-gm,0.249945913385791,0.000118095161342224,0.000233945299085159,-3.81686067015524e-05,0.000323665949562659,0.999634727444291,0.314863332348834,1.20781917594404e-06,1.20781917594404e-06,8.20999811188078e-06,8.20999811188078e-06,0.180477235773431,15,8,0.520786302807356,0.0378112951570732,0.0271665117625486,2800,1.2
