seed,hiddenCount,hiddenFraction,T,durationSteps,mode,checkpointGO,eventGOLoss,eventGODeviation,postGOLoss,postGODeviation,eventGOPreservation,eventMinGO,eventPairDistanceIncrease,eventPairDistanceDeviation,postPairDistanceIncrease,postPairDistanceDeviation,eventInputMass,eventActiveNeighbors,eventFreshNeighbors,eventInputConcentration,meanPredictionError,p90PredictionError,predictionErrorCount,recoveryTime
202,7,0.466666666666667,3,10,none,0.265746187490233,0.00328963492897915,0.00328963492897915,5.68990334443759e-05,0.00203969856070657,0.987504658993887,0.258472539132861,4.63074706576472e-06,4.63074706576472e-06,0.000119273443177774,0.000119273443177774,0.09625452574583,8,8,0.399172501824992,NaN,NaN,0,1.2
202,7,0.466666666666667,3,10,hold,0.265746187490233,3.75652429101703e-05,0.000186935823597428,0.000247071916643014,0.000750409984267881,0.999857312276203,0.25863357095732,4.49020805443068e-07,4.49020805443068e-07,2.59218007467404e-05,2.59218007467404e-05,0.180477235773431,15,8,0.343811066220199,0.0332337867735182,0.0329877451081133,1400,1.2
202,7,0.466666666666667,3,10,mean,0.265746187490233,-0.000163333506893648,0.000191157283265087,-0.0020344752791388,0.00209799158521489,1.00062040558008,0.25874746475442,-9.46269642587705e-08,1.5877313476742e-07,6.46390608733688e-05,6.46390608733688e-05,0.180477235773431,15,8,0.339154399942107,0.0436272781064315,0.0244606821688569,1400,1.2
202,7,0.466666666666667,3,10,kalman,0.265746187490233,-0.000162017830304007,0.000192116694767586,-0.00203570236644437,0.00209384152075,1.00061540811744,0.258743575930781,-9.83521948105803e-08,1.61368506890192e-07,6.37899689364918e-05,6.37899689364918e-05,0.180477235773431,15,8,0.33910070748386,0.0436273023947587,0.0244606819179891,1400,1.2
202,7,0.466666666666667,3,10,kalman-gm,0.265746187490233,-4.18367860967606e-06,0.000209744194384448,-0.001775012437352,0.00181559228417862,1.00001589127427,0.258725714533903,3.26777265818867e-07,3.38280104211774e-07,5.44163010243953e-05,5.44163010243953e-05,0.180477235773431,15,8,0.341276209992043,0.0335045137664673,0.0166180428463123,1400,1.2
202,7,0.466666666666667,6,20,none,0.265746187490233,0.00516486562301899,0.00516486562301899,0.00693277446085188,0.00693277446085188,0.980375027326334,0.253171386585738,2.34993887557711e-05,2.34993887557711e-05,0.000328742559886362,0.000328742559886362,0.09625452574583,8,8,0.398072510475361,NaN,NaN,0,1.2
202,7,0.466666666666667,6,20,hold,0.265746187490233,0.00040512501990182,0.000914936774611419,0.00135043738225081,0.0014889653887852,0.998460643891768,0.25863357095732,3.77629854166894e-06,3.77629854166894e-06,5.94932549827382e-05,5.94932549827382e-05,0.180477235773431,15,8,0.342650614727757,0.0438137127080683,0.0581333791788383,2800,1.2
202,7,0.466666666666667,6,20,mean,0.265746187490233,-0.00165675691538895,0.00167066880357467,-0.000483561517265437,0.00113494074010207,1.00629518976186,0.25874746475442,5.18499639458048e-06,5.31169644409357e-06,0.000119996942383372,0.000119996942383372,0.180477235773431,15,8,0.337924174829925,0.0503795531876466,0.039890070137079,2800,1.2
202,7,0.466666666666667,6,20,kalman,0.265746187490233,-0.00144361547782014,0.00145866491005193,-0.000445211399002767,0.00111212580273066,1.00548531488936,0.258743575930781,4.87320735249597e-06,5.00306770334635e-06,0.000116492375289634,0.000116492375289634,0.180477235773431,15,8,0.337684322470125,0.0503817432995567,0.0398882806824075,2800,1.2
202,7,0.466666666666667,6,20,kalman-gm,0.265746187490233,-0.0016430256381672,0.00174580589605459,-0.00163495928127608,0.00190918133283717,1.00624301494069,0.258725714533903,4.42345625003004e-06,4.4292076692265e-06,0.000115384338679994,0.000115384338679994,0.180477235773431,15,8,0.338441380287446,0.0445431237200103,0.0292950723020184,2800,1.2
202,7,0.466666666666667,10.2,34,none,0.265746187490233,0.00875949091965552,0.00875949091965552,0.0134100878624614,0.0134100878624614,0.966808690426877,0.248989015735747,7.57829287388715e-05,7.57829287388715e-05,0.00073417450277769,0.00073417450277769,0.09625452574583,8,8,0.396096261351353,NaN,NaN,0,1.2
202,7,0.466666666666667,10.2,34,hold,0.265746187490233,0.00128186957326288,0.00158175884073912,0.00416032865727891,0.00418418096838501,0.995142762264521,0.25863357095732,1.33666269502564e-05,1.33666269502564e-05,0.00013029268877565,0.00013029268877565,0.180477235773431,15,8,0.340951558512758,0.0663132914395931,0.0958901727669666,4760,1.2
202,7,0.466666666666667,10.2,34,mean,0.265746187490233,-0.0012018438735679,0.00129380450339128,0.00303720273943595,0.00313810689574437,1.00455400575582,0.25874746475442,2.15077634656704e-05,2.15822929065605e-05,0.00034249077357889,0.00034249077357889,0.180477235773431,15,8,0.334267474362096,0.0736553110452561,0.0631221710911414,4760,1.2
202,7,0.466666666666667,10.2,34,kalman,0.265746187490233,-0.000289107736112071,0.0015084024387849,0.00681208666022088,0.00681208666022088,1.00109548197005,0.258743575930781,1.75537255103497e-05,1.76301139520264e-05,0.000249838387745451,0.000249838387745451,0.180477235773431,15,8,0.333403077574376,0.0736533014905562,0.0631226040307766,4760,1.2
202,7,0.466666666666667,10.2,34,kalman-gm,0.265746187490233,-0.00184401455825879,0.00190447353348667,-0.000324159095995058,0.00115799533178523,1.00698730766684,0.258725714533903,1.79229902447917e-05,1.79263734325543e-05,0.000272435827408123,0.000272435827408123,0.180477235773431,15,8,0.337306408424873,0.0613877121873753,0.0547490759415208,4760,1.2
202,7,0.466666666666667,18,60,none,0.265746187490233,0.0147573835880511,0.0147573835880511,0.0240269660027011,0.0240269660027011,0.944566097794458,0.243825439310126,0.000271810604419225,0.000271810604419225,0.00177392467171602,0.00177392467171602,0.09625452574583,8,8,0.395627877274649,NaN,NaN,0,1.2
202,7,0.466666666666667,18,60,hold,0.265746187490233,0.00446640784788585,0.00463634509945571,0.00967696109292593,0.00967696109292593,0.983222607559633,0.257722399901496,6.86065499427337e-05,6.86065499427337e-05,0.000567005652879485,0.000567005652879485,0.180477235773431,15,8,0.339710304818423,0.107955685342463,0.176462025792185,8400,1.2
