profile,N,nNeurons,nSteps,seed,k,policy,strengthMode,meanGO,meanLO,meanPairDistanceNorm,meanNearestDistanceNorm,meanInputAmplitude,meanVisibleNeighbors,meanActiveNeighbors,meanAngularCoverage,meanInputConcentration,meanFieldPeak,meanBumpConcentration,meanSpeed,socialUnionLccFraction,socialAlgebraicConnectivity
n20-final,20,100,8000,3,13,balanced,fixed-total,0.445007694599188,0.671099340092517,0.207548305144179,0.0617504742177655,0.227999999999998,19,13,0.658501969090729,0.472477278249335,0.0995072345879861,0.617393126748258,1.58958675028832,1,11.297311204369
n20-final,20,100,8000,3,13,balanced,original,0.334439495654355,0.524558599146116,0.24492149748079,0.0622697764493149,0.156,19,13,0.641126980296914,0.43092223146761,0.0624331837368526,0.621798565366723,1.59040414275327,1,12.1995910024081
n20-final,20,100,8000,3,13,nearest,fixed-total,0.64167859195511,0.831469089905251,0.130764998097783,0.0296572757521406,0.227999999999998,19,13,0.494176267686693,0.60240211880661,0.143078110008788,0.620754817918971,1.58977297482032,1,7.2747583478093
n20-final,20,100,8000,3,13,nearest,original,0.242620340475337,0.465188800210355,0.299688924205764,0.0667509796938639,0.156,19,13,0.603204617928823,0.52093112942555,0.0747250022761859,0.623886984647536,1.59069549885466,1,9.42571966711202
n20-final,20,100,8000,3,13,random,fixed-total,0.524034550304827,0.814498699155818,0.22093919101342,0.0295015323444094,0.227999999999998,19,13,0.508860755381188,0.55121601656513,0.138413962638349,0.624615726089688,1.59042387262677,1,13.6166438225149
n20-final,20,100,8000,3,13,random,original,0.356023329153428,0.582005308828778,0.241334258963867,0.0563332758001956,0.156,19,13,0.598356461142599,0.516502578558891,0.0775726667361531,0.623998771966855,1.59077268509009,1,13.6166438225149
n20-final,20,100,8000,3,14,balanced,fixed-total,0.395187248852261,0.603455390755875,0.169889499856252,0.0360912380863923,0.227999999999998,19,14,0.604212128902571,0.490534407172079,0.105503010099142,0.619163719097844,1.58962240208802,1,12.4450511264891
n20-final,20,100,8000,3,14,balanced,original,0.0977903403157837,0.33728446524466,0.355273984730005,0.0889658019655283,0.168000000000001,19,14,0.767521490939555,0.253225020087657,0.0522464871578714,0.619893621959788,1.59026800894799,1,12.6000578961595
n20-final,20,100,8000,3,14,nearest,fixed-total,0.303204147183862,0.498287682972419,0.230120771961195,0.0541240361059665,0.227999999999998,19,14,0.575520123335905,0.57286569641722,0.122792241269619,0.618111748084764,1.58955720120979,1,9.87635013910776
n20-final,20,100,8000,3,14,nearest,original,0.52819363846943,0.574101211324007,0.300244601236947,0.0688235935393567,0.168000000000001,19,14,0.651018408742335,0.489758663304411,0.078836955276945,0.62282439813505,1.59059312016281,1,10.2624557688151
n20-final,20,100,8000,3,14,random,fixed-total,0.690605826468229,0.766264336027832,0.164043451819115,0.0448253410643029,0.227999999999998,19,14,0.559822513344328,0.556079528353062,0.137981421173666,0.61833087988587,1.58933012576375,1,14.6607094847628
n20-final,20,100,8000,3,14,random,original,0.257126804630264,0.637287102946456,0.225430017692005,0.0531621696674937,0.168000000000001,19,14,0.603867110926768,0.514888416519936,0.0801808743750243,0.623842360637972,1.59071750600208,1,14.6607094847628
n20-final,20,100,8000,3,15,balanced,fixed-total,0.653615607033543,0.818912844341926,0.118964062036605,0.0329136338594877,0.227999999999998,19,15,0.608025450135214,0.5316230769701,0.116036861982811,0.622289080908064,1.59024320112185,1,14.5571273680134
n20-final,20,100,8000,3,15,balanced,original,0.190361950906158,0.48140835510999,0.261095862016356,0.0583464086758029,0.180000000000002,19,15,0.668450314999767,0.463104757804692,0.0762283038578544,0.622549478978916,1.59057155758285,1,14.0811766894164
n20-final,20,100,8000,3,15,nearest,fixed-total,0.408302014727886,0.611707030026657,0.238478424981685,0.067119175970297,0.227999999999998,19,15,0.572489856914097,0.578011529208314,0.125725036292753,0.621966863887408,1.59023014781574,1,11.5841309157704
n20-final,20,100,8000,3,15,nearest,original,0.709166128377784,0.795347879674767,0.179491159308603,0.0471808474537513,0.180000000000002,19,15,0.544971266867242,0.597248107819054,0.102691291732675,0.623504985319351,1.59044793172898,1,10.650057929753
n20-final,20,100,8000,3,15,random,fixed-total,0.491421381090705,0.744174670387006,0.134817075096135,0.0235699724937705,0.227999999999998,19,15,0.551028065277951,0.576671866680392,0.130496534881828,0.623970811402568,1.59047364081912,1,15.7226595613754
n20-final,20,100,8000,3,15,random,original,0.306993243751639,0.575853436067337,0.222112537750112,0.0582094289721072,0.180000000000002,19,15,0.607220446855952,0.516942863799174,0.0875776609540902,0.621875729568543,1.59038335762945,1,15.7226595613754
n20-final,20,100,8000,3,16,balanced,fixed-total,0.500908733975786,0.603591160688502,0.212532552657101,0.036971024332862,0.227999999999998,19,16,0.587482283835071,0.437503245969546,0.120989059445799,0.623276261540672,1.59013221250882,1,15.766153943605
n20-final,20,100,8000,3,16,balanced,original,0.250395503238588,0.569555872040338,0.224610259533465,0.0465686878393255,0.191999999999998,19,16,0.61137057572188,0.492755431075726,0.0905260325228175,0.622228102060775,1.5903502552839,1,13.9095509529347
n20-final,20,100,8000,3,16,nearest,fixed-total,0.527215973545288,0.649903858599757,0.185734763707929,0.0323537395964703,0.227999999999998,19,16,0.544381167578706,0.595080590911315,0.134707359230621,0.62217300994592,1.59005970907252,1,11.4455253959676
n20-final,20,100,8000,3,16,nearest,original,0.691753238505834,0.754445837852821,0.198102706310641,0.0340203935335914,0.191999999999998,19,16,0.562082502451064,0.586698978193795,0.115377227675172,0.621306367812219,1.59013370507547,1,10.8452755438051
n20-final,20,100,8000,3,16,random,fixed-total,0.708997781367011,0.783213702683722,0.249567147701804,0.0581630062827457,0.227999999999998,19,16,0.653399948480843,0.45381814231515,0.11088984145452,0.621732079402787,1.5902121164535,1,16.7890916186914
n20-final,20,100,8000,3,16,random,original,0.748633978850968,0.846141570110114,0.11779832280626,0.0376224078885483,0.191999999999998,19,16,0.584495693069122,0.585165714598419,0.106949537000629,0.621258233102642,1.59006746943576,1,16.7890916186914
n20-final,20,100,8000,3,17,balanced,fixed-total,0.382754308029057,0.583131731670553,0.215957171715559,0.0587177094612766,0.227999999999998,19,17,0.646969155192653,0.510600154542846,0.111472240324276,0.620179096891651,1.59002438294872,1,17.0356001565172
n20-final,20,100,8000,3,17,balanced,original,0.934017120226532,0.95747781418868,0.115348861722955,0.0283422794751732,0.203999999999998,19,17,0.635985145554196,0.545368349762561,0.108431484156368,0.617876945923086,1.58929830929664,1,17.4117974084636
n20-final,20,100,8000,3,17,nearest,fixed-total,0.697582180875065,0.826349082797724,0.120643265353202,0.0327511274283952,0.227999999999998,19,17,0.528579898415179,0.607214269445845,0.137792689766135,0.619128472311532,1.58949455391393,1,9.99527220826085
n20-final,20,100,8000,3,17,nearest,original,0.589161902434984,0.760078663293651,0.222763683238654,0.0353406328487029,0.203999999999998,19,17,0.568922405893203,0.585588124766389,0.117755274427409,0.62427520169491,1.5905506251869,1,14.1379104484649
n20-final,20,100,8000,3,17,random,fixed-total,0.745431698085446,0.823079631106973,0.173046137184617,0.0522453586808179,0.227999999999998,19,17,0.626928838782806,0.560535090610318,0.120699992888329,0.619850342082693,1.58999168118247,1,17.8501796589523
n20-final,20,100,8000,3,17,random,original,0.740025925282257,0.864592191061383,0.157894134845904,0.040067368405192,0.203999999999998,19,17,0.597383957036722,0.545672505504658,0.116545527043599,0.616808056667018,1.58919063225623,1,17.8501796589523
n20-final,20,100,8000,3,18,balanced,fixed-total,0.597408843343487,0.735961022425387,0.201223337476365,0.0502776196442011,0.227999999999998,19,18,0.663417045123565,0.525609323370451,0.117579301427409,0.620733951421232,1.59012175768136,1,17.706620872511
n20-final,20,100,8000,3,18,balanced,original,0.382289176917786,0.556068164821637,0.278607822524597,0.0727551495224334,0.215999999999998,19,18,0.716019326104721,0.460389642284053,0.0942978016148969,0.619148863365128,1.5900332837533,1,18.1086296188114
n20-final,20,100,8000,3,18,nearest,fixed-total,0.763497442504501,0.816762919621884,0.139649340125442,0.0207628738226398,0.227999999999998,19,18,0.566184349439181,0.582478329216437,0.128531969868672,0.620575612300253,1.58969700326445,1,14.2529468949386
n20-final,20,100,8000,3,18,nearest,original,0.893506449220846,0.926140849021871,0.105891030249758,0.0327323966555885,0.215999999999998,19,18,0.607687045649528,0.594024653176479,0.1215515622767,0.620322429408365,1.58970511531149,1,12.2806272172377
n20-final,20,100,8000,3,18,random,fixed-total,0.971283650029904,0.987524760491791,0.0214001942255823,0.00846852196338312,0.227999999999998,19,18,0.568825028241904,0.582099501282465,0.128655282178078,0.61040829708773,1.58727844339754,1,18.915624112579
n20-final,20,100,8000,3,18,random,original,0.342169824916665,0.568930795110934,0.240248954084429,0.0586813263479781,0.215999999999998,19,18,0.653126716459616,0.513212644851038,0.105702320187004,0.620964139185454,1.59021930963396,1,18.915624112579
n20-final,20,100,8000,3,19,all,original,0.391547027797677,0.519152945392126,0.247639865638446,0.0482256724025973,0.227999999999998,19,19,0.595478500849326,0.430694754522243,0.114352994154155,0.621484154866743,1.58979199744255,1,20
n20-final,20,100,8000,4,0,balanced,fixed-total,0.170599918966725,0.331772249827625,0.378376564956555,0.112173865789289,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-final,20,100,8000,4,0,balanced,original,0.170599918966725,0.331772249827625,0.378376564956555,0.112173865789289,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-final,20,100,8000,4,0,nearest,fixed-total,0.170599918966725,0.331772249827625,0.378376564956555,0.112173865789289,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-final,20,100,8000,4,0,nearest,original,0.170599918966725,0.331772249827625,0.378376564956555,0.112173865789289,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-final,20,100,8000,4,0,random,fixed-total,0.170599918966725,0.331772249827625,0.378376564956555,0.112173865789289,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-final,20,100,8000,4,0,random,original,0.170599918966725,0.331772249827625,0.378376564956555,0.112173865789289,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-final,20,100,8000,4,1,balanced,fixed-total,0.214837957645508,0.329845955485613,0.369761813475305,0.00370632272152561,0.227999999999998,19,1,0,1,0.227752578531312,0.580732956012345,1.57576753400982,0.35,-1.97509045028969e-16
n20-final,20,100,8000,4,1,balanced,original,0.186609812568373,0.382635517746963,0.371290647576929,0.10977749265657,0.0119999999999999,19,1,0,1,0.0119877368603873,0.63672450418195,1.59181126045487,1,0.348044306229981
n20-final,20,100,8000,4,1,nearest,fixed-total,0.214837957645508,0.329845955485613,0.369761813475305,0.00370632272152561,0.227999999999998,19,1,0,1,0.227752578531312,0.580732956012345,1.57576753400982,0.35,-1.97509045028969e-16
n20-final,20,100,8000,4,1,nearest,original,0.186609812568373,0.382635517746963,0.371290647576929,0.10977749265657,0.0119999999999999,19,1,0,1,0.0119877368603873,0.63672450418195,1.59181126045487,1,0.348044306229981
n20-final,20,100,8000,4,1,random,fixed-total,0.18522982079916,0.37948519991993,0.138438590621712,0.0367732407089472,0.227999999999998,19,1,0,1,0.227764438901011,0.618450020615844,1.58911232784783,1,1.02258104751021
n20-final,20,100,8000,4,1,random,original,0.152643308448413,0.361514748636556,0.383014222345346,0.116101566667215,0.0119999999999999,19,1,0,1,0.0119876720201573,0.63672450418195,1.59181126045487,1,1.02258104751021
n20-final,20,100,8000,4,2,balanced,fixed-total,0.239689648478148,0.425395272593527,0.381346077657155,0.0698813523262358,0.227999999999998,19,2,0.471880744688973,0.087671959625641,0.113941509901942,0.589575567351819,1.57846816050069,1,0.728115805994698
n20-final,20,100,8000,4,2,balanced,original,0.211783505538879,0.328391505214104,0.368004146730194,0.102724001630151,0.0239999999999997,19,2,0.465887979496312,0.105844545463539,0.0119939180208194,0.63672450418195,1.59181126045487,1,1.13393483597016
n20-final,20,100,8000,4,2,nearest,fixed-total,0.147174897249837,0.713548245697349,0.334806077027893,7.64387681356387e-05,0.227999999999998,19,2,0.180027488642619,0.715893686601303,0.170069884412372,0.583182741136204,1.5774178896535,0.7,-1.11022302462516e-16
n20-final,20,100,8000,4,2,nearest,original,0.233421092394637,0.405171443396026,0.377025267779745,0.107264601808044,0.0239999999999997,19,2,0.247352980144044,0.653199787039939,0.0139535693292618,0.636576627132366,1.59180169563769,1,0.764905030297618
n20-final,20,100,8000,4,2,random,fixed-total,0.384878058250132,0.526284813098142,0.134839377056131,0.0414288919645267,0.227999999999998,19,2,0.174379179586089,0.765962877384715,0.161249911234543,0.617931141744901,1.5892593908221,1,2.05889968636866
n20-final,20,100,8000,4,2,random,original,0.227750043545399,0.308653384677367,0.387188864657761,0.114403256327981,0.0239999999999997,19,2,0.252795793823125,0.629886584500609,0.0142543870470945,0.63672450418195,1.59181126045487,1,2.05889968636866
n20-final,20,100,8000,4,3,balanced,fixed-total,0.328694578478747,0.468138076734748,0.377394982298993,0.0982406715195305,0.227999999999998,19,3,0.523105228956532,0.286993183392933,0.0760927772916486,0.610389178194015,1.58786165833185,1,1.84537258096253
n20-final,20,100,8000,4,3,balanced,original,0.25267611645759,0.376824771706828,0.377705023305538,0.111546702310387,0.0359999999999999,19,3,0.520990767319166,0.291134697258944,0.0120138012008258,0.63672450418195,1.59181126045487,1,1.99286084259505
n20-final,20,100,8000,4,3,nearest,fixed-total,0.849864278688857,0.894277597556217,0.243101537513669,0.0113784560979291,0.227999999999998,19,3,0.256916123041583,0.698502333756025,0.157633300899414,0.602644111267419,1.58412649950767,0.8,8.88178456043505e-16
n20-final,20,100,8000,4,3,nearest,original,0.201722309258451,0.378594582803804,0.384645083930751,0.113555584883455,0.0359999999999999,19,3,0.383273139389175,0.538244645051671,0.0178610300998661,0.635215867463976,1.59171673981639,1,1.52339088017449
n20-final,20,100,8000,4,3,random,fixed-total,0.529295835318281,0.673177816633935,0.159593874509688,0.0313265905676736,0.227999999999998,19,3,0.273868432206287,0.672753058250419,0.159356723205275,0.621087318916446,1.58976922400741,1,3.10006978054669
n20-final,20,100,8000,4,3,random,original,0.215104739547714,0.346167602765646,0.393180686998891,0.122629544143746,0.0359999999999999,19,3,0.396496488480905,0.513518676368689,0.0177320723412331,0.636700170334354,1.59180973438356,1,3.10006978054669
n20-final,20,100,8000,4,4,balanced,fixed-total,0.0592433061881531,0.394702287806803,0.381667104797164,0.0987350247650668,0.227999999999998,19,4,0.695238602322059,0.0979555307048833,0.0584600745625331,0.612314343233273,1.58871491857311,1,2.96296368886172
n20-final,20,100,8000,4,4,balanced,original,0.243949596763957,0.399056881283496,0.375851752880566,0.107941988467147,0.0479999999999994,19,4,0.700795945529721,0.0891147381813556,0.0122053098759699,0.63672450418195,1.59181126045487,1,2.83016153062295
n20-final,20,100,8000,4,4,nearest,fixed-total,0.898931527201897,0.965755510006032,0.240309775215305,0.0128636484195032,0.227999999999998,19,4,0.308028511946422,0.664278361301543,0.15392800318534,0.597228733008636,1.58282202973271,1,0.0988322401507331
n20-final,20,100,8000,4,4,nearest,original,0.284322904082714,0.394279149590499,0.388001558981265,0.109829796685997,0.0479999999999994,19,4,0.485974080083526,0.437853377212555,0.022141615358087,0.633343173783414,1.59160045875312,1,2.07131781735195
n20-final,20,100,8000,4,4,random,fixed-total,0.466789366203414,0.618368950263422,0.159426518236707,0.0396666809942898,0.227999999999998,19,4,0.341809409753799,0.637257622063407,0.142379447365721,0.618971670501158,1.58952945784898,1,4.14984994421856
n20-final,20,100,8000,4,4,random,original,0.170632183587513,0.389582965668342,0.383690242505208,0.105257294345156,0.0479999999999994,19,4,0.481013801796823,0.443355948062429,0.0225541872667416,0.630367716418924,1.59141903432292,1,4.14984994421856
n20-final,20,100,8000,4,5,balanced,fixed-total,0.441577206715862,0.546200015346066,0.368283631721031,0.0861986911798992,0.227999999999998,19,5,0.694497905314179,0.202128590669602,0.0612557229937265,0.610643866762695,1.58833917842802,1,3.16115555342055
n20-final,20,100,8000,4,5,balanced,original,0.181747102457195,0.315063131692341,0.391776326059843,0.115490709962595,0.0599999999999995,19,5,0.728574797449958,0.178145210381709,0.0149215287168082,0.634879549896855,1.59169791114794,1,4.36085289667455
n20-final,20,100,8000,4,5,nearest,fixed-total,0.821593456582114,0.944589643449837,0.197592033012282,0.00520111035774461,0.227999999999998,19,5,0.370665391329833,0.628558834733013,0.140858032821839,0.604465037550216,1.58549550138968,1,0.465421325870311
n20-final,20,100,8000,4,5,nearest,original,0.212326692118989,0.353920223799354,0.358539369728483,0.091869593354065,0.0599999999999995,19,5,0.464883201788652,0.530647560680146,0.0302859359975788,0.630247883112112,1.59140530896255,1,2.47660908283275
n20-final,20,100,8000,4,5,random,fixed-total,0.407857245524231,0.601918625712982,0.142647698726962,0.0432395665595034,0.227999999999998,19,5,0.377988731945221,0.642061529001879,0.135181817317807,0.619095720612248,1.58961542570179,1,5.19363963655932
n20-final,20,100,8000,4,5,random,original,0.251417032220207,0.47475177727691,0.359502246660791,0.0973725674984636,0.0599999999999995,19,5,0.505393819004488,0.465779856288365,0.0276764963565041,0.628425899607227,1.59129789143717,1,5.19363963655932
n20-final,20,100,8000,4,6,balanced,fixed-total,0.480783248871454,0.622436898059745,0.138244570745343,0.0349430781235224,0.227999999999998,19,6,0.579156388541727,0.397122729760753,0.0802554512934443,0.614081134722366,1.58887186083621,1,4.96748790058189
n20-final,20,100,8000,4,6,balanced,original,0.208632600421219,0.299517944170507,0.386691072176989,0.116440537200427,0.0719999999999998,19,6,0.74740237813286,0.1450355980326,0.0168234662001523,0.625980633901323,1.59115138526107,1,5.1990669244768
n20-final,20,100,8000,4,6,nearest,fixed-total,0.564565804574422,0.962788786004717,0.247906825537242,0.0154661058840523,0.227999999999998,19,6,0.394697189317373,0.611755713931725,0.141248352645897,0.609197279966004,1.58626930227308,1,0.026573744996599
n20-final,20,100,8000,4,6,nearest,original,0.150911132761349,0.382987478476744,0.361020650289676,0.0990181564404752,0.0719999999999998,19,6,0.53587463604575,0.455994631251378,0.0328476359653767,0.629110149322337,1.59133452442088,1,3.8731961460079
n20-final,20,100,8000,4,6,random,fixed-total,0.338092366313249,0.634503180032961,0.160602652736959,0.0352853061447012,0.227999999999998,19,6,0.42296433092669,0.609009140664816,0.131288765312818,0.619650242414268,1.58977258474054,1,6.2400930832713
n20-final,20,100,8000,4,6,random,original,0.143785394386532,0.388138759153461,0.351034189032633,0.103098974128643,0.0719999999999998,19,6,0.544168126054277,0.431860356189952,0.0314413434199751,0.626585551371731,1.59118380737262,1,6.2400930832713
n20-final,20,100,8000,4,7,balanced,fixed-total,0.079368223923004,0.310578527683879,0.380626064930611,0.106503474366162,0.227999999999998,19,7,0.758087931143032,0.151788418319107,0.0557356038369796,0.611791947286842,1.58873676462694,1,5.51664487174824
n20-final,20,100,8000,4,7,balanced,original,0.246804646059245,0.332986284394983,0.386676407218168,0.112014097625097,0.0840000000000005,19,7,0.759204643489371,0.146290042042225,0.0196156308204541,0.624384074300535,1.59105312288693,1,6.1242701793525
n20-final,20,100,8000,4,7,nearest,fixed-total,0.387624220008064,0.791637434993498,0.236587240815579,0.0404043660941818,0.227999999999998,19,7,0.427325816770157,0.634446002702621,0.136176955161816,0.614919892301171,1.58823341182038,1,1.07054272147374
n20-final,20,100,8000,4,7,nearest,original,0.492002724891612,0.550941935119292,0.371163337011225,0.10918621204627,0.0840000000000005,19,7,0.585366300768868,0.416001752434703,0.036316614726411,0.627645783829085,1.59124642226241,1,3.53167595462287
n20-final,20,100,8000,4,7,random,fixed-total,0.438816430012851,0.697817462083641,0.161069339592275,0.0308750819923122,0.227999999999998,19,7,0.442407740706339,0.575671208094215,0.137117961216191,0.62354162553616,1.59033897000788,1,7.30852340806684
n20-final,20,100,8000,4,7,random,original,0.138017970660457,0.386973615036724,0.356475581668867,0.104188783790204,0.0840000000000005,19,7,0.593642975388624,0.404609526606847,0.0352374539656676,0.625448384617317,1.59111120751129,1,7.30852340806684
n20-final,20,100,8000,4,8,balanced,fixed-total,0.91334607513475,0.957704380251307,0.0540146778938715,0.0101871700491337,0.227999999999998,19,8,0.577012976241758,0.454021204105306,0.0919884181233206,0.613387522355466,1.58871871235541,1,7.15275957319209
n20-final,20,100,8000,4,8,balanced,original,0.256244270675933,0.358071702705403,0.380353449073423,0.109335238408985,0.0959999999999989,19,8,0.78125121521028,0.139108298412492,0.0235594973559013,0.623960379852037,1.59102734058393,1,6.58662381986098
n20-final,20,100,8000,4,8,nearest,fixed-total,0.513329071631878,0.968324253899647,0.218992264749321,0.0100230071563389,0.227999999999998,19,8,0.409727750576442,0.64343841564004,0.146312536221125,0.606572291188366,1.58571425505707,1,0.209702646430022
n20-final,20,100,8000,4,8,nearest,original,0.20471549720477,0.40048560586495,0.365309027795642,0.0828755052955906,0.0959999999999989,19,8,0.592782090393276,0.40218568396644,0.0377130428530606,0.625865676352613,1.59111954181075,1,4.84841077612412
n20-final,20,100,8000,4,8,random,fixed-total,0.365846741349737,0.705724064379801,0.187120315655153,0.0331175245074879,0.227999999999998,19,8,0.461111059069755,0.573854984514664,0.133338079117098,0.622816167090922,1.59019746141352,1,8.32626856885309
n20-final,20,100,8000,4,8,random,original,0.126851814350443,0.343952672577659,0.373124262871211,0.111886074922507,0.0959999999999989,19,8,0.643485202360134,0.349987037052777,0.037294457082729,0.624274982364288,1.5910324542404,1,8.32626856885309
n20-final,20,100,8000,4,9,balanced,fixed-total,0.425543118271429,0.556571646883612,0.189215845290934,0.0442544610354331,0.227999999999998,19,9,0.608970607086018,0.402036013968091,0.091346520212902,0.61596790790617,1.58910989600875,1,7.79197945795014
n20-final,20,100,8000,4,9,balanced,original,0.242608047073507,0.378489861739818,0.383410843713811,0.113752502887885,0.107999999999999,19,9,0.802242091470502,0.142397309301943,0.0261302234363114,0.623950914175013,1.59102664797235,1,7.24069513820782
n20-final,20,100,8000,4,9,nearest,fixed-total,0.996728051424911,0.997808101490504,0.185336555990614,0.00545351405782766,0.227999999999998,19,9,0.380722496093316,0.696145571401819,0.164937615080072,0.609516218627728,1.58558137941523,1,2.59919426513676
n20-final,20,100,8000,4,9,nearest,original,0.372035579142097,0.450815996691542,0.346755777133113,0.0910928279568956,0.107999999999999,19,9,0.609209688057281,0.44614451929505,0.048521591423902,0.625646027887394,1.5910593587316,1,5.55805594368237
n20-final,20,100,8000,4,9,random,fixed-total,0.479638574793446,0.607225495559401,0.213082016210373,0.0446845597280077,0.227999999999998,19,9,0.509391409817702,0.502057847857394,0.127346521914625,0.621822034061167,1.59000761895017,1,9.39079128389957
n20-final,20,100,8000,4,9,random,original,0.430391090078146,0.618611277326958,0.320301481341594,0.0844746037002651,0.107999999999999,19,9,0.592009122752078,0.468386447452141,0.0483513226795015,0.624383776624002,1.59098522667523,1,9.39079128389957
n20-final,20,100,8000,4,10,balanced,fixed-total,0.706861505129129,0.812944448428659,0.0862160492258581,0.0155985857894817,0.227999999999998,19,10,0.538066445807877,0.499572516270567,0.110819762014887,0.622738390382921,1.59020267798072,1,7.69827385348965
n20-final,20,100,8000,4,10,balanced,original,0.192959772118487,0.341257501551912,0.38164676251562,0.108035521413623,0.119999999999999,19,10,0.801437807158329,0.159096418789418,0.0295899131739013,0.623991810771876,1.59102854868595,1,8.12760158577276
n20-final,20,100,8000,4,10,nearest,fixed-total,0.93581939076548,0.96618284106758,0.126227877537177,0.00879492619200519,0.227999999999998,19,10,0.453410851681087,0.628394479361816,0.143861456170082,0.614510840322254,1.58782434304958,1,3.26241946897173
n20-final,20,100,8000,4,10,nearest,original,0.550004093177974,0.618011534106479,0.323966279867905,0.0728446362560501,0.119999999999999,19,10,0.581939347933973,0.477009770864407,0.0546583766120965,0.626601862794707,1.59109259543553,1,5.65876057087519
n20-final,20,100,8000,4,10,random,fixed-total,0.278638266706697,0.679769207421,0.187846029179185,0.0222138243060301,0.227999999999998,19,10,0.485303351177458,0.563330206779149,0.131370789700407,0.625756152888691,1.59067639761888,1,10.4579186002675
n20-final,20,100,8000,4,10,random,original,0.852304734873401,0.859457644786596,0.284044606182377,0.088631111309629,0.119999999999999,19,10,0.584128552229933,0.486101333169684,0.0574229111075863,0.624155710425896,1.59096355203208,1,10.4579186002675
n20-final,20,100,8000,4,11,balanced,fixed-total,0.405407493965981,0.692119915104861,0.177265740364789,0.0339477597168653,0.227999999999998,19,11,0.589774896116601,0.467376544372519,0.0990764062241252,0.61803332110004,1.58964097237097,1,7.61528912020633
n20-final,20,100,8000,4,11,balanced,original,0.0974285792296358,0.317480533525568,0.378284623155191,0.0998833135998802,0.131999999999999,19,11,0.793193499831931,0.174225578824604,0.034697978374696,0.623263761209982,1.59089551907816,1,9.29712485993222
n20-final,20,100,8000,4,11,nearest,fixed-total,0.539844906220739,0.730852070588849,0.16166303391184,0.0388988850731426,0.227999999999998,19,11,0.473524245259232,0.657155645080287,0.138922210182501,0.620002926391732,1.5896916326833,1,7.24909366224235
n20-final,20,100,8000,4,11,nearest,original,0.580166442009052,0.711471550016995,0.324583416138649,0.0696200759784312,0.131999999999999,19,11,0.590731093205716,0.471959281368118,0.0654210797212591,0.625619402987432,1.59096609397921,1,7.49308151528978
n20-final,20,100,8000,4,11,random,fixed-total,0.4541779271922,0.721261213661255,0.183913611688266,0.0286151680664844,0.227999999999998,19,11,0.490141821896235,0.576551557085114,0.134610805631877,0.625814212759376,1.59062464413133,1,11.5034016419994
n20-final,20,100,8000,4,11,random,original,0.601143217523796,0.684841648010221,0.305697088374527,0.0895033592707637,0.131999999999999,19,11,0.642091425206949,0.442875671003834,0.0611411608282701,0.624562194247417,1.59092095189323,1,11.5034016419994
n20-final,20,100,8000,4,12,balanced,fixed-total,0.427333724458789,0.751225895386885,0.156076736568553,0.0329670716919849,0.227999999999998,19,12,0.611302979744541,0.481309973014348,0.100074183609572,0.615794784446735,1.58913933040655,1,9.96623164101299
n20-final,20,100,8000,4,12,balanced,original,0.381417207600608,0.512276991740473,0.337898303666135,0.100076334254896,0.144,19,12,0.770001378785183,0.243097865090792,0.0416264558872413,0.622563639248061,1.59075365177425,1,9.51630025762189
n20-final,20,100,8000,4,12,nearest,fixed-total,0.678791938207604,0.823915378911421,0.161275987087295,0.0452596070697603,0.227999999999998,19,12,0.456072837168806,0.657008148105435,0.142294277755521,0.622742517611724,1.59015437325305,1,6.09087634269445
n20-final,20,100,8000,4,12,nearest,original,0.491809862564503,0.575131065116834,0.222970857947881,0.0724869805327825,0.144,19,12,0.540384023292036,0.611798689224346,0.0729073906817604,0.625881610899172,1.59093361272805,1,8.32320009096115
n20-final,20,100,8000,4,12,random,fixed-total,0.293670537493669,0.7370382197284,0.228279004781785,0.0252962752593649,0.227999999999998,19,12,0.518980436945433,0.523352958674291,0.126035819518582,0.625425610081054,1.59057683391443,1,12.5638389436099
n20-final,20,100,8000,4,12,random,original,0.457834509158656,0.691496855440646,0.266792232086475,0.0498327085161195,0.144,19,12,0.573402852058192,0.429205720195856,0.0705153928610931,0.627743639340838,1.59104905854035,1,12.5638389436099
n20-final,20,100,8000,4,13,balanced,fixed-total,0.431423321286172,0.622003002139604,0.177427008582641,0.0507838357364032,0.227999999999998,19,13,0.636595432578135,0.469784315116218,0.103347887712721,0.619585461202938,1.58986090280979,1,12.0602262412199
n20-final,20,100,8000,4,13,balanced,original,0.439608866571902,0.680665777696492,0.268522651457274,0.0601788438578156,0.156,19,13,0.653495083608036,0.407424007837043,0.0674438852346601,0.622398289315903,1.59052379876351,1,9.76939170099589
n20-final,20,100,8000,4,13,nearest,fixed-total,0.962500797790518,0.986986264710843,0.112321975473599,0.030896551894594,0.227999999999998,19,13,0.410360848399097,0.687818872940096,0.166554612231887,0.603460834491038,1.58411771300553,1,6.66890901157049
