profile,N,nNeurons,nSteps,seed,k,policy,strengthMode,meanGO,meanLO,meanPairDistanceNorm,meanNearestDistanceNorm,meanInputAmplitude,meanVisibleNeighbors,meanActiveNeighbors,meanAngularCoverage,meanInputConcentration,meanFieldPeak,meanBumpConcentration,meanSpeed,socialUnionLccFraction,socialAlgebraicConnectivity
n20-100,20,100,8000,1,1,nearest,fixed-total,0.280373094626285,0.652547592601741,0.34476020123365,9.18908446047447e-05,0.227999999999998,19,1,0,1,0.227740129535171,0.579391645951493,1.57556855723152,0.15,-5.87734179610468e-16
n20-100,20,100,8000,1,1,nearest,original,0.0908660120502069,0.368996823809011,0.375427428069198,0.111859799039021,0.0119999999999999,19,1,0,1,0.0119875792323691,0.63672450418195,1.59181126045487,1,0.286382178480814
n20-100,20,100,8000,1,1,random,fixed-total,0.263093434693274,0.478094334863652,0.175682133522492,0.0389259918516151,0.227999999999998,19,1,0,1,0.227766247716304,0.618819349272226,1.58914664259031,1,1.02486230631377
n20-100,20,100,8000,1,1,random,original,0.0895780403456859,0.301417294586281,0.382182607724842,0.112801218902832,0.0119999999999999,19,1,0,1,0.011987732846638,0.63672450418195,1.59181126045487,1,1.02486230631377
n20-100,20,100,8000,1,2,balanced,fixed-total,0.292267111349767,0.621655807400544,0.356761134335796,0.0475245568020454,0.227999999999998,19,2,0.467419011189485,0.101352118150922,0.113936551054806,0.582628787169867,1.57635740793984,1,0.749723009241484
n20-100,20,100,8000,1,2,balanced,original,0.0924445389885592,0.35953646421487,0.380494701944166,0.116846226387292,0.0239999999999997,19,2,0.47540642298963,0.0769032892738903,0.0119937953061258,0.63672450418195,1.59181126045487,1,1.31093014494067
n20-100,20,100,8000,1,2,nearest,fixed-total,0.791068744294269,0.918590753405967,0.296157824008346,0.00424813979231149,0.227999999999998,19,2,0.167056095049493,0.738942378366332,0.173217264781911,0.590605692719217,1.57964325458426,0.25,-7.6566875995019e-17
n20-100,20,100,8000,1,2,nearest,original,0.212205608084094,0.436672424144927,0.383774965774185,0.112606968299263,0.0239999999999997,19,2,0.251230525301459,0.636541194925326,0.0140631565391606,0.636516134852324,1.59179776456609,1,0.878038252494115
n20-100,20,100,8000,1,2,random,fixed-total,0.580358276429933,0.720442871060272,0.229500010588978,0.0264697896012555,0.227999999999998,19,2,0.205129115400634,0.686846171260599,0.16006701656386,0.624909565246106,1.59044879185337,1,2.05416401377612
n20-100,20,100,8000,1,2,random,original,0.176206907100663,0.399444398894435,0.373282494147369,0.107521644310524,0.0239999999999997,19,2,0.245963771781647,0.643970834230315,0.0143918386924707,0.63672450418195,1.59181126045487,1,2.05416401377612
n20-100,20,100,8000,1,3,balanced,fixed-total,0.290745309144502,0.416676256980566,0.371206501190396,0.0941126883303723,0.227999999999998,19,3,0.523075973113102,0.287353509156655,0.0761444658345713,0.610880553012572,1.58800587530928,1,1.97206475372559
n20-100,20,100,8000,1,3,balanced,original,0.115646819500478,0.320158181679673,0.380489669376518,0.110561049465874,0.0359999999999999,19,3,0.519454914010433,0.29414218599123,0.012010202647095,0.63672450418195,1.59181126045487,1,2.18507530716319
n20-100,20,100,8000,1,3,nearest,fixed-total,0.307020594846801,0.877524263877945,0.260882219946572,0.00092282079210948,0.227999999999998,19,3,0.247996358074629,0.695419895360941,0.173393167503512,0.586174523383045,1.57814497378289,0.3,-7.85240855597336e-16
n20-100,20,100,8000,1,3,nearest,original,0.116510728749507,0.283160584427555,0.386033798396339,0.104956874164715,0.0359999999999999,19,3,0.373376595718183,0.549099556267456,0.0187448414985844,0.634871411919685,1.59169522752419,1,1.64464872322222
n20-100,20,100,8000,1,3,random,fixed-total,0.559885259328228,0.696810671755849,0.0904062188204255,0.0301759238220703,0.227999999999998,19,3,0.25796080557033,0.713965496836105,0.151647227444509,0.617253517405686,1.58910960835176,1,3.11138697123235
n20-100,20,100,8000,1,3,random,original,0.221594536647396,0.370512619365866,0.382156812871469,0.104616765010812,0.0359999999999999,19,3,0.389706071042404,0.522163321110634,0.0183926735823734,0.636286327922892,1.59178411396815,1,3.11138697123235
n20-100,20,100,8000,1,4,balanced,fixed-total,0.107462768500797,0.453445412549473,0.355867037621089,0.0786406367039191,0.227999999999998,19,4,0.676429884384209,0.132413714514303,0.0600742198924332,0.612926005997898,1.58877738441917,1,2.69854367810996
n20-100,20,100,8000,1,4,balanced,original,0.152968153101729,0.395190627878201,0.383652285948646,0.114466712100109,0.0479999999999994,19,4,0.701474058017485,0.0862122059141676,0.0122037952288182,0.63672450418195,1.59181126045487,1,2.93939334508453
n20-100,20,100,8000,1,4,nearest,fixed-total,0.436518077903975,0.830784471755187,0.256191566636855,0.00475688618436366,0.227999999999998,19,4,0.315068263518248,0.652124448051361,0.153844636153344,0.600674291722471,1.58354355250404,0.7,1.88340086366174e-15
n20-100,20,100,8000,1,4,nearest,original,0.307898006565115,0.465403510618508,0.37688812276268,0.097939655077395,0.0479999999999994,19,4,0.434473397371775,0.517154411893316,0.0236123219864481,0.633212428260447,1.59159156376014,1,1.74217992879008
n20-100,20,100,8000,1,4,random,fixed-total,0.657076626808516,0.764626194359788,0.0896266835277957,0.0154762625261067,0.227999999999998,19,4,0.313203818423314,0.66139841684055,0.153972473929413,0.617125584428719,1.58896622916885,1,4.14941176454874
n20-100,20,100,8000,1,4,random,original,0.170988434845764,0.293283279358134,0.386789266846045,0.114465866243888,0.0479999999999994,19,4,0.482804212904093,0.443897612633876,0.021965852592019,0.632341398796435,1.59154080322496,1,4.14941176454874
n20-100,20,100,8000,1,5,balanced,fixed-total,0.296946436561094,0.525015225883468,0.372545674817956,0.0961661633386786,0.227999999999998,19,5,0.712998363742584,0.184689494672384,0.0585409478147762,0.610591718239834,1.58834511848389,1,3.63460048801798
n20-100,20,100,8000,1,5,balanced,original,0.184145975806943,0.367364584732963,0.381609122828607,0.11359366573244,0.0599999999999995,19,5,0.721500484235633,0.181943576047068,0.0150559256576725,0.635932531197617,1.59176250887892,1,4.28667610976109
n20-100,20,100,8000,1,5,nearest,fixed-total,0.659829450729693,0.873261778266188,0.245837444464116,0.0169387580690704,0.227999999999998,19,5,0.32952887468156,0.664815008125814,0.159669901064093,0.613178086625079,1.58654106804378,1,0.316891365058679
n20-100,20,100,8000,1,5,nearest,original,0.284333548868403,0.393288703014027,0.380867947123961,0.106607020913569,0.0599999999999995,19,5,0.541627735655882,0.393857133635366,0.0263047191580623,0.63105633194748,1.59145867831209,1,2.85752945271263
n20-100,20,100,8000,1,5,random,fixed-total,0.759468849929863,0.838702315828028,0.0592166549987085,0.013589966200011,0.227999999999998,19,5,0.353341967573729,0.650304294918313,0.14763698805725,0.617654578381952,1.58916210332636,1,5.20284604786775
n20-100,20,100,8000,1,5,random,original,0.320106898908894,0.415602361229107,0.370806934186365,0.0999751002775825,0.0599999999999995,19,5,0.527309927343537,0.428761396901382,0.0267561283800341,0.628671829497842,1.59131461937031,1,5.20284604786775
n20-100,20,100,8000,1,6,balanced,fixed-total,0.296427804982777,0.536747789410642,0.258928727620755,0.052493260759987,0.227999999999998,19,6,0.634865658181757,0.318010295382903,0.0748971895113771,0.612915390224375,1.58869240525141,1,4.51690364046109
n20-100,20,100,8000,1,6,balanced,original,0.16732616084104,0.344229955344513,0.384551193237353,0.11241740781923,0.0719999999999998,19,6,0.743943722563844,0.153422848929548,0.0170510214787874,0.626782043519541,1.59120018559526,1,4.7571843736938
n20-100,20,100,8000,1,6,nearest,fixed-total,0.769806925217522,0.94957259823293,0.225956314548871,0.00759855274520821,0.227999999999998,19,6,0.355938485575542,0.668616167220805,0.151744806794236,0.613972159467572,1.58740163909248,1,0.0276369893507527
n20-100,20,100,8000,1,6,nearest,original,0.0711619243594032,0.374106700143875,0.369557339514833,0.100722698487716,0.0719999999999998,19,6,0.549222526437475,0.428920746478799,0.0308953399460787,0.628595767137736,1.59130670431717,1,3.35506800997794
n20-100,20,100,8000,1,6,random,fixed-total,0.989546371132449,0.993258013577024,0.0283550878886567,0.0112917097801262,0.227999999999998,19,6,0.39766822048595,0.629621263736987,0.140452355504736,0.609364135218265,1.58697150345777,1,6.23846540964568
n20-100,20,100,8000,1,6,random,original,0.128580775482344,0.353820253892762,0.361271184776049,0.112637842287879,0.0719999999999998,19,6,0.565484649166442,0.41816536697985,0.0306428663776245,0.626130554838698,1.59115900919885,1,6.23846540964568
n20-100,20,100,8000,1,7,balanced,fixed-total,0.901735262407963,0.928140022984405,0.0695167970936686,0.0271740947176973,0.227999999999998,19,7,0.579064461923247,0.430138696688185,0.0894128431118964,0.614620085740437,1.58894682689948,1,5.51026367394905
n20-100,20,100,8000,1,7,balanced,original,0.168617389063439,0.304787426034,0.389579740099632,0.108331948327342,0.0840000000000005,19,7,0.764970946079612,0.139411347631588,0.0195329078792198,0.624192648201898,1.59104152793851,1,6.0213457526115
n20-100,20,100,8000,1,7,nearest,fixed-total,0.551069880851916,0.668953269636665,0.338732808478676,0.044729312954612,0.227999999999998,19,7,0.449731196007393,0.578612722366764,0.135416073719998,0.622308642396383,1.58998558942862,1,0.969948493504626
n20-100,20,100,8000,1,7,nearest,original,0.170329301796083,0.425699818627134,0.335723529549432,0.0837280694843293,0.0840000000000005,19,7,0.531312381682851,0.497024696326955,0.0379111759802984,0.62822490512353,1.59126589642669,1,3.65385905601573
n20-100,20,100,8000,1,7,random,fixed-total,0.392156900850909,0.628653819704521,0.172952134845837,0.0350245571725489,0.227999999999998,19,7,0.445709069865732,0.57697025037218,0.132753745770605,0.619139442681879,1.58947314844794,1,7.29418755375077
n20-100,20,100,8000,1,7,random,original,0.269043911888934,0.416658958347908,0.366560566519332,0.103706790201637,0.0840000000000005,19,7,0.602519013182647,0.379827965846388,0.0348165235715504,0.625463826509897,1.59111225474801,1,7.29418755375077
n20-100,20,100,8000,1,8,balanced,fixed-total,0.352839465506793,0.60674076945376,0.220970556723339,0.0576546530255874,0.227999999999998,19,8,0.640203120934967,0.384181143844811,0.0808161181038273,0.615521434885157,1.58921804646905,1,6.17277402674103
n20-100,20,100,8000,1,8,balanced,original,0.19348250369158,0.404583447079871,0.38281648775684,0.113041012138634,0.0959999999999989,19,8,0.78041129482946,0.140818615310726,0.0229684489622654,0.62412431242992,1.59103701265027,1,6.69168222545451
n20-100,20,100,8000,1,8,nearest,fixed-total,0.415499024205236,0.580785292489746,0.235738101189814,0.0467297269816525,0.227999999999998,19,8,0.463023987835611,0.57520707647367,0.127658734237209,0.621587480837956,1.58986786671766,1,4.39075555673763
n20-100,20,100,8000,1,8,nearest,original,0.378849805583777,0.540218959215661,0.327475427080489,0.076372414606622,0.0959999999999989,19,8,0.557524184072563,0.452237384650999,0.0433825090964248,0.627150719456965,1.59116609960608,1,4.893959226036
n20-100,20,100,8000,1,8,random,fixed-total,0.779632018089257,0.820051792312042,0.0360351151413775,0.00860901958790911,0.227999999999998,19,8,0.426035358789679,0.619550329128035,0.143457976680307,0.612818506441205,1.58791079801962,1,8.32733680266957
n20-100,20,100,8000,1,8,random,original,0.125968716901675,0.308791275230243,0.389340341557785,0.104328069310043,0.0959999999999989,19,8,0.667954394884586,0.291594840485324,0.0349540093891327,0.624092174397892,1.5910319352017,1,8.32733680266957
n20-100,20,100,8000,1,9,balanced,fixed-total,0.488109961501636,0.624126494415623,0.120159196270967,0.0272470503904816,0.227999999999998,19,9,0.574584016872067,0.484795438153028,0.0966366093881189,0.616905708951362,1.58940448506267,1,7.35158854597255
n20-100,20,100,8000,1,9,balanced,original,0.167429526598133,0.331431839594427,0.379011489850958,0.107853970225069,0.107999999999999,19,9,0.787640481980571,0.159932011138048,0.0270965596309758,0.623940792632563,1.59102589446156,1,7.63309798756075
n20-100,20,100,8000,1,9,nearest,fixed-total,0.853110725835394,0.939923140895688,0.150071557490502,0.00661878846596382,0.227999999999998,19,9,0.472360235624769,0.586644019053595,0.131180963956824,0.615250211087123,1.58828456477862,1,2.31562572995822
n20-100,20,100,8000,1,9,nearest,original,0.294141153976655,0.480172890523278,0.35139395788924,0.0908938499635354,0.107999999999999,19,9,0.611360598475972,0.431124676968317,0.0454196231999294,0.625590191071964,1.59106573542765,1,5.29184413606342
n20-100,20,100,8000,1,9,random,fixed-total,0.847341435773866,0.893810180314174,0.092212516901062,0.0182729904343608,0.227999999999998,19,9,0.480980157306546,0.600962017882236,0.133498186752006,0.613354801700752,1.58810310358751,1,9.40088394933501
n20-100,20,100,8000,1,9,random,original,0.224327318159372,0.417472612965068,0.364679691932949,0.104006673881689,0.107999999999999,19,9,0.662574757565563,0.348387302480307,0.0424749011751219,0.623713212029505,1.59096002018056,1,9.40088394933501
n20-100,20,100,8000,1,10,balanced,fixed-total,0.575678566241513,0.763921507578982,0.126973471749388,0.0445419434828745,0.227999999999998,19,10,0.621700015560355,0.461541134630973,0.0960996342070157,0.617361283376962,1.58947052665853,1,8.11195548914857
n20-100,20,100,8000,1,10,balanced,original,0.11281838254159,0.333825728496905,0.381329867637246,0.119423483690385,0.119999999999999,19,10,0.801263368528122,0.151965999515169,0.0290893277598508,0.623957028513529,1.59102676971197,1,9.35812486462059
n20-100,20,100,8000,1,10,nearest,fixed-total,0.8292123232465,0.918727081979376,0.128182101912677,0.0197670474038443,0.227999999999998,19,10,0.479059336694707,0.591292373247085,0.126867130653537,0.615679141920508,1.58866468629069,1,2.852951953086
n20-100,20,100,8000,1,10,nearest,original,0.517867625835373,0.687882295117401,0.277464611784347,0.066592885440662,0.119999999999999,19,10,0.545615516631242,0.555972100980742,0.059843317106395,0.625326465480222,1.59098155459603,1,5.04376959775979
n20-100,20,100,8000,1,10,random,fixed-total,0.706740986898264,0.792917858313184,0.102530197776426,0.0292066917766018,0.227999999999998,19,10,0.483853113294785,0.595079356064096,0.140757819281267,0.617842096807035,1.58922399674365,1,10.4476364386502
n20-100,20,100,8000,1,10,random,original,0.663093564813894,0.725215336889254,0.336358675160227,0.0874335088917267,0.119999999999999,19,10,0.629555977089446,0.377618220420493,0.0526210053842277,0.623231239189556,1.59082003711479,1,10.4476364386502
n20-100,20,100,8000,1,11,balanced,fixed-total,0.626027717925151,0.772782887210091,0.119777409245455,0.0349406133463969,0.227999999999998,19,11,0.603570822271533,0.500593019048113,0.0975033946511484,0.616373412727613,1.58935069023486,1,9.71617225020794
n20-100,20,100,8000,1,11,balanced,original,0.201840628489892,0.393727518209649,0.38772223688055,0.116013975380533,0.131999999999999,19,11,0.820928952469828,0.145714465334514,0.0321633004737922,0.62380489148275,1.59100170573023,1,8.7339060126122
n20-100,20,100,8000,1,11,nearest,fixed-total,0.344982651386316,0.613098008187493,0.229886584104497,0.0380128061313956,0.227999999999998,19,11,0.524665548484161,0.556683032257474,0.122621816714623,0.621850199950845,1.59006992306779,1,6.66356770746608
n20-100,20,100,8000,1,11,nearest,original,0.865047540857422,0.906899370991076,0.155534802263117,0.0264240138860551,0.131999999999999,19,11,0.49545344836868,0.608806659095752,0.0732504480211933,0.624638700879237,1.59076342180768,1,4.45271956207982
n20-100,20,100,8000,1,11,random,fixed-total,0.507947744515302,0.675641965919465,0.195487754729168,0.0524329664735003,0.227999999999998,19,11,0.553386617418014,0.550288915239538,0.124181550522982,0.618251102387845,1.5895696943514,1,11.5099848124297
n20-100,20,100,8000,1,11,random,original,0.672099021280688,0.748227083784499,0.239919123044429,0.0674642743948932,0.131999999999999,19,11,0.577523962259894,0.528226109371891,0.0677870873811684,0.627390028259388,1.59112517324918,1,11.5099848124297
n20-100,20,100,8000,1,12,balanced,fixed-total,0.648022926294555,0.776063148520999,0.182163134185929,0.050479283061973,0.227999999999998,19,12,0.621919064698849,0.435357271563292,0.106744044075517,0.617756738068796,1.58957694275755,1,10.0629499700979
n20-100,20,100,8000,1,12,balanced,original,0.457922376780412,0.61903811795188,0.249760824958612,0.0686974346390159,0.144,19,12,0.649458735423193,0.452099028894943,0.0562621049496624,0.624721421813747,1.59091387812662,1,10.5266798359317
n20-100,20,100,8000,1,12,nearest,fixed-total,0.736383066816968,0.818844346284872,0.130523413428922,0.0215306779750971,0.227999999999998,19,12,0.486601654934871,0.627862209170596,0.143949033255654,0.619015391540872,1.58922005242387,1,6.66891530438649
n20-100,20,100,8000,1,12,nearest,original,0.613351785287056,0.735236214547477,0.278527307410273,0.0680492684929213,0.144,19,12,0.574515484260031,0.504701900335101,0.0774246285453454,0.625992697825954,1.59089657146528,1,7.07514004639151
n20-100,20,100,8000,1,12,random,fixed-total,0.30123667020779,0.671116770441963,0.155991477571692,0.0275398510068388,0.227999999999998,19,12,0.504277047445195,0.590025767870206,0.128404007903444,0.622201776361847,1.59019875358154,1,12.5249896664053
n20-100,20,100,8000,1,12,random,original,0.72040126818787,0.829579402645875,0.199016647416329,0.0453953511982277,0.144,19,12,0.524048508758694,0.576082043621098,0.0799499856315214,0.627978580510815,1.59119663434297,1,12.5249896664053
n20-100,20,100,8000,1,13,balanced,fixed-total,0.730063660267407,0.863270123589949,0.0819567806376349,0.0147821090062384,0.227999999999998,19,13,0.57052497971451,0.512622089974232,0.115586393391739,0.616256380748385,1.58890531091405,1,12.3358325864747
n20-100,20,100,8000,1,13,balanced,original,0.814223238727889,0.864515660849406,0.120702941797947,0.0399187622088776,0.156,19,13,0.611187680886798,0.510945156516096,0.0719536280593695,0.62256615950536,1.59048484452815,1,12.4571542352435
n20-100,20,100,8000,1,13,nearest,fixed-total,0.470832415207447,0.722944804901751,0.175066913360382,0.0315954076580598,0.227999999999998,19,13,0.522905040389179,0.567853789835611,0.13319433133553,0.619717611787024,1.58965296977174,1,9.18077689705168
n20-100,20,100,8000,1,13,nearest,original,0.838093096388462,0.904658410867943,0.177737811754529,0.0283156280731976,0.156,19,13,0.521746881014355,0.542404776389623,0.0868656745521822,0.629796451125923,1.59129656720054,1,8.12010541464188
n20-100,20,100,8000,1,13,random,fixed-total,0.953169363170975,0.987681257322567,0.0537020598644405,0.0223400026540118,0.227999999999998,19,13,0.551497769317371,0.574911378363244,0.138388409537857,0.602559343855667,1.58490115068644,1,13.6147619439642
n20-100,20,100,8000,1,13,random,original,0.36686356574833,0.522468137312914,0.266703084880529,0.0821038777003853,0.156,19,13,0.63527114108724,0.499662041334244,0.0746363383812504,0.624314920326559,1.59087809159946,1,13.6147619439642
n20-100,20,100,8000,1,14,balanced,fixed-total,0.488055020128619,0.690448742931186,0.189751112370718,0.0433951722186163,0.227999999999998,19,14,0.629111837872191,0.476650692513905,0.105364830003065,0.617689252137144,1.58936885620814,1,12.3515475218615
n20-100,20,100,8000,1,14,balanced,original,0.735083980127187,0.843656517078512,0.139029779781962,0.0395375381285692,0.168000000000001,19,14,0.615317096932997,0.529293625883658,0.0820340738578336,0.621793795812901,1.59037603117307,1,12.876324286734
n20-100,20,100,8000,1,14,nearest,fixed-total,0.388455195885006,0.683987948251438,0.324125624665306,0.0710128334564844,0.227999999999998,19,14,0.652007191593843,0.389264417311887,0.108526145282856,0.620956451179945,1.59010685439416,1,11.5996682864132
n20-100,20,100,8000,1,14,nearest,original,0.553950825684969,0.706142300939436,0.24863342576582,0.0461571472013073,0.168000000000001,19,14,0.558159282247012,0.601189970795038,0.0962591082224094,0.625648811297767,1.59080931666345,1,8.5172001628386
n20-100,20,100,8000,1,14,random,fixed-total,0.400102610241249,0.730181243775683,0.182777446042282,0.031311648905028,0.227999999999998,19,14,0.555503991238269,0.530439826058293,0.123222433249473,0.621194492634493,1.58994819536025,1,14.664483496882
n20-100,20,100,8000,1,14,random,original,0.421803387664468,0.647103022417273,0.230374238247678,0.052980655087201,0.168000000000001,19,14,0.601916156388094,0.539252846129659,0.083366083178691,0.623882387265019,1.59078847606517,1,14.664483496882
n20-100,20,100,8000,1,15,balanced,fixed-total,0.902743770979196,0.932863782141588,0.0210598633105131,0.0067011810770825,0.227999999999998,19,15,0.595040463749983,0.553599594658862,0.112276186417601,0.6135391924436,1.58851289110058,1,15.011284640673
n20-100,20,100,8000,1,15,balanced,original,0.673978628418981,0.809135045363963,0.201546507729522,0.0637724231840347,0.180000000000002,19,15,0.646957930403354,0.481950425092777,0.0948548364353903,0.624579997558601,1.5907549119183,1,14.089760622188
n20-100,20,100,8000,1,15,nearest,fixed-total,0.892989779895582,0.92925767826501,0.112364677401431,0.0197221165200592,0.227999999999998,19,15,0.534886581527572,0.602844809707876,0.136997203908272,0.625962536619327,1.59056199838793,1,8.79258473153786
n20-100,20,100,8000,1,15,nearest,original,0.243467637444867,0.610957778249091,0.246833694606647,0.0613657575481805,0.180000000000002,19,15,0.578014003028782,0.507800946345957,0.0894768859528836,0.623318559234709,1.59048542480025,1,10.9762908839878
n20-100,20,100,8000,1,15,random,fixed-total,0.412509688892786,0.632386149017657,0.183102223318137,0.0392451086596573,0.227999999999998,19,15,0.57493401063383,0.531130528308559,0.122583584049291,0.619677422513408,1.58985113564541,1,15.7186653588451
n20-100,20,100,8000,1,15,random,original,0.688313892132649,0.808610834188576,0.146216064695446,0.0385395033180837,0.180000000000002,19,15,0.586115025621312,0.570352539255526,0.0946230163589909,0.623329770568623,1.59055151957438,1,15.7186653588451
n20-100,20,100,8000,1,16,balanced,fixed-total,0.406622581628558,0.665217856688397,0.176799597197066,0.03196899625904,0.227999999999998,19,16,0.579775677487412,0.542533489488722,0.123346842512946,0.621140910315986,1.5900032533363,1,13.7575477328948
n20-100,20,100,8000,1,16,balanced,original,0.576618180963531,0.639690112648518,0.198970932701074,0.0490399687483283,0.191999999999998,19,16,0.660705276796938,0.482738026182464,0.0905820894366493,0.621165314280138,1.59016174283598,1,15.5666604769866
n20-100,20,100,8000,1,16,nearest,fixed-total,0.436690486612424,0.672278536509269,0.201698597611069,0.0572325117273433,0.227999999999998,19,16,0.576043267224247,0.604588005761217,0.126057674586217,0.619756764204928,1.58983692010029,1,9.95117341679189
n20-100,20,100,8000,1,16,nearest,original,0.521271088802736,0.666479471469028,0.27557995383093,0.04413237737727,0.191999999999998,19,16,0.615851887944619,0.441637605009583,0.0981101720128923,0.624076850226932,1.59058480579651,1,13.6580938497913
n20-100,20,100,8000,1,16,random,fixed-total,0.493851596080176,0.674151242599602,0.242036175571482,0.0512706953193819,0.227999999999998,19,16,0.660143145718116,0.509124476450869,0.114558859732507,0.618510963002985,1.58978006577169,1,16.7821815081348
n20-100,20,100,8000,1,16,random,original,0.849647265868994,0.87277388223165,0.111115418004241,0.0274192653549059,0.191999999999998,19,16,0.587077114541953,0.581887175093072,0.10965957210315,0.617331179935276,1.58922282839178,1,16.7821815081348
n20-100,20,100,8000,1,17,balanced,fixed-total,0.630478526390425,0.773270348759777,0.129234095955461,0.0318930572049904,0.227999999999998,19,17,0.604305679223915,0.549690744061305,0.124167145944034,0.618883529087806,1.58947261496311,1,16.9907115074218
n20-100,20,100,8000,1,17,balanced,original,0.301550907892875,0.781811659362992,0.244878023252917,0.0513865837919744,0.203999999999998,19,17,0.642340666442765,0.457246601072192,0.0947566830415286,0.618577720114417,1.58979919341703,1,16.3290508735697
n20-100,20,100,8000,1,17,nearest,fixed-total,0.588699169125869,0.704914125873335,0.15576355767573,0.0366247108474501,0.227999999999998,19,17,0.58879137048635,0.595776257864774,0.130231240011585,0.619050515941983,1.5894996020292,1,13.3439477921518
n20-100,20,100,8000,1,17,nearest,original,0.975485216673527,0.984919927622617,0.115742309700966,0.0317598914166994,0.203999999999998,19,17,0.590199486510976,0.601551649155607,0.12325246969734,0.615910423781016,1.58855943919628,1,8.86046590128285
n20-100,20,100,8000,1,17,random,fixed-total,0.645475901530473,0.752244038097279,0.161170891660726,0.0450708576952535,0.227999999999998,19,17,0.639573203910289,0.559118571399427,0.123793359339198,0.620055146531599,1.58990569426867,1,17.8502136854078
n20-100,20,100,8000,1,17,random,original,0.994628719884495,0.995682734337152,0.0754334212876552,0.0278897933306063,0.203999999999998,19,17,0.606482686883657,0.576068151363192,0.116900587563557,0.610771135602934,1.58754962124533,1,17.8502136854078
n20-100,20,100,8000,1,18,balanced,fixed-total,0.313600322317365,0.595376050471376,0.202659625791452,0.0342300880078029,0.227999999999998,19,18,0.581091563766612,0.486651154291436,0.114130854658588,0.619889379400995,1.58973082053818,1,17.8891356876498
n20-100,20,100,8000,1,18,balanced,original,0.662257110707148,0.751707500200228,0.232611385119222,0.0475328328946364,0.215999999999998,19,18,0.596741071931995,0.460208817216163,0.115278278303496,0.620694089273413,1.589892883198,1,17.6881796338779
n20-100,20,100,8000,1,18,nearest,fixed-total,0.887805059923222,0.96290882262903,0.0882689204809542,0.0357761613156113,0.227999999999998,19,18,0.599237811017408,0.583062225965185,0.137771065406552,0.606672049137557,1.58610597455533,1,14.1062018451218
n20-100,20,100,8000,1,18,nearest,original,0.677537255975651,0.790936353296081,0.160915462897988,0.0468616660554162,0.215999999999998,19,18,0.635115989415336,0.574119232587997,0.119778467145324,0.620844149415858,1.58997610692233,1,14.9974788501591
