profile,N,nNeurons,nSteps,seed,k,policy,strengthMode,meanGO,meanLO,meanPairDistanceNorm,meanNearestDistanceNorm,meanInputAmplitude,meanVisibleNeighbors,meanActiveNeighbors,meanAngularCoverage,meanInputConcentration,meanFieldPeak,meanBumpConcentration,meanSpeed,socialUnionLccFraction,socialAlgebraicConnectivity
n20-long,20,100,8000,1,4,balanced,original,0.152968153101729,0.395190627878201,0.383652285948646,0.114466712100109,0.0479999999999994,19,4,0.701474058017485,0.0862122059141676,0.0122037952288182,0.63672450418195,1.59181126045487,1,2.93939334508453
n20-long,20,100,8000,1,4,nearest,fixed-total,0.436518077903975,0.830784471755187,0.256191566636855,0.00475688618436366,0.227999999999998,19,4,0.315068263518248,0.652124448051361,0.153844636153344,0.600674291722471,1.58354355250404,0.7,1.88340086366174e-15
n20-long,20,100,8000,1,4,nearest,original,0.307898006565115,0.465403510618508,0.37688812276268,0.097939655077395,0.0479999999999994,19,4,0.434473397371775,0.517154411893316,0.0236123219864481,0.633212428260447,1.59159156376014,1,1.74217992879008
n20-long,20,100,8000,1,4,random,fixed-total,0.657076626808516,0.764626194359788,0.0896266835277957,0.0154762625261067,0.227999999999998,19,4,0.313203818423314,0.66139841684055,0.153972473929413,0.617125584428719,1.58896622916885,1,4.14941176454874
n20-long,20,100,8000,1,4,random,original,0.170988434845764,0.293283279358134,0.386789266846045,0.114465866243888,0.0479999999999994,19,4,0.482804212904093,0.443897612633876,0.021965852592019,0.632341398796435,1.59154080322496,1,4.14941176454874
n20-long,20,100,8000,1,5,balanced,fixed-total,0.296946436561094,0.525015225883468,0.372545674817956,0.0961661633386786,0.227999999999998,19,5,0.712998363742584,0.184689494672384,0.0585409478147762,0.610591718239834,1.58834511848389,1,3.63460048801798
n20-long,20,100,8000,1,5,balanced,original,0.184145975806943,0.367364584732963,0.381609122828607,0.11359366573244,0.0599999999999995,19,5,0.721500484235633,0.181943576047068,0.0150559256576725,0.635932531197617,1.59176250887892,1,4.28667610976109
n20-long,20,100,8000,1,5,nearest,fixed-total,0.659829450729693,0.873261778266188,0.245837444464116,0.0169387580690704,0.227999999999998,19,5,0.32952887468156,0.664815008125814,0.159669901064093,0.613178086625079,1.58654106804378,1,0.316891365058679
n20-long,20,100,8000,1,5,nearest,original,0.284333548868403,0.393288703014027,0.380867947123961,0.106607020913569,0.0599999999999995,19,5,0.541627735655882,0.393857133635366,0.0263047191580623,0.63105633194748,1.59145867831209,1,2.85752945271263
n20-long,20,100,8000,1,5,random,fixed-total,0.759468849929863,0.838702315828028,0.0592166549987085,0.013589966200011,0.227999999999998,19,5,0.353341967573729,0.650304294918313,0.14763698805725,0.617654578381952,1.58916210332636,1,5.20284604786775
n20-long,20,100,8000,1,5,random,original,0.320106898908894,0.415602361229107,0.370806934186365,0.0999751002775825,0.0599999999999995,19,5,0.527309927343537,0.428761396901382,0.0267561283800341,0.628671829497842,1.59131461937031,1,5.20284604786775
n20-long,20,100,8000,1,7,balanced,fixed-total,0.901735262407963,0.928140022984405,0.0695167970936686,0.0271740947176973,0.227999999999998,19,7,0.579064461923247,0.430138696688185,0.0894128431118964,0.614620085740437,1.58894682689948,1,5.51026367394905
n20-long,20,100,8000,1,7,balanced,original,0.168617389063439,0.304787426034,0.389579740099632,0.108331948327342,0.0840000000000005,19,7,0.764970946079612,0.139411347631588,0.0195329078792198,0.624192648201898,1.59104152793851,1,6.0213457526115
n20-long,20,100,8000,1,7,nearest,fixed-total,0.551069880851916,0.668953269636665,0.338732808478676,0.044729312954612,0.227999999999998,19,7,0.449731196007393,0.578612722366764,0.135416073719998,0.622308642396383,1.58998558942862,1,0.969948493504626
n20-long,20,100,8000,1,7,nearest,original,0.170329301796083,0.425699818627134,0.335723529549432,0.0837280694843293,0.0840000000000005,19,7,0.531312381682851,0.497024696326955,0.0379111759802984,0.62822490512353,1.59126589642669,1,3.65385905601573
n20-long,20,100,8000,1,7,random,fixed-total,0.392156900850909,0.628653819704521,0.172952134845837,0.0350245571725489,0.227999999999998,19,7,0.445709069865732,0.57697025037218,0.132753745770605,0.619139442681879,1.58947314844794,1,7.29418755375077
n20-long,20,100,8000,1,7,random,original,0.269043911888934,0.416658958347908,0.366560566519332,0.103706790201637,0.0840000000000005,19,7,0.602519013182647,0.379827965846388,0.0348165235715504,0.625463826509897,1.59111225474801,1,7.29418755375077
n20-long,20,100,8000,1,10,balanced,fixed-total,0.575678566241513,0.763921507578982,0.126973471749388,0.0445419434828745,0.227999999999998,19,10,0.621700015560355,0.461541134630973,0.0960996342070157,0.617361283376962,1.58947052665853,1,8.11195548914857
n20-long,20,100,8000,1,10,balanced,original,0.11281838254159,0.333825728496905,0.381329867637246,0.119423483690385,0.119999999999999,19,10,0.801263368528122,0.151965999515169,0.0290893277598508,0.623957028513529,1.59102676971197,1,9.35812486462059
n20-long,20,100,8000,1,10,nearest,fixed-total,0.8292123232465,0.918727081979376,0.128182101912677,0.0197670474038443,0.227999999999998,19,10,0.479059336694707,0.591292373247085,0.126867130653537,0.615679141920508,1.58866468629069,1,2.852951953086
n20-long,20,100,8000,1,10,nearest,original,0.517867625835373,0.687882295117401,0.277464611784347,0.066592885440662,0.119999999999999,19,10,0.545615516631242,0.555972100980742,0.059843317106395,0.625326465480222,1.59098155459603,1,5.04376959775979
n20-long,20,100,8000,1,10,random,fixed-total,0.706740986898264,0.792917858313184,0.102530197776426,0.0292066917766018,0.227999999999998,19,10,0.483853113294785,0.595079356064096,0.140757819281267,0.617842096807035,1.58922399674365,1,10.4476364386502
n20-long,20,100,8000,1,10,random,original,0.663093564813894,0.725215336889254,0.336358675160227,0.0874335088917267,0.119999999999999,19,10,0.629555977089446,0.377618220420493,0.0526210053842277,0.623231239189556,1.59082003711479,1,10.4476364386502
n20-long,20,100,8000,1,15,balanced,fixed-total,0.902743770979196,0.932863782141588,0.0210598633105131,0.0067011810770825,0.227999999999998,19,15,0.595040463749983,0.553599594658862,0.112276186417601,0.6135391924436,1.58851289110058,1,15.011284640673
n20-long,20,100,8000,1,15,balanced,original,0.673978628418981,0.809135045363963,0.201546507729522,0.0637724231840347,0.180000000000002,19,15,0.646957930403354,0.481950425092777,0.0948548364353903,0.624579997558601,1.5907549119183,1,14.089760622188
n20-long,20,100,8000,1,15,nearest,fixed-total,0.892989779895582,0.92925767826501,0.112364677401431,0.0197221165200592,0.227999999999998,19,15,0.534886581527572,0.602844809707876,0.136997203908272,0.625962536619327,1.59056199838793,1,8.79258473153786
n20-long,20,100,8000,1,15,nearest,original,0.243467637444867,0.610957778249091,0.246833694606647,0.0613657575481805,0.180000000000002,19,15,0.578014003028782,0.507800946345957,0.0894768859528836,0.623318559234709,1.59048542480025,1,10.9762908839878
n20-long,20,100,8000,1,15,random,fixed-total,0.412509688892786,0.632386149017657,0.183102223318137,0.0392451086596573,0.227999999999998,19,15,0.57493401063383,0.531130528308559,0.122583584049291,0.619677422513408,1.58985113564541,1,15.7186653588451
n20-long,20,100,8000,1,15,random,original,0.688313892132649,0.808610834188576,0.146216064695446,0.0385395033180837,0.180000000000002,19,15,0.586115025621312,0.570352539255526,0.0946230163589909,0.623329770568623,1.59055151957438,1,15.7186653588451
n20-long,20,100,8000,1,19,all,original,0.928239554330305,0.964466098624948,0.134018302576745,0.0252366939324351,0.227999999999998,19,19,0.65334779274313,0.534457305642144,0.127812105441553,0.610826863986691,1.58735242484385,1,20
n20-long,20,100,8000,2,0,balanced,fixed-total,0.15863584420554,0.342963951039802,0.378097522961016,0.108514849491278,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-long,20,100,8000,2,0,balanced,original,0.15863584420554,0.342963951039802,0.378097522961016,0.108514849491278,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-long,20,100,8000,2,0,nearest,fixed-total,0.15863584420554,0.342963951039802,0.378097522961016,0.108514849491278,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-long,20,100,8000,2,0,nearest,original,0.15863584420554,0.342963951039802,0.378097522961016,0.108514849491278,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-long,20,100,8000,2,0,random,fixed-total,0.15863584420554,0.342963951039802,0.378097522961016,0.108514849491278,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-long,20,100,8000,2,0,random,original,0.15863584420554,0.342963951039802,0.378097522961016,0.108514849491278,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-long,20,100,8000,2,1,balanced,fixed-total,0.296972252382591,0.557267084172353,0.343616424489484,0.00455142023863779,0.227999999999998,19,1,0,1,0.227756012514857,0.586337929171536,1.57746626858719,0.55,-4.49756669973595e-16
n20-long,20,100,8000,2,1,balanced,original,0.18373923754444,0.354860906784542,0.385526204166141,0.113185444402733,0.0119999999999999,19,1,0,1,0.0119875476437243,0.63672450418195,1.59181126045487,1,0.308189384239766
n20-long,20,100,8000,2,1,nearest,fixed-total,0.296972252382591,0.557267084172353,0.343616424489484,0.00455142023863779,0.227999999999998,19,1,0,1,0.227756012514857,0.586337929171536,1.57746626858719,0.55,-4.49756669973595e-16
n20-long,20,100,8000,2,1,nearest,original,0.18373923754444,0.354860906784542,0.385526204166141,0.113185444402733,0.0119999999999999,19,1,0,1,0.0119875476437243,0.63672450418195,1.59181126045487,1,0.308189384239766
n20-long,20,100,8000,2,1,random,fixed-total,0.477664593828639,0.707637241203588,0.167469446859902,0.0304959834026784,0.227999999999998,19,1,0,1,0.227767113263778,0.622133471473974,1.58989207486064,1,1.02052619990335
n20-long,20,100,8000,2,1,random,original,0.139895367247257,0.351476077710001,0.366626755376053,0.100772965489123,0.0119999999999999,19,1,0,1,0.011987491612108,0.63672450418195,1.59181126045487,1,1.02052619990335
n20-long,20,100,8000,2,2,balanced,fixed-total,0.106578449475183,0.580252125023713,0.358114679634677,0.0524785710734255,0.227999999999998,19,2,0.461074628858364,0.12064812014223,0.113938662156893,0.589707351051304,1.57862470194699,1,0.911425558904279
n20-long,20,100,8000,2,2,balanced,original,0.166415365678357,0.383586135976405,0.376367512687375,0.111368566908907,0.0239999999999997,19,2,0.47176947281586,0.0881393062368738,0.0119937455471251,0.63672450418195,1.59181126045487,1,1.31798304867963
n20-long,20,100,8000,2,2,nearest,fixed-total,0.53997085544399,0.719044357645033,0.327102619307253,0.00194013159789954,0.227999999999998,19,2,0.156522155268599,0.744089286914119,0.180932004173891,0.586392596022865,1.57790594561368,0.35,-1.95433312258799e-16
n20-long,20,100,8000,2,2,nearest,original,0.1046179631525,0.29854747392968,0.382918968714035,0.114378314625615,0.0239999999999997,19,2,0.247979587191989,0.646842735997421,0.0140916656084029,0.636573291405938,1.59180145738232,1,0.923011466742669
n20-long,20,100,8000,2,2,random,fixed-total,0.544705118466346,0.733309410934084,0.137093950773689,0.0396153438281239,0.227999999999998,19,2,0.171526022536963,0.76322066316885,0.164723439726403,0.622149347725147,1.59008200436187,1,2.05407462529554
n20-long,20,100,8000,2,2,random,original,0.154634522770195,0.335533897911295,0.377349849868457,0.117127012055677,0.0239999999999997,19,2,0.246053550616929,0.64429152040139,0.0143845439837092,0.63672450418195,1.59181126045487,1,2.05407462529554
n20-long,20,100,8000,2,3,balanced,fixed-total,0.119306206068491,0.394614435095165,0.370112721029679,0.0881069111877546,0.227999999999998,19,3,0.524879472549954,0.283561089737018,0.0760943706545942,0.608541508989526,1.58742217855551,1,1.82294544505636
n20-long,20,100,8000,2,3,balanced,original,0.175485000581442,0.341175177099648,0.383169105370096,0.115046678353619,0.0359999999999999,19,3,0.520126645135951,0.292457831072182,0.0120110642114366,0.63672450418195,1.59181126045487,1,2.28853758265421
n20-long,20,100,8000,2,3,nearest,fixed-total,0.694632434713703,0.914582145764038,0.31836376963679,0.00484120693033014,0.227999999999998,19,3,0.225308620857278,0.726032083141261,0.175603238421717,0.592506529993935,1.58015025670065,0.3,-1.25542356173037e-15
n20-long,20,100,8000,2,3,nearest,original,0.0637228911255822,0.317181383436664,0.386035943712158,0.117852785219426,0.0359999999999999,19,3,0.40721212816026,0.492899477199531,0.0177039695055572,0.635063747723704,1.59170693708343,1,1.76675524219245
n20-long,20,100,8000,2,3,random,fixed-total,0.358479777010322,0.661762257806541,0.176510289986651,0.0298752617522455,0.227999999999998,19,3,0.288108695819459,0.657931380609914,0.154434842213303,0.622875482913379,1.58998914067023,1,3.10228917396712
n20-long,20,100,8000,2,3,random,original,0.114794542258774,0.367111897360545,0.363614591421303,0.101776918958032,0.0359999999999999,19,3,0.369107796094184,0.555814579633075,0.019008982049809,0.635215358826837,1.59171750556863,1,3.10228917396712
n20-long,20,100,8000,2,4,balanced,fixed-total,0.200323232224854,0.486312280607181,0.368437122635632,0.0919147324973453,0.227999999999998,19,4,0.681199485731842,0.122905057348371,0.0593819143072981,0.612528623325225,1.58872028147354,1,3.03424025213461
n20-long,20,100,8000,2,4,balanced,original,0.167861970823328,0.404062612178906,0.378161617312942,0.108760525652272,0.0479999999999994,19,4,0.696019277940745,0.0975335911964176,0.0122800600799226,0.636525002897144,1.59179899757728,1,2.90159280933103
n20-long,20,100,8000,2,4,nearest,fixed-total,0.748139922520443,0.976296387925531,0.26278112587662,0.0175601522410028,0.227999999999998,19,4,0.277502216726435,0.689244975054906,0.163059823514152,0.603314621614676,1.58414014810643,0.7,-5.54725465115568e-16
n20-long,20,100,8000,2,4,nearest,original,0.170762506422362,0.281732204022809,0.385153027323059,0.0991431474679938,0.0479999999999994,19,4,0.44178732908363,0.508620877206479,0.0238778577351976,0.632022671572982,1.59151784728394,1,2.21680232602653
n20-long,20,100,8000,2,4,random,fixed-total,0.989214813699589,0.992975991371966,0.0495943482227857,0.0244322914511848,0.227999999999998,19,4,0.316691856323046,0.668527027491175,0.147477197866272,0.606499554609821,1.58615144385645,1,4.14288494225727
n20-long,20,100,8000,2,4,random,original,0.210599699906144,0.523396722455806,0.360468628863734,0.100858552749565,0.0479999999999994,19,4,0.452497392472971,0.490354853908139,0.0233969483064452,0.630653952393471,1.59143549740995,1,4.14288494225727
n20-long,20,100,8000,2,5,balanced,fixed-total,0.429049971249289,0.530109609118297,0.358333877876608,0.0901042004519855,0.227999999999998,19,5,0.706341666455713,0.191002260201744,0.0600328122307148,0.610581175097361,1.58830668844057,1,3.44187520870626
n20-long,20,100,8000,2,5,balanced,original,0.204301207936558,0.377595711655514,0.372407074658984,0.0992252929043602,0.0599999999999995,19,5,0.720427613868949,0.178747545031122,0.0149305058933791,0.634263629082985,1.59165984133938,1,3.65974351422761
n20-long,20,100,8000,2,5,nearest,fixed-total,0.669596913418062,0.769438733401988,0.24901830161783,0.0212950020895944,0.227999999999998,19,5,0.349555124486999,0.645129802630701,0.146455006773311,0.610772294932956,1.58651072390125,1,0.352871750990778
n20-long,20,100,8000,2,5,nearest,original,0.229169021337002,0.399752782878371,0.353141013754003,0.0983154491517886,0.0599999999999995,19,5,0.497877554364829,0.469548384933241,0.0275342126993372,0.630288541170274,1.59141062334792,1,2.76278673897683
n20-long,20,100,8000,2,5,random,fixed-total,0.303047330520034,0.570267149793095,0.151582193508137,0.0341503933209799,0.227999999999998,19,5,0.377524092811142,0.630952563878873,0.138911461523196,0.619801035947482,1.58959946096604,1,5.20437665211046
n20-long,20,100,8000,2,5,random,original,0.184544524115384,0.417259433391024,0.36045220079549,0.108316785707836,0.0599999999999995,19,5,0.517506788143674,0.444991576647701,0.0275011195493062,0.628070111761832,1.59127609978348,1,5.20437665211046
n20-long,20,100,8000,2,7,balanced,fixed-total,0.486615394444611,0.666318261336221,0.181412246735322,0.0540468915644654,0.227999999999998,19,7,0.613804692046973,0.388810500804352,0.0825637544157001,0.614605473834378,1.58898095794924,1,5.36557700354806
n20-long,20,100,8000,2,7,balanced,original,0.221315968287285,0.413527527773002,0.371344109902434,0.10809713463492,0.0840000000000005,19,7,0.760615073965349,0.152091503130586,0.0200497091719559,0.624480187460149,1.59105903477874,1,6.1013376763912
n20-long,20,100,8000,2,7,nearest,fixed-total,0.224828802893898,0.483995854583098,0.30346389340885,0.0581453349349437,0.227999999999998,19,7,0.469882431915057,0.566251951600218,0.125233374850489,0.621041591890183,1.58976775588651,1,3.22391128068353
n20-long,20,100,8000,2,7,nearest,original,0.129380666157302,0.399641010354349,0.313116933100573,0.0837335102064324,0.0840000000000005,19,7,0.518396966937869,0.499142404482939,0.0391703269832069,0.627871292305845,1.59124425155831,1,4.58898369043733
n20-long,20,100,8000,2,7,random,fixed-total,0.509837478031835,0.722566708527479,0.194667731289462,0.0329020531393307,0.227999999999998,19,7,0.463106859071376,0.510817396021294,0.1365321805981,0.622328437866431,1.59014553719792,1,7.2968968807741
n20-long,20,100,8000,2,7,random,original,0.18328090469189,0.428652025942685,0.387649428635742,0.112977147614307,0.0840000000000005,19,7,0.635037382502269,0.323073065842467,0.0316556253195718,0.624164347706334,1.59103818065682,1,7.2968968807741
n20-long,20,100,8000,2,10,balanced,fixed-total,0.653787982894872,0.730275152975258,0.104146776321375,0.0313599438876625,0.227999999999998,19,10,0.601789167227205,0.479221531271962,0.0967776178169462,0.616185525747017,1.5892767001009,1,8.96766665111742
n20-long,20,100,8000,2,10,balanced,original,0.171892954837278,0.372645981401554,0.381122695308464,0.0997381062392516,0.119999999999999,19,10,0.775908868182478,0.189265753672143,0.0308128280147062,0.623912682245465,1.59101704437753,1,8.8412845033416
n20-long,20,100,8000,2,10,nearest,fixed-total,0.435309376571767,0.655798876284617,0.267591665319403,0.0396842165107937,0.227999999999998,19,10,0.53402288079147,0.540535057338103,0.120060650441613,0.617647356144688,1.58927749731208,1,5.25560242218858
n20-long,20,100,8000,2,10,nearest,original,0.470079289297381,0.507804092815825,0.372224234824546,0.0883492162132621,0.119999999999999,19,10,0.65742920344249,0.326562083931496,0.0460353652986363,0.62356680479842,1.59081241203652,1,6.4588834033543
n20-long,20,100,8000,2,10,random,fixed-total,0.591208491590741,0.755661685907863,0.128430294196272,0.0246490135999352,0.227999999999998,19,10,0.504342042113839,0.567339215808804,0.130546361341476,0.617317617507467,1.58921962134338,1,10.4348437171511
n20-long,20,100,8000,2,10,random,original,0.510478943378686,0.577392139578709,0.393107912065241,0.115597587043959,0.119999999999999,19,10,0.723451956527777,0.237440816912379,0.0395540553419613,0.623470978066989,1.59094124711683,1,10.4348437171511
n20-long,20,100,8000,2,15,balanced,fixed-total,0.779687361928896,0.865190432921938,0.0418681988052069,0.0124745019550863,0.227999999999998,19,15,0.571807431960034,0.545863897441294,0.121927272592213,0.614588611292012,1.58864623018531,1,14.7452399615158
n20-long,20,100,8000,2,15,balanced,original,0.895205150852172,0.911942247413701,0.0229803195163148,0.00667634192364868,0.180000000000002,19,15,0.589818689188985,0.562052212034896,0.087442689100175,0.616981807916304,1.58943534528554,1,14.8569656269902
n20-long,20,100,8000,2,15,nearest,fixed-total,0.670406166674512,0.811987150210144,0.131243375304426,0.0340998249675853,0.227999999999998,19,15,0.499939353684525,0.625527174340506,0.142172429815151,0.61823548023995,1.58917399427391,1,9.18729586562601
n20-long,20,100,8000,2,15,nearest,original,0.697311906085415,0.741977687775854,0.21245792361726,0.0697103910370816,0.180000000000002,19,15,0.566108706340105,0.597161515982777,0.105467506221426,0.622083139477547,1.5903125589635,1,8.42714814615125
n20-long,20,100,8000,2,15,random,fixed-total,0.668958856789707,0.760433760075701,0.166527587670504,0.0340766486145334,0.227999999999998,19,15,0.536433120632175,0.56699874586908,0.140674857397592,0.61911562320584,1.5894669445568,1,15.7300591686071
n20-long,20,100,8000,2,15,random,original,0.404039738345915,0.69925482683235,0.222322616103812,0.0450146742590826,0.180000000000002,19,15,0.557144718390065,0.455798310236438,0.0955093963809788,0.623853350583036,1.59039544101319,1,15.7300591686071
n20-long,20,100,8000,2,19,all,original,0.709453715757799,0.850608363986454,0.0954600882848038,0.0188911101832433,0.227999999999998,19,19,0.572392544770487,0.592431930448146,0.124847002653466,0.622155011661723,1.59026095886118,1,20
n20-long,20,100,8000,3,0,balanced,fixed-total,0.055213684965494,0.253273089477112,0.391939891104545,0.112810619274514,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-long,20,100,8000,3,0,balanced,original,0.055213684965494,0.253273089477112,0.391939891104545,0.112810619274514,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-long,20,100,8000,3,0,nearest,fixed-total,0.055213684965494,0.253273089477112,0.391939891104545,0.112810619274514,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-long,20,100,8000,3,0,nearest,original,0.055213684965494,0.253273089477112,0.391939891104545,0.112810619274514,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-long,20,100,8000,3,0,random,fixed-total,0.055213684965494,0.253273089477112,0.391939891104545,0.112810619274514,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-long,20,100,8000,3,0,random,original,0.055213684965494,0.253273089477112,0.391939891104545,0.112810619274514,0,19,0,0,0,0,0.63672450418195,1.59181126045487,0.05,0
n20-long,20,100,8000,3,1,balanced,fixed-total,0.640950428875157,0.712514046855109,0.377684205956738,0.00626507414561061,0.227999999999998,19,1,0,1,0.227747448921869,0.57906145260428,1.57457791399066,0.25,-3.23456578772089e-16
n20-long,20,100,8000,3,1,balanced,original,0.0597323368945659,0.30855181619532,0.381942478312202,0.115212521607138,0.0119999999999999,19,1,0,1,0.011987708456857,0.63672450418195,1.59181126045487,1,0.389819907472388
n20-long,20,100,8000,3,1,nearest,fixed-total,0.640950428875157,0.712514046855109,0.377684205956738,0.00626507414561061,0.227999999999998,19,1,0,1,0.227747448921869,0.57906145260428,1.57457791399066,0.25,-3.23456578772089e-16
n20-long,20,100,8000,3,1,nearest,original,0.0597323368945659,0.30855181619532,0.381942478312202,0.115212521607138,0.0119999999999999,19,1,0,1,0.011987708456857,0.63672450418195,1.59181126045487,1,0.389819907472388
